Carrier Frequency,Half Area Carrier,Symmetry Carrier,Weighted Center Carrier
148471800.37713242,183056640.625,214233398.4375,209617812.63659358
154359909.39896774,225219726.5625,319702148.4375,220230442.40521285
118112578.98692703,118139648.4375,200439453.125,118353465.41894805
137689685.1147461,182641601.5625,224853515.625,191425169.61081204
124672177.57781982,175219726.5625,251098632.8125,132782889.97730033
115647017.03002548,115649414.0625,144042968.75,115642843.30777396
164320007.46927643,218701171.875,254638671.875,225980420.50480652
125421837.52230072,175756835.9375,175781250.0,136715747.0746772
118158977.82403564,118164062.5,145263671.875,118164721.53091495
140615728.05109406,183398437.5,128173828.125,192819826.60443208
120048335.4018631,174267578.125,229980468.75,128409805.65404493
120825647.4876175,174121093.75,227661132.8125,124451121.12533785
176133745.15429306,224560546.875,213745117.1875,230864240.98558387
117616883.30104065,117602539.0625,228881835.9375,118168417.24236533
142659803.93234634,184741210.9375,146484375.0,198656993.59988862
135778564.07149124,181005859.375,362182617.1875,178252123.78294846
118256147.92092896,257958984.375,149658203.125,256657616.08833137
173256960.7786293,220117187.5,181274414.0625,229746378.49835983
115308722.06757736,115307617.1875,172851562.5,115383386.58730014
135294364.14048386,181542968.75,161865234.375,184364606.51470733
113362052.10736465,113769531.25,143066406.25,114408296.5164327
146637788.1398735,174511718.75,180664062.5,208913127.28923085
131011263.40800476,157055664.0625,323120117.1875,164502739.42978227
144137400.7596016,217431640.625,371704101.5625,203711539.3364556
133034773.12537766,179809570.3125,273803710.9375,171192863.36799833
121671838.89733505,69238281.25,280639648.4375,127350344.83488648
117926963.7858963,117944335.9375,335815429.6875,117932276.43374498
115426745.56956482,174804687.5,173828125.0,124923855.08292302
178449743.16445923,230957031.25,204345703.125,232090098.6616358
114922305.1255951,173559570.3125,173583984.375,120104879.15029538
185412246.2638359,231152343.75,194946289.0625,232131008.78513512
160111309.97707367,210961914.0625,269897460.9375,223836679.8722159
125135778.99169922,144897460.9375,227294921.875,140558253.70123973
156515721.84269333,197802734.375,298217773.4375,220860756.81659263
127287595.17550278,127954101.5625,127319335.9375,146539603.0629659
138657532.47415924,182885742.1875,138671875.0,191945411.20537072
128779201.43302536,136694335.9375,128784179.6875,157936717.69870988
149013601.3518219,221215820.3125,136840820.3125,213374932.53257483
133363127.61030579,175781250.0,345825195.3125,177551345.18855432
140680677.27220154,177978515.625,129882812.5,197942328.84712383
113481316.3079834,113476562.5,142944335.9375,113513950.46500893
122976067.05031204,122998046.875,227294921.875,131318046.712885
122905916.4684372,122924804.6875,307250976.5625,134667764.85832584
160868956.09865952,211059570.3125,245361328.125,225779910.87424943
167756581.20775223,237890625.0,138427734.375,229788375.07287773
126754099.85333252,126757812.5,151855468.75,151493651.25060853
152138772.44405365,189770507.8125,133422851.5625,217064285.69005096
161509229.45288467,217236328.125,131835937.5,223785081.5241736
127144315.18406296,168359375.0,299560546.875,141841844.5935568
157773368.222435,198095703.125,278930664.0625,221332825.47880587
128243660.32143784,130541992.1875,170776367.1875,146988089.00149414
123419878.76950455,81835937.5,226074218.75,128997658.36509836
115979816.14797974,115991210.9375,125000000.0,115974699.62194559
148269615.2566986,164038085.9375,253784179.6875,209573784.9043819
133006041.57675934,145214843.75,139160156.25,165000381.8752685
145738756.68566132,186010742.1875,201049804.6875,204472056.6592983
134560392.53993988,180249023.4375,136962890.625,171686027.11257452
138020302.46511078,182153320.3125,358520507.8125,186043818.04282737
125510278.06718826,171899414.0625,175781250.0,135448325.91268808
165226188.32240295,219726562.5,219238281.25,226307473.149626
128843305.35418701,129980468.75,170776367.1875,152346711.55100977
153689086.08468628,212158203.125,263549804.6875,217493986.80121586
124641742.55148697,77124023.4375,327026367.1875,132745749.39120395
131099172.00665665,153369140.625,273315429.6875,158599095.94402036
150347154.2417221,174121093.75,152954101.5625,213698445.06074527
136318987.4339943,180688476.5625,203613281.25,178918929.75593728
142501936.774189,185180664.0625,331298828.125,198636847.60503393
140692497.27666473,183300781.25,149291992.1875,192854629.7423898
118770679.86900711,118774414.0625,365112304.6875,118777379.08596547
119896709.62776947,119873046.875,226074218.75,120156809.43878789
118788727.98158264,118774414.0625,145629882.8125,118796894.81945626
174310523.90830994,233569335.9375,324584960.9375,230036240.84499055
122610979.23067093,160888671.875,251831054.6875,126215132.0425641
178762497.31866837,228076171.875,241943359.375,230799820.40711474
120339848.94709778,104443359.375,199707031.25,120908953.55861025
117745727.8300438,117749023.4375,364379882.8125,117750071.57792775
119625665.02528,119628906.25,199340820.3125,119717130.14122486
119396929.50597763,119433593.75,145996093.75,119422959.25189169
168822090.69373703,228320312.5,223266601.5625,228324293.33367455
184881562.58062363,229736328.125,194702148.4375,231815360.0854177
121846392.87509155,71752929.6875,199951171.875,123982464.24718994
191179162.37586594,235351562.5,233276367.1875,232408479.36680022
191244890.28865433,231689453.125,141479492.1875,232353952.9257915
121262806.61538315,133691406.25,199707031.25,122441428.67568055
118854231.00784683,118872070.3125,146484375.0,122407933.42298397
174841388.92085266,257080078.125,325683593.75,230728952.13407925
119192056.43476105,174951171.875,147094726.5625,128150720.65829785
118244597.03423691,118261718.75,145751953.125,118818529.37695885
172999307.4549446,218774414.0625,284912109.375,229685954.3374891
116751910.16791534,116943359.375,144897460.9375,116974076.87303405
116408780.78521347,116430664.0625,144409179.6875,116410952.94026197
134718865.0175171,243701171.875,350585937.5,207710856.00716922
117371888.45359421,117382812.5,364501953.125,117375817.61224687
182734918.23992538,223803710.9375,155395507.8125,231747944.9244008
120062376.83270264,127197265.625,146972656.25,122207566.79827063
188762111.2907524,231396484.375,171264648.4375,232186072.77097127
119770905.9416275,173461914.0625,200439453.125,120945348.49847619
165456912.02105713,228540039.0625,284057617.1875,227707527.63462996
120489078.92315674,228100585.9375,148193359.375,150533571.8665511
155123575.69509125,249877929.6875,357543945.3125,231353225.6682496
123383265.24240112,142211914.0625,132934570.3125,143958626.56834835
151962598.6329689,228686523.4375,172363281.25,223469820.06384057
118288194.35721588,118359375.0,145507812.5,118384712.46607687
117208632.02085495,117211914.0625,200317382.8125,117233919.29270655
127594206.64834976,178540039.0625,127441406.25,163658838.6522457
142336247.58587646,228784179.6875,356811523.4375,219130216.35134727
115053695.89847183,115039062.5,143676757.8125,115040114.49574357
129305925.01483536,178344726.5625,204345703.125,170730462.57166642
139712464.51778793,228710937.5,245117187.5,212913016.3470148
118282636.41206741,118286132.8125,363891601.5625,118289972.12547034
117325167.91363907,174047851.5625,202636718.75,121286084.11452544
123064782.89248657,151562500.0,279296875.0,131394888.20283192
168758152.1353264,229174804.6875,319702148.4375,229591238.17265043
118562199.54870605,118579101.5625,172363281.25,118561998.6827732
122432783.43183517,143090820.3125,175537109.375,134250546.4070786
163015053.0195999,227172851.5625,341918945.3125,225437543.73168445
128052992.71673965,168823242.1875,128051757.8125,152050258.03379974
152236164.65149307,189819335.9375,244018554.6875,217065491.55872917
178214639.8984375,206445312.5,179565429.6875,230791115.97199732
121642773.07755661,174267578.125,253173828.125,125280796.19252951
139940158.83823776,183178710.9375,194580078.125,192514197.16957062
129749143.98532486,161450195.3125,145629882.8125,158235575.1246051
148138959.0086975,222802734.375,158813476.5625,213107347.36262602
174274674.34221268,208813476.5625,177856445.3125,230019441.14375487
115431788.1975708,115429687.5,143920898.4375,115423621.46568957
134623023.10698318,180810546.875,138549804.6875,177974195.51605406
141235315.93237305,158935546.875,150146484.375,198120783.77106243
117340237.09455109,119335937.5,286865234.375,119397124.1359336
178599449.56432343,235498046.875,220214843.75,231717423.35468817
121696936.66864777,90161132.8125,148193359.375,127367219.32253386
118239878.87774658,118237304.6875,125000000.0,118242369.238071
119506177.10889816,119458007.8125,146118164.0625,119601204.11545244
116596783.20780945,116601562.5,202026367.1875,117668097.68268864
185402442.55836105,231152343.75,252319335.9375,232026194.56411642
160897160.91794205,205761718.75,360717773.4375,223854864.43142968
125600700.78931808,176269531.25,176269531.25,140852889.8637701
156123768.59592056,234619140.625,195800781.25,220796757.2960022
126625412.87941742,217993164.0625,252197265.625,146156220.8006765
116167085.23184204,116186523.4375,172851562.5,116237188.67940436
121346606.10469437,121020507.8125,147460937.5,122532813.59283389
191190257.24386597,234545898.4375,273681640.625,232440230.74112985
191200119.383564,234277343.75,131713867.1875,232380234.31856757
115374828.80095291,115380859.375,144042968.75,115387829.20274217
135814673.85767746,181689453.125,137573242.1875,184575068.16753602
147700815.97858047,216528320.3125,364746093.75,209303153.40436316
131291350.64634705,155468750.0,298583984.375,164577062.7217062
145066711.2972908,185766601.5625,328125000.0,204182203.59544718
134113858.402874,180053710.9375,364257812.5,171563649.52756667
130620693.5126648,178417968.75,143432617.1875,158458919.2012042
151216176.12413788,188891601.5625,225830078.125,213870241.4940795
136183595.489563,181152343.75,316040039.0625,178833482.60852847
142916546.06943893,185034179.6875,371826171.875,198792920.38252965
116682737.96820068,116723632.8125,173217773.4375,117230048.72462592
117618683.39280319,243408203.125,146240234.375,156404195.8825986
138178642.94046402,183276367.1875,338745117.1875,191727987.1413648
125487706.07985306,175415039.0625,150634765.625,136056885.14550647
165267744.2872963,165258789.0625,125122070.3125,226336253.00674036
129214613.21703339,129223632.8125,323120117.1875,152466885.1473645
154302029.59051895,190649414.0625,199340820.3125,217679485.27535743
124822506.32268524,133642578.125,225708007.8125,132857578.63113324
135873350.3626938,182250976.5625,251831054.6875,190488370.8122531
116751444.70800781,116845703.125,144897460.9375,116992431.55072822
152005085.86555862,228515625.0,191284179.6875,222391240.68997622
148521103.25549316,226049804.6875,175170898.4375,209622554.85454604
122117793.40150452,205371093.75,373046875.0,151681177.30469754
133041404.89180756,138549804.6875,162231445.3125,165027217.12532046
145749244.69558334,175952148.4375,180908203.125,204467249.19078088
134656119.24443054,180249023.4375,362548828.125,171712128.9797851
166153532.50435638,208007812.5,187133789.0625,227815873.47547334
138580434.48246765,179565429.6875,335083007.8125,186366830.367714
119487593.92016983,66040039.0625,201049804.6875,121615600.69132364
181813967.47239304,230346679.6875,182373046.875,231862928.20988083
161389819.1708641,201562500.0,197998046.875,223839605.5530205
127067865.92497253,127319335.9375,127075195.3125,141804374.94444194
115610108.33926392,115600585.9375,285278320.3125,115603253.4155606
157778301.1557541,192553710.9375,330810546.875,221252698.1171474
142829047.36526108,225878906.25,171630859.375,210375794.52570963
126052554.31925201,127807617.1875,152221679.6875,146009438.03135666
125868091.17564392,245068359.375,131225585.9375,211285625.0179619
123691478.00198746,112109375.0,251342773.4375,129292056.64614488
116840473.03210068,116845703.125,374877929.6875,116840982.28701352
117561243.9845581,117602539.0625,172607421.875,117583271.94123778
118157105.43806839,118627929.6875,200073242.1875,118251013.8571844
117832714.44623947,117822265.625,172607421.875,117851759.8668991
114533273.98577881,114526367.1875,125000000.0,114513681.21459702
123121254.69400787,163256835.9375,148925781.25,128715759.53760819
129273902.14887238,143334960.9375,352050781.25,164039071.87535915
143640729.85792923,186181640.625,148071289.0625,207946624.36149886
116666303.192379,116674804.6875,374877929.6875,116670783.42500019
127103225.67754745,176367187.5,225708007.8125,141810760.08493993
130654236.9165535,162866210.9375,350708007.8125,170548899.24067706
161447909.36567688,201171875.0,197875976.5625,223852667.07799432
142237100.7480049,198730468.75,270385742.1875,203232601.7847074
183859004.83366776,231787109.375,140258789.0625,231754710.1433369
120422067.27446747,140844726.5625,200561523.4375,122573941.48190007
138204270.3924141,182104492.1875,153930664.0625,186105317.86156425
190012238.58571625,216723632.8125,187377929.6875,232406767.36788204
190214987.74266434,240795898.4375,175292968.75,232272489.92725992
120681180.00099564,167993164.0625,226440429.6875,121859193.2517304
167351039.4793396,229418945.3125,320068359.375,227995310.0020243
122688279.40750504,144067382.8125,176025390.625,138556712.45483103
134713069.9527855,179931640.625,136596679.6875,171735200.76000437
158240867.42184067,225561523.4375,139648437.5,223341065.65688983
145756403.53564453,175732421.875,326660156.25,204509455.38300958
123275047.80918121,131689453.125,336425781.25,143797366.5635028
154041876.18182755,191552734.375,129394531.25,220114428.51864484
117151258.57780838,117187500.0,228881835.9375,117381450.07028292
116767217.32146454,116772460.9375,368896484.375,116775821.84529117
135477221.1926613,184619140.625,322143554.6875,190698226.56147194
153818757.6432953,211450195.3125,226928710.9375,217574800.53153306
129289915.08565903,129223632.8125,201904296.875,152468467.18294916
117319675.01085663,117333984.375,172485351.5625,117319134.26217364
120123158.43408585,120117187.5,309448242.1875,123742539.40867001
176053584.74980927,238842773.4375,134033203.125,230822719.66075742
118862395.05984497,198779296.875,299194335.9375,128587966.59048912
117608109.95333862,117602539.0625,145385742.1875,118153342.88241632
173322107.10357666,217089843.75,334106445.3125,229773016.63599575
147476241.36792755,267944335.9375,294311523.4375,248191371.93001983
150981244.87199783,222680664.0625,227172851.5625,213796757.1043983
130765032.42577362,178100585.9375,297607421.875,158517138.0076161
168989340.6069908,228710937.5,346801757.8125,228324314.5451213
131479598.85753632,153979492.1875,142822265.625,164642768.08783826
145798649.83698273,221093750.0,142700195.3125,208606054.54884714
182592768.29840088,229833984.375,179687500.0,231744844.8924829
111991929.48796082,265966796.875,346801757.8125,162688436.96673828
122065132.50972366,137158203.125,199829101.5625,124208171.20163828
191254408.90130997,212670898.4375,211547851.5625,232298853.91860163
191221196.93875504,233740234.375,192260742.1875,232261086.1693684
191248204.05732727,250781250.0,262695312.5,232457268.88737863
191211407.85967636,251318359.375,161987304.6875,232327314.1866039
121298681.09365845,121313476.5625,173583984.375,122480261.79533198
126767898.57823944,126782226.5625,176879882.8125,146263531.72579744
156113287.0570755,201245117.1875,334228515.625,220783038.65745255
118424019.14638901,118432617.1875,145385742.1875,118423019.14708337
119758896.36997986,119775390.625,146240234.375,119856456.70736307
177674969.78401947,244091796.875,314208984.375,234955585.189921
119358756.02031708,119360351.5625,172607421.875,119382793.37659256
119370346.80317307,119384765.625,145996093.75,119398549.53031251
114759969.4807663,233007812.5,144287109.375,157646356.0322339
138516087.2187767,183422851.5625,363159179.6875,197132234.7983187
132152849.51433563,180297851.5625,168701171.875,177177100.6114797
174332760.88189697,222460937.5,232177734.375,230029460.13655993
138084966.31648636,182812500.0,200805664.0625,191627837.59414342
122204948.12276077,171948242.1875,200317382.8125,125816742.03397422
179168593.54426575,207739257.8125,126098632.8125,230991240.22134078
120518000.89212036,120532226.5625,252319335.9375,121091523.42361563
161217304.93262482,208276367.1875,167724609.375,225646545.23468316
122179148.45479965,122143554.6875,308959960.9375,133944376.4349056
118862891.37530136,118872070.3125,145629882.8125,118861112.0063351
119927975.0348053,119921875.0,146484375.0,120177473.43400422
123172046.48898315,83740234.375,149169921.875,131485770.42277034
118690655.52258301,118676757.8125,172485351.5625,118693308.07726268
161168132.71377945,236621093.75,359741210.9375,223868481.84832326
127146626.22270584,131762695.3125,201049804.6875,141796224.77086163
157635556.2660637,197290039.0625,348510742.1875,221269358.09071934
128292447.97193909,128344726.5625,274536132.8125,146988244.29979298
114887061.34246445,114892578.125,322875976.5625,114874557.13659659
122968634.17084885,161206054.6875,304077148.4375,128610941.03557184
148487204.44482803,148291015.625,155761718.75,209609066.1849042
132868452.97859573,145996093.75,225830078.125,164956302.8380423
145762280.52889252,226196289.0625,366821289.0625,204456782.45866203
134599569.3388672,180053710.9375,136840820.3125,171698546.07890064
138255841.13827896,181835937.5,131835937.5,186144300.54736996
125249627.33650208,175659179.6875,150512695.3125,136534442.52214804
164872861.52830887,213525390.625,125976562.5,226160989.25732884
129351531.85441208,129370117.1875,250244140.625,152510510.04092228
154203118.3512764,190673828.125,254394531.25,217611015.84546873
124856201.28320694,130200195.3125,301269531.25,132930499.17444791
130998935.62574387,131005859.375,142456054.6875,158569471.40925977
150477310.66944504,192553710.9375,133422851.5625,213738831.20997635
135585848.03437042,181005859.375,362792968.75,178324706.56544834
142398390.7416191,184375000.0,226440429.6875,198596404.67811313
140675157.74480057,183374023.4375,311401367.1875,192873004.74420193
112926088.81564713,196801757.8125,142944335.9375,123462217.30417477
113550274.2332344,127758789.0625,373779296.875,114333038.06986311
135979347.01055527,181762695.3125,159912109.375,184650864.90769473
146569089.03847122,186816406.25,347656250.0,208888672.21038017
132035333.04638672,179101562.5,344238281.25,164771021.32664886
144328483.111866,185644531.25,247192382.8125,203870122.1998416
132450390.31977463,152368164.0625,132446289.0625,171055755.0244249
116116414.54793167,169287109.375,173828125.0,118880290.44931945
177975251.2493515,239331054.6875,208740234.375,232548182.4913724
118336804.99636841,118334960.9375,344238281.25,118342378.21332179
120535034.55034256,120458984.375,201660156.25,126210557.72749265
115917875.30673599,117211914.0625,231201171.875,117212215.92232805
184830667.72097015,231152343.75,311523437.5,231935308.11908892
160249977.82466125,193945312.5,168090820.3125,223873806.93182006
125732508.07689285,126904296.875,226806640.625,140943638.72297052
156567142.96194458,227319335.9375,369018554.6875,220884886.47825786
127297540.85632324,127246093.75,127319335.9375,146530227.39795762
139306993.13768768,208471679.6875,131103515.625,192239826.41971394
128708096.93450165,130957031.25,173095703.125,157905905.87584057
147206544.5025406,216357421.875,222167968.75,212798998.62607723
113732245.15940094,113720703.125,143066406.25,113703263.87263454
134081183.3885727,148779296.875,343872070.3125,177790524.44767368
139958321.9174881,183740234.375,315307617.1875,197690152.1437582
123711066.71842575,175146484.375,200927734.375,131946829.45347224
169385661.8703003,229150390.625,209472656.25,229499656.72363427
122014985.46809769,152465820.3125,175537109.375,133848388.03610012
162827410.83729172,262646484.375,358520507.8125,226451475.14656958
125527845.90199661,133105468.75,181030273.4375,150770376.52318588
151421875.49051285,189575195.3125,190307617.1875,216954010.38965064
129877992.2926178,217626953.125,369384765.625,152677129.3110918
154372733.53532028,190600585.9375,371459960.9375,217725855.87127876
125906552.27241898,175415039.0625,225708007.8125,137187414.42174524
131453872.9364624,180175781.25,351074218.75,177022840.7793638
165327990.22254944,209130859.375,202880859.375,226348621.8450243
165319759.89053345,212841796.875,140502929.6875,226409424.82740095
138285283.717968,183374023.4375,363647460.9375,197069960.53439036
117755569.3351593,117822265.625,145385742.1875,118004742.39228188
124232894.69561005,107324218.75,152954101.5625,132400427.581533
118728818.74435806,237866210.9375,203735351.5625,159433099.68461642
132781723.54754257,180444335.9375,166870117.1875,177365844.74545586
159282144.56978607,227880859.375,350219726.5625,228235863.12646246
143252107.56266022,186230468.75,350341796.875,198923986.72483313
131376630.65063858,156420898.4375,272827148.4375,158637662.95852444
151354713.48974228,186596679.6875,301635742.1875,213899447.9270024
140589520.25610352,183349609.375,149658203.125,192773966.47939283
119256125.3978424,160571289.0625,146240234.375,119824713.56193137
157497701.86398315,229638671.875,366455078.125,221045346.8602255
128347629.20036316,128369140.625,323120117.1875,147010763.0289727
160944208.8126068,194238281.25,343872070.3125,223841652.1997394
126942383.5578003,144970703.125,126953125.0,141697248.4811695
117314124.418293,117333984.375,340332031.25,117319293.01024166
123780154.03074646,98315429.6875,251220703.125,129366123.53596796
116878539.45855713,116894531.25,125000000.0,116879153.4776974
114808059.91415787,114819335.9375,172729492.1875,114821559.14499685
145149781.4401512,185791015.625,368530273.4375,204263835.15878293
134582135.85836792,179907226.5625,294311523.4375,171730353.00599948
168008610.88542557,226318359.375,316650390.625,228258687.63339198
147939755.042202,226562500.0,235839843.75,209429397.96437722
132652131.33349991,132885742.1875,202636718.75,164946736.15506685
138674233.01538467,182177734.375,204101562.5,186420622.4656685
117267249.82548523,117285156.25,202148437.5,119316158.15411095
179922497.58755875,230273437.5,301635742.1875,231506269.00069275
179048156.49036407,226464843.75,126708984.375,230923947.93033814
114237130.19053268,114208984.375,172607421.875,114227304.48782927
122883058.14977264,140820312.5,251464843.75,126448038.49537277
137847015.70404053,182641601.5625,179443359.375,191470083.47788826
115923104.68118286,115942382.8125,201538085.9375,116149378.94029588
173291951.1716118,216796875.0,284667968.75,229731635.7862112
134803007.93877792,180810546.875,272949218.75,178040211.35379347
142024146.3966446,184326171.875,148071289.0625,198416263.35146746
129812784.79425049,161352539.0625,226806640.625,158242369.60538432
149830175.23170853,226367187.5,289184570.3125,213596986.7414152
115152308.3380127,119433593.75,144165039.0625,116225951.65780534
175297129.85810852,202539062.5,135498046.875,230895297.78458712
118823044.81007385,118823242.1875,145629882.8125,118832025.20306323
119562046.0686264,161132812.5,201538085.9375,123155546.11305581
121910084.90966797,143847656.25,228271484.375,130319747.60903455
128759689.75432587,128930664.0625,299804687.5,152309670.43056542
153709056.28294754,212036132.8125,128051757.8125,217504818.59709734
166012139.8062744,259033203.125,250000000.0,249984225.95064244
117503272.78699112,117504882.8125,144897460.9375,117500726.24587621
124148398.84078598,125610351.5625,304443359.375,135745967.87709042
163584121.810318,195825195.3125,160888671.875,225746285.30258048
137314796.5027275,136743164.0625,133911132.8125,185530414.82434937
113285725.01884079,113281250.0,176269531.25,113479286.20701475
114298564.05948257,114355468.75,143554687.5,114697548.77270153
120269414.99806595,119335937.5,226806640.625,121443082.2179792
190003956.38455582,185009765.625,166625976.5625,232361573.3378143
189824320.56672287,231494140.625,156982421.875,232430765.40251175
115022944.7821312,115014648.4375,143676757.8125,115011817.33042084
143832360.07496262,188793945.3125,185424804.6875,203772045.04451692
132927365.40110779,179931640.625,320922851.5625,171185651.5848526
146486103.64425278,223266601.5625,241821289.0625,208844025.27270445
130902933.52458191,112207031.25,144287109.375,164500774.71573704
118547995.1886673,118554687.5,145629882.8125,118635123.06664361
122531146.52950287,174658203.125,252929687.5,128172487.64479794
118714969.19582748,118725585.9375,374877929.6875,118721479.78608604
155877978.24303055,202197265.625,334960937.5,220721977.09224537
125073400.17973709,124780273.4375,180664062.5,145229955.31574962
165051379.48441315,185864257.8125,159423828.125,227529589.02499127
158361143.1924858,262768554.6875,332397460.9375,223477524.38771227
125393391.33314514,170947265.625,277954101.5625,140812738.02764288
117950800.10102463,117968750.0,172485351.5625,117956678.4448933
118429509.20987701,118432617.1875,172973632.8125,118681253.92950657
116259922.78216553,116259765.625,144287109.375,116258868.7573727
137319974.13041306,229003906.25,137573242.1875,206256129.23953328
131480712.01083755,178906250.0,350952148.4375,177030321.09407976
145174977.2334633,238354492.1875,125366210.9375,224290029.72073722
126573518.86561584,131079101.5625,331909179.6875,157015712.85668
118645335.00788116,170922851.5625,255126953.125,119229973.03284425
121532891.71662903,158178710.9375,174316406.25,125168765.58580397
178055942.2344551,234936523.4375,193603515.625,230871463.49384308
147687658.26172638,257836914.0625,141967773.4375,240877201.94833112
123365327.59722137,230688476.5625,342163085.9375,164618785.46989685
170000696.18291092,229028320.3125,177124023.4375,229384248.15297002
160063332.69802094,216870117.1875,188476562.5,225721132.6879715
120564855.46878815,159228515.625,285278320.3125,132428929.76424566
116888178.35153198,116894531.25,144775390.625,116908461.12040363
134129180.84400558,181298828.125,141479492.1875,183943318.708617
116593768.05070877,116479492.1875,144653320.3125,116664118.41706897
117807004.53173828,117822265.625,172363281.25,117809518.57987423
187480142.6669426,231298828.125,242309570.3125,232298016.06093737
117499505.54735565,159082031.25,201538085.9375,118641287.83888425
182529900.82692719,230371093.75,254394531.25,231780715.2544467
119717036.07851791,119628906.25,200927734.375,121868126.97850624
119328254.72303009,70043945.3125,146972656.25,124952212.27135377
167945418.915905,228149414.0625,317260742.1875,228335719.82799682
173400483.2416687,226757812.5,201171875.0,229801923.02481306
120678567.7869606,76293945.3125,146972656.25,121258940.17858276
122960275.15031433,173608398.4375,251342773.4375,126536373.18629824
179159911.54561996,229956054.6875,151367187.5,231013823.14371455
118634038.49570084,118676757.8125,145507812.5,118639111.7386386
119124412.17588806,119140625.0,145751953.125,119132012.4473036
120091989.99102783,120092773.4375,252319335.9375,120344212.59319983
169326172.8617592,214111328.125,162231445.3125,228325398.58868167
191021926.55810165,237622070.3125,374511718.75,232426484.1567653
191127170.3417244,215747070.3125,203369140.625,232432417.23275706
121155233.3395958,122753906.25,173583984.375,122328403.64588758
114455122.705307,114453125.0,125000000.0,114435369.03096995
184153516.6295128,231738281.25,242675781.25,231858730.07217786
121574871.1721077,121582031.25,200073242.1875,123715440.77584986
118479724.24242401,118481445.3125,145385742.1875,118483372.79280154
118825512.28978729,118823242.1875,199462890.625,118848811.69574092
119390702.4817009,119262695.3125,199462890.625,119478323.19337231
118564171.81152344,118579101.5625,374877929.6875,118568503.32517387
121516047.96162796,174658203.125,227783203.125,127194195.23844367
153776164.66548157,216821289.0625,259521484.375,220082047.36387333
124799669.03763199,128295898.4375,202636718.75,145000200.58734116
165452185.71694946,213354492.1875,157836914.0625,227666413.50784326
158659410.68551254,195727539.0625,172851562.5,223595443.9244005
124214832.86867142,124218750.0,176147460.9375,139828945.66003767
136448245.48786926,181738281.25,204101562.5,184996218.09561086
112998718.92991638,113012695.3125,142700195.3125,113440610.58189271
143386957.91073608,216552734.375,373901367.1875,203551638.93308502
131842024.34257507,159301757.8125,323486328.125,170877233.88061947
144851255.14419937,221679687.5,372802734.375,208353912.81931728
130641843.77306747,132031250.0,130615234.375,164432047.8016068
116530804.11954498,116528320.3125,173217773.4375,117082165.78932916
173175476.19395065,229614257.8125,155395507.8125,230716920.36528477
118180345.16395569,70996093.75,202148437.5,121699269.7249457
121009044.79214478,121069335.9375,256103515.625,129410381.85358618
127935374.17126083,143505859.375,127929687.5,152002366.67708874
152041376.5109825,224389648.4375,227416992.1875,217052462.39407215
124456835.38306808,123730468.75,128051757.8125,135981902.60098982
164339928.14826584,229272460.9375,323364257.8125,226033580.076804
112909658.85131836,172509765.625,364135742.1875,115201363.13451822
137584121.09916687,182617187.5,340209960.9375,191351676.60442704
115951129.34976959,115966796.875,144531250.0,116164199.07746558
135656937.2275467,181030273.4375,203735351.5625,178453909.35002252
141259636.59812546,184106445.3125,235839843.75,198169007.8686679
129631013.58918,129687500.0,372802734.375,158196615.11138847
149186058.34715652,201879882.8125,273071289.0625,213426235.90992728
144911532.12408066,185766601.5625,328613281.25,204086977.23820624
134283788.48802185,179882812.5,134277343.75,171597539.54408264
147533420.74203873,207128906.25,147583007.8125,209261932.1925554
132653254.38422012,133105468.75,202636718.75,164934066.27578357
138749197.52724838,182299804.6875,130615234.375,186469154.37740546
157071181.24614334,192797851.5625,140136718.75,221059911.8462456
127275574.38344193,176904296.875,226562500.0,146505043.8129572
160648223.92728043,207495117.1875,277709960.9375,223827226.50406492
126425200.09774399,176049804.6875,201293945.3125,141450725.41903093
116493956.0543251,116503906.25,374877929.6875,116496260.07648918
123717108.4434967,73071289.0625,149291992.1875,129292113.96110342
136688461.19428635,174584960.9375,337158203.125,179203299.5613428
143327741.36512756,189160156.25,370849609.375,198913093.60305333
131261531.59880066,152197265.625,367553710.9375,158602887.46826893
151263556.19478226,187817382.8125,301757812.5,213897407.07926786
140557724.6906166,183398437.5,149780273.4375,192799983.50600722
129719210.32850647,214111328.125,273803710.9375,152615002.08269653
154364352.82824707,211938476.5625,180908203.125,217699967.61638406
125739910.0343895,126367187.5,275878906.25,137054838.43313286
165198712.35575104,223828125.0,125366210.9375,226297183.9885568
123718636.74573135,123730468.75,200927734.375,131975163.91738215
164308406.8693428,227783203.125,225830078.125,227476023.4785936
118735357.2415123,118750000.0,374877929.6875,118740671.28141542
125431605.58201599,129858398.4375,330688476.5625,145423116.18656924
154284640.61572266,227832031.25,294555664.0625,220180693.78504694
118789724.72594833,118798828.125,172607421.875,118826256.11288828
119044184.59407425,119042968.75,145874023.4375,119131141.24753407
129974428.94374466,169873046.875,276733398.4375,164251414.79365784
144304616.34114838,187500000.0,374389648.4375,208184873.17541015
169698787.1613655,228222656.25,316284179.6875,228284598.9701667
113254840.14998245,113256835.9375,142822265.625,113583732.58091705
191132070.20555496,231689453.125,374023437.5,232360636.3951806
190997715.4616089,238061523.4375,163330078.125,232450460.91487712
120754321.29051971,173461914.0625,199951171.875,121936154.52842374
114603298.84510803,114599609.375,125000000.0,114585422.34556161
184231400.74209976,230444335.9375,265380859.375,232132195.47417143
121900449.62356567,69995117.1875,130004882.8125,124034211.99952967
