File_name,signal,trap,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting x position [metres],Starting y position [metres],Starting z position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_8fd2e7cf-2ef0-4439-8b70-dd2dab24dac5.h5,signal1,Harmonic,1.0048571427712552,27023679183.94182,131841583.13665009,18575.0,26891837600.80517,88.0,-0.003928807656899096,-0.00018275591410855423,0.0,[ 20023941.26314728 -76064173.44088064   2746717.02781569],1e-09,495.8359214698627,154.60765618550025,0.02,0.005
out_46cf40e9-6679-4903-bb00-11f6fb4689b2.h5,signal1,Harmonic,1.0048571427712552,27024605840.60534,132768239.8001709,18575.0,26891837600.80517,88.0,0.0031645346347490186,0.002406602767160652,0.0,[68300697.38180165 39009376.33587466  2746717.02781569],1e-09,495.8234722210246,154.60765618550025,0.02,0.005
out_23987774-c145-44d7-b14e-ce7104847ec6.h5,signal1,Harmonic,1.0048571427712552,27026893313.355873,135055712.55070496,18575.0,26891837600.80517,88.0,0.0016861468718286656,0.0018515148016250377,0.0,[-61918196.87989844 -48506222.28226477  -2746717.02781569],1e-09,495.7927504656837,154.60765618550025,0.02,0.005
out_8d39fe07-2442-47d1-a8f2-2622c242a913.h5,signal1,Harmonic,1.0048571427712552,27025820201.190384,133982600.38521576,18575.0,26891837600.80517,88.0,-0.0035214778978913588,-0.0006899197147413496,0.0,[-66927378.31760824  41321214.12163595  -2746717.02781569],1e-09,495.8071611469391,154.60765618550025,0.02,0.005
out_82149905-da8c-47d6-beef-778b0475b069.h5,signal1,Harmonic,1.0048571427712552,27011157980.592915,119320379.78774643,18575.0,26891837600.80517,89.0,0.003638487951039269,-0.0014380645997273086,0.0,[ 58699986.40614772 -52408835.77256634   1373567.71492384],1e-09,496.00435642676234,154.60765618550025,0.02,0.005
out_6683b5f2-47da-442a-b1fa-3285de8972fe.h5,signal1,Harmonic,1.0048571427712552,27011484275.012238,119646674.2070694,18575.0,26891837600.80517,89.0,0.0003587981904935223,-0.0033386180921981144,0.0,[32788541.42711403 71535208.26977567  1373567.71492384],1e-09,495.99996196866755,154.60765618550025,0.02,0.005
out_d776e84d-36a2-4b38-a334-1b44bddf14c7.h5,signal1,Harmonic,1.0048571427712552,27011752726.284687,119915125.47951889,18575.0,26891837600.80517,89.0,0.0012862800644494255,-0.00279742869331378,0.0,[42986364.5610429  65913177.23295449  1373567.71492384],1e-09,495.9963467357326,154.60765618550025,0.02,0.005
out_a4ea51c3-f173-4c93-bbfb-6f30013c2bb2.h5,signal1,Harmonic,1.0048571427712552,27011348426.184986,119510825.37981796,18575.0,26891837600.80517,89.0,0.0008317109090735074,0.00337621184422966,0.0,[-13175140.65668465  77580861.94284213  -1373567.71492384],1e-09,496.0017915158466,154.60765618550025,0.02,0.005
out_399529b7-9448-4246-9913-474e2c7acaf2.h5,signal1,Harmonic,1.0048571427712552,27014234104.140167,122396503.33499908,18575.0,26891837600.80517,89.0,0.0010893278328779961,-0.0007587630552881483,0.0,[ 74443456.21357979 -25505809.10488007  -1373567.71492384],1e-09,495.9629388664393,154.60765618550025,0.02,0.005
out_37e68d3e-95cd-4895-8354-fd7766ce9f53.h5,signal1,Harmonic,1.0048571427712552,27013172756.71955,121335155.91438293,18575.0,26891837600.80517,89.0,0.0023192638816076135,0.0010153739663507787,0.0,[-70593863.91796872 -34768963.8650488    1373567.71492384],1e-09,495.9772262954348,154.60765618550025,0.02,0.005
out_6ccc2e48-d709-45b8-9a8b-d0d90cd1ff30.h5,signal1,Harmonic,1.0048571427712552,27012365183.88924,120527583.08407211,18575.0,26891837600.80517,89.0,4.2780424252936723e-05,-0.002712499460219445,0.0,[66203489.62993427 42537894.07031032 -1373567.71492384],1e-09,495.9880994693108,154.60765618550025,0.02,0.005
out_bf7d3f3d-b6b7-4777-b9a7-b701d7e168e1.h5,signal1,Harmonic,1.0048571427712552,27012816937.83106,120979337.02589035,18575.0,26891837600.80517,89.0,-0.0031891821739238268,0.00034295768490465455,0.0,[-25805968.22873265  74339938.62585169  -1373567.71492384],1e-09,495.9820168385005,154.60765618550025,0.02,0.005
out_4b64009d-5edf-4558-bee5-3fc5bc47f30f.h5,signal1,Harmonic,1.0048571427712552,27014233874.976116,122396274.17094803,18575.0,26891837600.80517,89.0,-0.0009498949523810214,-0.0008282005886160492,0.0,[76112132.04403867 19982938.3932538   1373567.71492384],1e-09,495.9629419510378,154.60765618550025,0.02,0.005
out_4336883e-d027-47bf-ba64-9d8080d5a4fd.h5,signal1,Harmonic,1.0048571427712552,27011430611.945004,119593011.13983536,18575.0,26891837600.80517,89.0,0.0007380268068823316,0.0031020268970990495,0.0,[-74292542.32739903  25942101.41159306  -1373567.71492384],1e-09,496.0006846715317,154.60765618550025,0.02,0.005
out_e3cacca9-1fab-4215-a7d8-24eab5a48e31.h5,signal1,Harmonic,1.0048571427712552,27012342004.352985,120504403.54781723,18575.0,26891837600.80517,89.0,0.00036543856031024416,0.003188257252874631,0.0,[29663984.56231478 72886366.97630432  1373567.71492384],1e-09,495.9884115839236,154.60765618550025,0.02,0.005
out_bacfe7b5-8f03-4c71-95ad-f2a152b8f422.h5,signal1,Harmonic,1.0048571427712552,27012550903.781723,120713302.97655487,18575.0,26891837600.80517,89.0,0.001681334119185497,-0.0019179342543299792,0.0,[43770124.49734512 65395341.36775085 -1373567.71492384],1e-09,495.98559878395616,154.60765618550025,0.02,0.005
out_016abbba-21d5-44fa-851f-30a2254d4522.h5,signal1,Harmonic,1.0048571427712552,27012795030.516537,120957429.71136856,18575.0,26891837600.80517,89.0,0.001916778555510421,-0.002574503173597616,0.0,[-77950331.20297919 -10775914.64626577  -1373567.71492384],1e-09,495.98231179684166,154.60765618550025,0.02,0.005
out_68fefee8-b5c0-4ab1-a114-ea2b6d8a76c0.h5,signal1,Harmonic,1.0048571427712552,27014598108.87566,122760508.07049179,18575.0,26891837600.80517,89.0,-0.0010876921289036416,-0.000604028066298148,0.0,[-67790617.5291822   39960063.1397135   -1373567.71492384],1e-09,495.95803945427696,154.60765618550025,0.02,0.005
out_966f86b9-d8a9-4409-af50-e4926c92c664.h5,signal1,Harmonic,1.0048571427712552,27014671111.22306,122833510.41789246,18575.0,26891837600.80517,89.0,0.0002505487796373164,-0.00015693700636955596,0.0,[ -829794.39639189 78687266.5199235   1373567.71492384],1e-09,495.95705690236895,154.60765618550025,0.02,0.005
out_3187d15d-93ec-47b6-84e2-a3b976b0c119.h5,signal1,Harmonic,1.0048571427712552,27011578417.18363,119740816.37846375,18575.0,26891837600.80517,89.0,-0.002698152069658241,-0.002728271877326523,0.0,[ 5528524.80063076 78497196.6674388   1373567.71492384],1e-09,495.998694134896,154.60765618550025,0.02,0.005
out_83609e9b-c872-462e-8d95-35bc936a746d.h5,signal1,Harmonic,1.0048571427712552,27013620336.755325,121782735.95015717,18575.0,26891837600.80517,89.0,-0.0009661363717926898,0.002430746450803629,0.0,[67827262.66597402 39897830.89791626 -1373567.71492384],1e-09,495.9712007984173,154.60765618550025,0.02,0.005
out_8891561b-d0a9-4d89-bb0e-227cf3d69cb1.h5,signal1,Harmonic,1.0048571427712552,27013726120.069138,121888519.26396942,18575.0,26891837600.80517,89.0,0.0006564700305978573,-0.0019501189484746467,0.0,[-29620944.56036566  72903868.99520148  -1373567.71492384],1e-09,495.96977677802795,154.60765618550025,0.02,0.005
out_45977423-480b-43c7-8d85-da11465845de.h5,signal1,Harmonic,1.0048571427712552,27012382528.49361,120544927.68844223,18575.0,26891837600.80517,89.0,0.0012440182637750582,-0.0031607869875718577,0.0,[-72530893.29881436  30522843.71407361   1373567.71492384],1e-09,495.98786592350973,154.60765618550025,0.02,0.005
out_49cdc24e-bfc6-45c6-b5d7-b1b4680e18e0.h5,signal1,Harmonic,1.0048571427712552,27012283827.769356,120446226.96418762,18575.0,26891837600.80517,89.0,-0.002691612807103346,-0.0008530691606584912,0.0,[ 69801745.12976216 -36333054.48152523   1373567.71492384],1e-09,495.9891949431706,154.60765618550025,0.02,0.005
out_5e2db2ff-59c8-4e8b-95be-e04acd9baff9.h5,signal1,Harmonic,1.0048571427712552,27011380298.369846,119542697.56467819,18575.0,26891837600.80517,89.0,0.0009532711593996314,0.003740104397985281,0.0,[ 20249560.76995726 -76041631.75354381   1373567.71492384],1e-09,496.00136227217394,154.60765618550025,0.02,0.005
out_0325e92c-e106-4c6b-9dbe-de982d94699f.h5,signal1,Harmonic,1.0048571427712552,27010231129.64572,118393528.84055328,18575.0,26891837600.80517,89.0,-0.0035833662271527573,0.0012915421180888904,0.0,[  9039105.77480837 -78170768.43622288  -1373567.71492384],1e-09,496.01684054779287,154.60765618550025,0.02,0.005
out_993c1496-a92d-4c4d-b230-85eefac00778.h5,signal1,Harmonic,1.0048571427712552,27010975259.490425,119137658.68525696,18575.0,26891837600.80517,89.0,-0.00027310817275661293,-0.0038487460111430753,0.0,[ -8707338.68540786 -78208418.49913189  -1373567.71492384],1e-09,496.00681739307214,154.60765618550025,0.02,0.005
out_41be1854-24a8-4f54-9ae3-816f9f1f0417.h5,signal1,Harmonic,1.0048571427712552,27014278616.42134,122441015.61617279,18575.0,26891837600.80517,89.0,-0.00022521985425206568,-0.0009947257386179406,0.0,[ 67575867.16256653 -40322160.75987146  -1373567.71492384],1e-09,495.9623397239122,154.60765618550025,0.02,0.005
out_c3820f58-852c-4515-be58-1efd02ee9faf.h5,signal1,Harmonic,1.0048571427712552,27013299370.462803,121461769.65763474,18575.0,26891837600.80517,89.0,-0.0015766121749730463,-0.0020750805758152704,0.0,[16546513.05986805 76932355.85030119  1373567.71492384],1e-09,495.9755217191838,154.60765618550025,0.02,0.005
out_696ae78a-f10a-4604-a89f-186eb154a9ec.h5,signal1,Harmonic,1.0048571427712552,27013030384.37134,121192783.56617355,18575.0,26891837600.80517,89.0,0.0007210844503450231,0.0021241670306824836,0.0,[-55358502.65007854  55926833.05408061  -1373567.71492384],1e-09,495.979143076348,154.60765618550025,0.02,0.005
out_3a214787-be26-4f3f-85f2-5736aab97762.h5,signal1,Harmonic,1.0048571427712552,27014333653.280743,122496052.4755745,18575.0,26891837600.80517,89.0,-0.0008597198635922738,-0.001581122162530798,0.0,[-57165430.10134387  54078536.15295187  -1373567.71492384],1e-09,495.9615989259516,154.60765618550025,0.02,0.005
out_c53690f4-546c-4f9e-8072-ab89995b60a3.h5,signal1,Harmonic,1.0048571427712552,27010808295.35223,118970694.54706192,18575.0,26891837600.80517,89.0,0.0014225894635853992,-0.0031975469075449267,0.0,[72813100.02461255 29843373.40053104  1373567.71492384],1e-09,496.0090662135162,154.60765618550025,0.02,0.005
out_249153c6-4b6b-4026-86ed-a55f44aa6008.h5,signal1,Harmonic,1.0048571427712552,27010775631.445946,118938030.64077759,18575.0,26891837600.80517,89.0,0.0014672872364925298,-0.0032467678787092323,0.0,[78536713.69399455 -4935491.18784375  1373567.71492384],1e-09,496.0095061683032,154.60765618550025,0.02,0.005
out_485dcdc3-391d-4021-a561-943a4c3f7299.h5,signal1,Harmonic,1.0048571427712552,27014179275.082024,122341674.27685547,18575.0,26891837600.80517,89.0,-0.0011376815369645843,0.00016474178161422775,0.0,[ 13586593.43794913 -77509863.56503044  -1373567.71492384],1e-09,495.9636768815138,154.60765618550025,0.02,0.005
out_34d8c752-c2fe-4b8b-9bc3-95b6032a681d.h5,signal1,Harmonic,1.0048571427712552,27011542571.19507,119704970.38990021,18575.0,26891837600.80517,89.0,0.0034162537612459137,0.00028026463964080496,0.0,[-77107232.26153862  15711435.45583576   1373567.71492384],1e-09,495.999176878168,154.60765618550025,0.02,0.005
out_e9f06f55-bef8-4cea-85e1-e1816f7cf827.h5,signal1,Harmonic,1.0048571427712552,27013229870.768154,121392269.96298599,18575.0,26891837600.80517,89.0,0.0025780078828273973,0.0006376085653813581,0.0,[ 77485108.31331737 -13727070.36447439  -1373567.71492384],1e-09,495.9764573749404,154.60765618550025,0.02,0.005
out_d94c8d26-cf11-4de5-b6c5-f4450954cb71.h5,signal1,Harmonic,1.0048571427712552,27010536492.001846,118698891.19667816,18575.0,26891837600.80517,89.0,-0.0023006909198018946,0.0029111528831511366,0.0,[-19547716.87434278 -76225069.60389271  -1373567.71492384],1e-09,496.0127272556775,154.60765618550025,0.02,0.005
out_cf4203ec-69e6-49f1-a08c-1f0a7570182c.h5,signal1,Harmonic,1.0048571427712552,27011983810.27949,120146209.47432327,18575.0,26891837600.80517,89.0,0.0028421786621931782,-0.0024925755427697613,0.0,[-51034812.04777016 -59898434.28977529   1373567.71492384],1e-09,495.9932348775112,154.60765618550025,0.02,0.005
out_016d2d58-6b44-476a-ae62-0d4bc9e64202.h5,signal1,Harmonic,1.0048571427712552,27014515702.3305,122678101.5253334,18575.0,26891837600.80517,89.0,0.0008325989377761983,-0.00041937348580810795,0.0,[ 71732607.25453997 -32354405.07231858  -1373567.71492384],1e-09,495.9591485955852,154.60765618550025,0.02,0.005
out_e94f6e3b-0bb4-47c6-890f-e950ca7157c3.h5,signal1,Harmonic,1.0048571427712552,27012858376.684338,121020775.87916946,18575.0,26891837600.80517,89.0,-0.0022467822754359424,0.0017774842869317721,0.0,[-46184157.85987584  63713405.44886786   1373567.71492384],1e-09,495.9814589124759,154.60765618550025,0.02,0.005
out_892353d2-cf81-437a-b7c7-68880ef7cef1.h5,signal1,Harmonic,1.0048571427712552,27013887492.206512,122049891.4013443,18575.0,26891837600.80517,89.0,-0.00113583908546399,-0.0012135208275670672,0.0,[74081183.2749257  26539644.98075708  1373567.71492384],1e-09,495.96760449492007,154.60765618550025,0.02,0.005
out_e26f5b14-0e0a-4b31-aaba-e456c4f7ffca.h5,signal1,Harmonic,1.0048571427712552,27010731132.572083,118893531.76691437,18575.0,26891837600.80517,89.0,-0.002828457422899091,0.0024824459318497387,0.0,[ 29059577.83794718 -73129442.81886773   1373567.71492384],1e-09,496.0101055343994,154.60765618550025,0.02,0.005
out_e4c9aa6e-1ce6-4237-aa14-e83130d95edc.h5,signal1,Harmonic,1.0048571427712552,27012074240.560467,120236639.75529861,18575.0,26891837600.80517,89.0,-0.0008151448507972162,-0.0036379564876116554,0.0,[-78184855.6081304    8916435.6473625   -1373567.71492384],1e-09,495.9920171492787,154.60765618550025,0.02,0.005
out_b6e75abc-4f2b-496e-927f-206cf300cb2d.h5,signal1,Harmonic,1.0048571427712552,27012334206.7361,120496605.93093109,18575.0,26891837600.80517,89.0,0.0020931725905371963,-0.0026081816959351257,0.0,[  8089789.15001759 -78274707.17049035   1373567.71492384],1e-09,495.98851657987376,154.60765618550025,0.02,0.005
out_83ed15f4-a3b0-464a-bc3c-4745659b33df.h5,signal1,Harmonic,1.0048571427712552,27014085191.06516,122247590.25999069,18575.0,26891837600.80517,89.0,0.0007233103053849629,0.0010083949036890486,0.0,[-62548720.33890049  47749681.20400148  -1373567.71492384],1e-09,495.9649432979021,154.60765618550025,0.02,0.005
out_d37eb198-b044-455c-bdfe-00c5a3aee2a2.h5,signal1,Harmonic,1.0048571427712552,27009920472.304764,118082871.49959564,18575.0,26891837600.80517,89.0,-0.003896647293555597,-9.566721543303331e-05,0.0,[  1526649.85166861 -78676831.4775586    1373567.71492384],1e-09,496.02102541258967,154.60765618550025,0.02,0.005
out_4ea3eac5-b077-48a2-8c6b-73de7d6f507f.h5,signal1,Harmonic,1.0048571427712552,27013089688.511513,121252087.7063446,18575.0,26891837600.80517,89.0,0.0005641596803895403,0.0030004866910902355,0.0,[78658691.8643549  -2276986.01362088 -1373567.71492384],1e-09,495.97834464916616,154.60765618550025,0.02,0.005
out_ef170d77-c23a-4397-b903-ca7808a6c874.h5,signal1,Harmonic,1.0048571427712552,27012605940.76877,120768339.96360016,18575.0,26891837600.80517,89.0,0.0019133893268942516,-0.0019712372558412096,0.0,[-28164677.03701688  73478741.40537716  -1373567.71492384],1e-09,495.9848577378767,154.60765618550025,0.02,0.005
out_39a220ee-7429-4ed1-a942-9502de10825f.h5,signal1,Harmonic,1.0048571427712552,27014215810.508286,122378209.70311737,18575.0,26891837600.80517,89.0,0.0011594013682615482,0.00040315984653623493,0.0,[44417843.25717194 64957137.18675616  1373567.71492384],1e-09,495.963185103181,154.60765618550025,0.02,0.005
out_97ff9fdf-0cf4-447a-9957-69f7889163d3.h5,signal1,Harmonic,1.0048571427712552,27012682315.266987,120844714.4618187,18575.0,26891837600.80517,89.0,-0.0019869625756309224,0.0019475104261238252,0.0,[ 44251255.2998706  -65070737.47471616  -1373567.71492384],1e-09,495.98382940566506,154.60765618550025,0.02,0.005
out_2f17057f-ec36-47b8-9b20-e6b5271dd0cc.h5,signal1,Harmonic,1.0048571427712552,27010364536.829636,118526936.02446747,18575.0,26891837600.80517,89.0,0.003852465864751534,-0.0010105999844650028,0.0,[78446975.97407857  6200518.65895876 -1373567.71492384],1e-09,496.0150434965498,154.60765618550025,0.02,0.005
out_bdd3397f-2809-4e15-951d-1f8ee8e98138.h5,signal1,Harmonic,1.0048571427712552,27013258565.16916,121420964.36399078,18575.0,26891837600.80517,89.0,-0.002835971333455039,0.0005475447605618201,0.0,[-17425474.21739934  76738043.49484359   1373567.71492384],1e-09,495.97607106839536,154.60765618550025,0.02,0.005
out_9585acdf-8106-4f1e-9ea3-9684296d0edc.h5,signal1,Harmonic,1.0048571427712552,27013579241.55897,121741640.75380325,18575.0,26891837600.80517,89.0,3.881683501971014e-05,0.00250483709476993,0.0,[ 55209444.9666798  -56073983.7856105    1373567.71492384],1e-09,495.9717540163365,154.60765618550025,0.02,0.005
out_98706021-dcd0-45e3-95d6-c25d2935323f.h5,signal1,Harmonic,1.0048571427712552,27012593959.460213,120756358.65504456,18575.0,26891837600.80517,89.0,0.002235277817057552,-0.002451538367549795,0.0,[-17562266.71033859 -76706852.75197183  -1373567.71492384],1e-09,495.9850190596608,154.60765618550025,0.02,0.005
out_71a33f3c-4200-4d91-a4ff-fecc3267de79.h5,signal1,Harmonic,1.0048571427712552,27014486783.18406,122649182.37889099,18575.0,26891837600.80517,89.0,2.497509937619906e-06,-0.001103261147034085,0.0,[-15332857.27146826 -77183404.68656807  -1373567.71492384],1e-09,495.95953783364246,154.60765618550025,0.02,0.005
out_4f65500f-3a3d-46e8-9b90-b2070412c2d2.h5,signal1,Harmonic,1.0048571427712552,27012033788.50501,120196187.69984055,18575.0,26891837600.80517,89.0,0.0035147884923367534,0.00013252212533818668,0.0,[ 68535789.41529752 -38668075.20862331  -1373567.71492384],1e-09,495.9925618713838,154.60765618550025,0.02,0.005
out_21208277-c14a-48cc-b755-5590a69bb8af.h5,signal1,Harmonic,1.0048571427712552,27013449704.85312,121612104.04795074,18575.0,26891837600.80517,89.0,0.0015818963696650422,0.0022243316860525737,0.0,[ 43113617.12925734 -65830012.07010039   1373567.71492384],1e-09,495.9734978504111,154.60765618550025,0.02,0.005
out_fcb19e78-b72c-4c57-b96e-0792f27ca82e.h5,signal1,Harmonic,1.0048571427712552,27011135873.523243,119298272.7180748,18575.0,26891837600.80517,89.0,-0.0034518913067948867,-0.00010656598890836509,0.0,[-52322997.32861014 -58776512.50004555   1373567.71492384],1e-09,496.00465416967086,154.60765618550025,0.02,0.005
out_bcd9eb68-e70b-48ca-a603-1c03c295d814.h5,signal1,Harmonic,1.0048571427712552,27010279710.517628,118442109.71245956,18575.0,26891837600.80517,89.0,0.0004510890836532386,0.003782507997099551,0.0,[-60398224.19016776  50442333.27069625  -1373567.71492384],1e-09,496.01618613753834,154.60765618550025,0.02,0.005
out_a6371faa-3456-4a3c-b840-4a5105a878ae.h5,signal1,Harmonic,1.0048571427712552,27012669503.61747,120831902.81230164,18575.0,26891837600.80517,89.0,0.0028221236064014956,-0.0007038897120738056,0.0,[ 74870219.12523505 -24224466.1294536    1373567.71492384],1e-09,495.98400190501485,154.60765618550025,0.02,0.005
out_256a1c83-185e-4371-97c9-dcf97fe7d004.h5,signal1,Harmonic,1.0048571427712552,27013270723.021385,121433122.21621704,18575.0,26891837600.80517,89.0,-0.001883751346192523,0.0011474863089445772,0.0,[ 35056126.16064987 -70451703.24219532  -1373567.71492384],1e-09,495.97590739049093,154.60765618550025,0.02,0.005
out_bf64db10-4295-44d4-8658-443a149880f2.h5,signal1,Harmonic,1.0048571427712552,27011454100.762493,119616499.95732498,18575.0,26891837600.80517,89.0,-0.0030536347807494143,0.002346627247834381,0.0,[78491817.0558338  -5604384.56846729 -1373567.71492384],1e-09,496.00036833693036,154.60765618550025,0.02,0.005
out_11f3417a-b57d-45c6-bc56-a0b721551373.h5,signal1,Harmonic,1.0048571427712552,27013963350.32229,122125749.51712036,18575.0,26891837600.80517,89.0,2.763248008487439e-05,0.0022330079036612755,0.0,[ 72734677.93887232 -30033999.00523197   1373567.71492384],1e-09,495.9665833673325,154.60765618550025,0.02,0.005
out_cd44840f-58a7-4a63-9ff6-0ad8c37d1488.h5,signal1,Harmonic,1.0048571427712552,27010470635.125435,118633034.32026672,18575.0,26891837600.80517,89.0,-0.0012332323435913914,0.003499116277391847,0.0,[-77349246.27611269  14473029.11055671  -1373567.71492384],1e-09,496.0136143405431,154.60765618550025,0.02,0.005
out_538e9c30-59f9-4ac6-8d3d-ba3d7e82376f.h5,signal1,Harmonic,1.0048571427712552,27013914538.676834,122076937.87166595,18575.0,26891837600.80517,89.0,-0.0009854268381245357,0.0016318744599795089,0.0,[-27998549.91072328  73542203.35300332   1373567.71492384],1e-09,495.96724042014125,154.60765618550025,0.02,0.005
out_5048f6dd-df67-40a9-846f-40d108965b39.h5,signal1,Harmonic,1.0048571427712552,27013048661.502254,121211060.69708633,18575.0,26891837600.80517,89.0,-0.0030545806044427986,-0.00031643295787885583,0.0,[12028699.76333693 77766862.17870213  1373567.71492384],1e-09,495.97889700557266,154.60765618550025,0.02,0.005
out_99303ebe-e48b-445b-94de-1acb14b4134a.h5,signal1,Harmonic,1.0048571427712552,27011079856.02584,119242255.2206726,18575.0,26891837600.80517,89.0,-0.0027739428654001267,0.002232409292985299,0.0,[-78159419.13640466   9136721.04080973  -1373567.71492384],1e-09,496.00540863140134,154.60765618550025,0.02,0.005
out_aae3b8b4-a430-4e30-8e0c-0f5832ee6b52.h5,signal1,Harmonic,1.0048571427712552,27013528520.412292,121690919.60712433,18575.0,26891837600.80517,89.0,0.0011951998711759982,0.0018933375990582424,0.0,[-36909378.88386396 -69498721.0063979    1373567.71492384],1e-09,495.9724368235175,154.60765618550025,0.02,0.005
out_d262eaa5-f3b9-44bd-bce1-37f133b50148.h5,signal1,Harmonic,1.0048571427712552,27013118915.768566,121281314.96339798,18575.0,26891837600.80517,89.0,-0.002308359505991842,-0.0010837068094441081,0.0,[-71152387.37739764 -33611192.20757426   1373567.71492384],1e-09,495.97795115829723,154.60765618550025,0.02,0.005
out_e5cd60f3-ba38-46e9-b8b6-d80ddb33ed40.h5,signal1,Harmonic,1.0048571427712552,27014608951.695637,122771350.8904686,18575.0,26891837600.80517,89.0,0.000685916830662267,-0.0009149140410252531,0.0,[-78381008.6250596    6985124.05302057   1373567.71492384],1e-09,495.95789351791234,154.60765618550025,0.02,0.005
out_24c0653c-fb91-4279-93f5-43e53f4c0242.h5,signal1,Harmonic,1.0048571427712552,27012095371.562008,120257770.75683975,18575.0,26891837600.80517,89.0,-0.0025030197205603596,0.002733284884749653,0.0,[68569873.4631179  38607601.89871623  1373567.71492384],1e-09,495.9917326036534,154.60765618550025,0.02,0.005
out_664d5469-4edd-4223-8c70-2888032fe6d8.h5,signal1,Harmonic,1.0048571427712552,27013435487.57653,121597886.7713623,18575.0,26891837600.80517,89.0,-0.0004259758418986643,-0.0021765536938179097,0.0,[ -2987988.93887308 -78634892.97518581   1373567.71492384],1e-09,495.9736892472373,154.60765618550025,0.02,0.005
out_4ceeed24-e5be-4a22-97c9-75ea54a6bdbe.h5,signal1,Harmonic,1.0048571427712552,27010601886.446404,118764285.64123535,18575.0,26891837600.80517,89.0,0.0038055584766341537,0.0004239316764601889,0.0,[-73953253.72260725  26894065.05081429  -1373567.71492384],1e-09,496.01184641084785,154.60765618550025,0.02,0.005
out_062c5cfb-bea2-422e-bf48-043d894a639c.h5,signal1,Harmonic,1.0048571427712552,27013786041.140152,121948440.33498383,18575.0,26891837600.80517,89.0,-0.0018237191789674315,-0.0014372811839766758,0.0,[ 7055258.12484779 78374726.81872343 -1373567.71492384],1e-09,495.9689701530221,154.60765618550025,0.02,0.005
out_3c895973-886d-4601-8819-3934d097ca0d.h5,signal1,Harmonic,1.0048571427712552,27013180185.912647,121342585.1074791,18575.0,26891837600.80517,89.0,-0.0004651736603076494,0.0020701895928019213,0.0,[-77862199.7795391   11395276.06549741  -1373567.71492384],1e-09,495.97712627650276,154.60765618550025,0.02,0.005
out_04889037-382b-49de-83c8-11510e4e1a27.h5,signal1,Harmonic,1.0048571427712552,27013874665.15092,122037064.34575272,18575.0,26891837600.80517,89.0,-0.0001727600790162752,-0.0023644243417058263,0.0,[-77825292.60366294  11644668.40541209  -1373567.71492384],1e-09,495.96777716164127,154.60765618550025,0.02,0.005
out_745992b6-ab85-4643-998b-973063a79c23.h5,signal1,Harmonic,1.0048571427712552,27010294141.500175,118456540.69500732,18575.0,26891837600.80517,89.0,0.0038616285566391937,0.0005520031066518792,0.0,[55631355.80321389 55655428.50984057  1373567.71492384],1e-09,496.01599174568605,154.60765618550025,0.02,0.005
out_8ba15df2-8dbd-4034-9593-1863b7964436.h5,signal1,Harmonic,1.0048571427712552,27013489430.793354,121651829.98818588,18575.0,26891837600.80517,89.0,9.650197516451529e-05,0.0022807870549747,0.0,[10950946.09149553 77925934.39169602  1373567.71492384],1e-09,495.9729630518259,154.60765618550025,0.02,0.005
out_e7105361-9efa-4a9f-ac0c-4e53318a5efc.h5,signal1,Harmonic,1.0048571427712552,27010981192.403385,119143591.59821701,18575.0,26891837600.80517,89.0,-0.003501478459065265,0.0012304611782877914,0.0,[-78602345.24471596   3747771.75775595  -1373567.71492384],1e-09,496.00673748469154,154.60765618550025,0.02,0.005
out_5dd7de76-8d52-4563-80a7-a7832bc59dff.h5,signal1,Harmonic,1.0048571427712552,27013074147.313923,121236546.50875473,18575.0,26891837600.80517,89.0,-0.00023795099324950186,0.0030601749046571987,0.0,[78679588.6721151   1377242.71808971  1373567.71492384],1e-09,495.97855388350104,154.60765618550025,0.02,0.005
out_8312afe4-6461-4338-9ffc-d3ae29f1e0d0.h5,signal1,Harmonic,1.0048571427712552,27012461389.632282,120623788.8271141,18575.0,26891837600.80517,89.0,-0.0024967700565179333,0.0009965377522608663,0.0,[ 25968122.46895874 -74283450.96018974   1373567.71492384],1e-09,495.98680406491314,154.60765618550025,0.02,0.005
out_3f95c70c-393e-4fbd-9fa5-5c03fb70b4e9.h5,signal1,Harmonic,1.0048571427712552,27011566925.913242,119729325.10807419,18575.0,26891837600.80517,89.0,-0.002332820285317236,-0.0027978598053520665,0.0,[-62899147.50920951 -47287119.95599286   1373567.71492384],1e-09,495.9988488891847,154.60765618550025,0.02,0.005
out_07022421-15a2-48df-8203-8391917e6867.h5,signal1,Harmonic,1.0048571427712552,27013948313.57761,122110712.77244186,18575.0,26891837600.80517,89.0,-5.8789834746807574e-05,0.001938530801422995,0.0,[23691301.22327135 75040633.7757483   1373567.71492384],1e-09,495.9667857760635,154.60765618550025,0.02,0.005
out_03f0342e-9b8e-4a90-95c8-a6e9d8c78fd4.h5,signal1,Harmonic,1.0048571427712552,27012362879.961124,120525279.15595627,18575.0,26891837600.80517,89.0,-0.002653413759687179,0.0006309056345530084,0.0,[ 29309623.20772304 -73029586.18627836  -1373567.71492384],1e-09,495.9881304918549,154.60765618550025,0.02,0.005
