File_name,signal,trap,Axial Frequency [Hertz],B_bkg [Tesla],Gas density [m^-3],LO frequency [Hertz],Pitch angle [degrees],Energy [eV],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Time [seconds],Time step [seconds],i_coil [Amps],r_coil [metres],r_wg [metres],Starting x position [metres],Starting y position [metres],Maxmimum z position [metres],Starting z position [metres]
out_89216e28-9d8a-455d-bf1a-50fc4510d540.h5,signal1,ShallowTrap,6473336.301385771,1.0000761582214375,5e+17,26760643051.162266,89.87376454957568,18022.33125826313,27038909634.0654,278266582.9031334,0.0,1e-09,448.1158879078472,2.424191478452503,0.02,-0.001587099744967919,-0.0012181898036105053,0.004143970175859843,0.0
out_89216e28-9d8a-455d-bf1a-50fc4510d540.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,86.74803223099478,18020.861333206252,27042558246.058746,281915194.89648056,0.0002140286030602756,1e-09,448.1158879078472,2.424191478452503,0.02,-0.0014677912103909494,0.0009271244604704611,0.07499228693350382,-0.00099112066603959
out_51c35aed-0299-4b5b-b003-ff635561bf07.h5,signal1,ShallowTrap,3743886.4318413027,1.0000761582214375,5e+17,26760643051.162266,89.61679159609234,17877.512306356875,27047025855.874104,286382804.71183777,0.0,1e-09,448.06011788937127,2.424191478452503,0.02,-0.00137616902475708,0.00042701830649024815,0.017770428510604588,0.0
out_51c35aed-0299-4b5b-b003-ff635561bf07.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,88.353126647375,17877.470619975196,27049231407.6206,288588356.4583359,6.117640357062498e-06,1e-09,448.06011788937127,2.424191478452503,0.02,-0.0013826631233933911,0.0004281533661027688,-0.011399066293283333,-0.011390848680308712
out_8d827b16-a099-4732-8865-921d50ddd0f7.h5,signal1,ShallowTrap,1895576.8389438265,1.0000761582214375,5e+17,26760643051.162266,89.53686071990629,18145.909280009924,27033908861.44809,273265810.2858238,0.0,1e-09,448.15028574022904,2.424191478452503,0.02,-0.0006342240612529583,0.0023629776259445645,0.031319220593472044,0.0
out_8d827b16-a099-4732-8865-921d50ddd0f7.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,85.21404243030948,18145.152884553547,27039708912.484585,279065861.32231903,0.00010938580745388306,1e-09,448.15028574022904,2.424191478452503,0.02,-0.0006008233871202874,0.0028725919323369935,0.07498172152927896,-0.028269608862692967
out_1ebca920-b2e2-4ef7-bbd0-27a161043764.h5,signal1,ShallowTrap,4013349.239422642,1.0000761582214375,5e+17,26760643051.162266,89.63003788734633,18051.82901166448,27038041680.1217,277398628.9594345,0.0,1e-09,448.12185619538724,2.424191478452503,0.02,0.0013714270840397013,-0.0016162765633529615,0.016480287823521865,0.0
out_1ebca920-b2e2-4ef7-bbd0-27a161043764.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,86.77119948029888,18051.299306216682,27040438005.163692,279794954.0014267,7.699911090826498e-05,1e-09,448.12185619538724,2.424191478452503,0.02,0.0005732824720998606,-0.0014270172293092802,-0.0023568087802542308,-0.0023406309872385147
out_b0c3b952-4949-4193-a8e1-e3b6d110b3ea.h5,signal1,ShallowTrap,6548034.679069639,1.0000761582214375,5e+17,26760643051.162266,89.9035962621661,17681.511025339903,27056309414.360035,295666363.19776917,0.0,1e-09,447.9964136141275,2.424191478452503,0.02,-0.00016303594017342947,-0.0021217788260105897,0.003118973703997556,0.0
out_b0c3b952-4949-4193-a8e1-e3b6d110b3ea.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,89.42075419034283,17681.36757552507,27058700376.80162,298057325.6393547,2.1282395939672535e-05,1e-09,447.9964136141275,2.424191478452503,0.02,-0.0005080795453228675,-0.002465992355858146,0.002424540195847037,0.0024273918037244924
out_91ea3120-111a-476b-a543-1779933297da.h5,signal1,ShallowTrap,-3339850.823322594,1.0000761582214375,5e+17,26760643051.162266,89.51475356050312,18184.351722173335,27032237329.15035,271594277.9880829,0.0,1e-09,448.1617894055568,2.424191478452503,0.02,0.0005002439780705761,-0.002193152069735094,0.04561384830085448,0.0
out_91ea3120-111a-476b-a543-1779933297da.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,86.01465107840261,18183.413479977855,27035427455.703533,274784404.5412674,0.000135399897480139,1e-09,448.1617894055568,2.424191478452503,0.02,0.00040487989610516487,-0.0013160092171820186,0.07499289174635253,0.03811469587126302
out_6715b1cd-d312-4785-9aa5-d2392b595c21.h5,signal1,ShallowTrap,5871496.000513501,1.0000761582214375,5e+17,26760643051.162266,89.77636386387306,18203.810141327547,27029794919.86906,269151868.70679474,0.0,1e-09,448.17860376054927,2.424191478452503,0.02,-0.002419929091032218,0.0004383415436643948,0.007855529927967385,0.0
out_6715b1cd-d312-4785-9aa5-d2392b595c21.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,89.3621102437625,18203.430120781617,27031916696.959217,271273645.7969513,5.478861784952288e-05,1e-09,448.17860376054927,2.424191478452503,0.02,-0.0015860378647552997,0.00035658862304797,0.007330437766304473,0.007333468201986413
