File_name,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_7494e634-69b5-445b-9ff8-1fd2e164401c.h5,1.0048571427712552,27011594655.643906,119757054.83873749,18575.0,26891837600.80517,89.5,[0.0001 0.     0.    ],[ 42849134.54529697 -66013188.98610867    686810.00908256],1e-09,495.99847545022715,154.60765618550025,0.02,0.005
out_07da0bbd-8383-47ee-a4c4-55b6c6c8e998.h5,1.0048571427712552,27011244375.07304,119406774.26787186,18575.0,26891837600.80517,89.6,[0.00035 0.      0.     ],[-32163363.23346476 -71829501.80132028   -549450.51785376],1e-09,496.0031928589304,154.60765618550025,0.02,0.005
out_5eef7f68-855d-43f8-bc7b-f79436014329.h5,1.0048571427712552,27011672417.738106,119834816.93293762,18575.0,26891837600.80517,88.9,[0.00385 0.      0.     ],[-76901568.4401275   16677142.64222638   1510908.37725346],1e-09,495.9974282312378,154.60765618550025,0.02,0.005
out_d63d8a28-82cd-40f6-a6a7-e5b76aee87d2.h5,1.0048571427712552,27009427880.536568,117590279.73139954,18575.0,26891837600.80517,90.0,[0.00185 0.      0.     ],[-6.07958099e+07  4.99813031e+07  4.81920734e-09],1e-09,496.02766162908733,154.60765618550025,0.02,0.005
out_cbcc1a5b-b54d-4c71-af47-7cf282ef137b.h5,1.0048571427712552,27003994287.644043,112156686.83887482,18575.0,26891837600.80517,89.8,[0.00485 0.      0.     ],[69369545.73040764 37175957.41409484   274726.93265739],1e-09,496.1009050027721,154.60765618550025,0.02,0.005
out_16cf0f35-2f9e-4e7d-86dc-52890b475dbf.h5,1.0048571427712552,27066158256.496746,174320655.6915779,18575.0,26891837600.80517,86.8,[0.0001 0.     0.    ],[-71127625.17014936 -33403899.90550714  -4393354.99849868],1e-09,495.26750371203224,154.60765618550025,0.02,0.005
out_b9dff63c-f0a6-4e6f-b886-593cbda0c05c.h5,1.0048571427712552,27039173661.750874,147336060.9457054,18575.0,26891837600.80517,87.4,[0.00385 0.      0.     ],[-74344199.01494142  25582311.80545876   3570231.77123046],1e-09,495.6280507258263,154.60765618550025,0.02,0.005
out_7b60ed71-e809-471b-bc93-fd9b9af1879e.h5,1.0048571427712552,27018610792.275436,126773191.47026825,18575.0,26891837600.80517,88.3,[0.0039 0.     0.    ],[52365805.84231704 58708023.7710925  -2334841.05729442],1e-09,495.9040524843695,154.60765618550025,0.02,0.005
out_45fd65f1-5c57-4ebe-8bbe-155cfeaa4a59.h5,1.0048571427712552,27014566299.455315,122728698.65014648,18575.0,26891837600.80517,89.0,[0.001 0.    0.   ],[-74369778.55871744 -25719846.58284506   1373567.71492384],1e-09,495.95846758738503,154.60765618550025,0.02,0.005
out_0ddeb07b-faf4-4753-8141-163487d0ee29.h5,1.0048571427712552,27070782678.50953,178945077.70436096,18575.0,26891837600.80517,86.7,[0.00115 0.      0.     ],[-64968036.15267485  44191515.33419245   4530497.80022054],1e-09,495.20590278550446,154.60765618550025,0.02,0.005
out_12728d5d-d098-4803-ac12-90b68eb12271.h5,1.0048571427712552,27012077906.63657,120240305.83140182,18575.0,26891837600.80517,89.3,[0.00125 0.      0.     ],[71468651.46779677 32947966.42636352  -961522.29669855],1e-09,495.99196778258545,154.60765618550025,0.02,0.005
out_c711142e-cef0-43fa-916c-5b31a40ad11c.h5,1.0048571427712552,27043221259.18301,151383658.37784195,18575.0,26891837600.80517,87.3,[0.00395 0.      0.     ],[ -7177796.88026619 -78287899.55152276   3707448.60268611],1e-09,495.57385083563014,154.60765618550025,0.02,0.005
out_adea665b-c30b-41c9-b265-0184ffc83f61.h5,1.0048571427712552,27017307662.88771,125470062.08254242,18575.0,26891837600.80517,88.4,[0.0038 0.     0.    ],[50392928.93881905 60415103.37175159 -2197534.28481529],1e-09,495.9215803231095,154.60765618550025,0.02,0.005
out_9450b0a2-5b3f-4e5d-964e-5d44e90f8a55.h5,1.0048571427712552,27010734276.486744,118896675.68157578,18575.0,26891837600.80517,89.8,[0.00015 0.      0.     ],[-28870695.45494457 -73216587.11279535    274726.93265739],1e-09,496.0100631880836,154.60765618550025,0.02,0.005
out_04ef909a-6556-43cb-b043-1af6bd7091e4.h5,1.0048571427712552,27058639731.240295,166802130.43512726,18575.0,26891837600.80517,86.8,[0.0048 0.     0.    ],[22997315.09227848 75140422.47544834 -4393354.99849868],1e-09,495.3677729309064,154.60765618550025,0.02,0.005
out_b546da34-8dad-4fc5-a335-9d43eefe04b9.h5,1.0048571427712552,27011886367.042458,120048766.23728943,18575.0,26891837600.80517,89.4,[0.00135 0.      0.     ],[  7265812.34584364 -78363192.11481583   -824167.40816897],1e-09,495.99454706547937,154.60765618550025,0.02,0.005
out_777045dd-1141-4e2c-81d6-9a6c0a40fb0a.h5,1.0048571427712552,27010809790.343727,118972189.53855896,18575.0,26891837600.80517,89.7,[0.0011 0.     0.    ],[-47993282.85683713 -62375765.66563397   -412089.35290339],1e-09,496.0090460773298,154.60765618550025,0.02,0.005
out_d6892cd3-2e93-471f-b53f-9d37c0574405.h5,1.0048571427712552,27009924900.902344,118087300.0971756,18575.0,26891837600.80517,89.5,[0.00225 0.      0.     ],[51241388.45398447 59733655.17616118   686810.00908256],1e-09,496.0209657531963,154.60765618550025,0.02,0.005
out_df7bd271-bed5-4f89-9be4-ffa543983418.h5,1.0048571427712552,27009822837.087036,117985236.28186798,18575.0,26891837600.80517,89.6,[0.002 0.    0.   ],[41417936.97018665 66921698.72804568   549450.51785376],1e-09,496.02234070823096,154.60765618550025,0.02,0.005
out_6caf6cc2-79c6-489c-95fb-7a242d6449f9.h5,1.0048571427712552,27020295132.29653,128457531.49136353,18575.0,26891837600.80517,88.2,[0.0041 0.     0.    ],[-76207383.54723291  19508571.77097629  -2472140.71744274],1e-09,495.88140365343713,154.60765618550025,0.02,0.005
out_3bd44f81-60a0-4242-8e4d-d9868da6078f.h5,1.0048571427712552,27019870027.61891,128032426.81374359,18575.0,26891837600.80517,88.5,[0.0009 0.     0.    ],[-25923722.3262312   74283088.72359632   2060220.81826565],1e-09,495.88711922017836,154.60765618550025,0.02,0.005
out_58fce7d6-374c-4f0c-9899-464c4869a913.h5,1.0048571427712552,27035460361.157627,143622760.35245895,18575.0,26891837600.80517,87.5,[0.00405 0.      0.     ],[52641941.70715668 58406349.10504625 -3433004.06422971],1e-09,495.67781123595597,154.60765618550025,0.02,0.005
out_6ac940c7-605f-4703-92b1-50580775cb1e.h5,1.0048571427712552,27049397039.09495,157559438.28978348,18575.0,26891837600.80517,87.2,[0.00085 0.      0.     ],[65289869.95334123 43780277.24215683 -3844654.14061033],1e-09,495.4912343355343,154.60765618550025,0.02,0.005
out_839cf4cc-ceb0-4ba3-af7f-9dbfb01dbc0e.h5,1.0048571427712552,27021054753.14333,129217152.33816147,18575.0,26891837600.80517,88.1,[0.00435 0.      0.     ],[59881891.66498377 51005990.53273318  2609432.84702172],1e-09,495.8711916534738,154.60765618550025,0.02,0.005
out_bae1f511-d1ab-4ce1-bdb5-b1d625a8aaa1.h5,1.0048571427712552,27033635386.708523,141797785.90335464,18575.0,26891837600.80517,87.6,[0.0042 0.     0.    ],[-66567429.44761281 -41859006.47718102   3295765.89970319],1e-09,495.7022800267402,154.60765618550025,0.02,0.005
out_3b4979b2-3533-4298-86b6-d7aef18f6210.h5,1.0048571427712552,27007537736.07115,115700135.26598358,18575.0,26891837600.80517,89.9,[0.00305 0.      0.     ],[12556205.03128047 77695456.79007444  -137363.67554547],1e-09,496.05313157546,154.60765618550025,0.02,0.005
out_fdd3258b-16b4-43be-bd9a-363a3bab23f5.h5,1.0048571427712552,27075122927.824818,183285327.0196495,18575.0,26891837600.80517,86.6,[0.00205 0.      0.     ],[-49827542.09571266  60742822.35893697  -4667626.80126039],1e-09,495.1481368640785,154.60765618550025,0.02,0.005
out_8d47bbf5-6d41-4e74-851c-7fd81e7ff201.h5,1.0048571427712552,27013309623.214394,121472022.40922546,18575.0,26891837600.80517,89.1,[0.0021 0.     0.    ],[  7515017.87213429 -78334267.20654386  -1236222.86846876],1e-09,495.97538369019725,154.60765618550025,0.02,0.005
out_c2450b5c-1228-4fd0-96bd-54fe2feca81b.h5,1.0048571427712552,27080994317.528687,189156716.72351837,18575.0,26891837600.80517,86.5,[0.0022 0.     0.    ],[40022570.05381498 67597111.65415764 -4804741.58389951],1e-09,495.07006877819305,154.60765618550025,0.02,0.005
out_befefcd9-0213-405d-8f2a-bf84c9501243.h5,1.0048571427712552,27080956688.351246,189119087.54607773,18575.0,26891837600.80517,86.5,[0.0022 0.     0.    ],[29099790.08562573 72968334.46550429  4804741.58389951],1e-09,495.0705688299291,154.60765618550025,0.02,0.005
out_3aa0a4b5-2291-4f90-bc01-13d16bdf3289.h5,1.0048571427712552,27011654596.57748,119816995.77231216,18575.0,26891837600.80517,89.2,[0.00235 0.      0.     ],[-74260252.68472013  26047428.01037505   1098874.25626444],1e-09,495.9976682267052,154.60765618550025,0.02,0.005
out_db8d95fc-2096-4cca-96fa-1ea8aed701dc.h5,1.0048571427712552,27013708726.792645,121871125.98747635,18575.0,26891837600.80517,88.6,[0.00425 0.      0.     ],[64661993.67690486 44826222.06438274  1922901.07592613],1e-09,495.97001091863825,154.60765618550025,0.02,0.005
out_cf837e41-a6bd-4dc7-ac99-5d75de2bfa50.h5,1.0048571427712552,27047913500.577145,156075899.77197647,18575.0,26891837600.80517,87.1,[0.0043 0.     0.    ],[68442742.71424538 38652257.5783632  -3981847.96705131],1e-09,495.51107143891045,154.60765618550025,0.02,0.005
out_e072cc70-a8eb-4e44-b4ec-0ca178e883b9.h5,1.0048571427712552,27059773153.362595,167935552.55742645,18575.0,26891837600.80517,86.9,[0.003 0.    0.   ],[-19208183.25865076 -76204931.7757339   -4256198.8138556 ],1e-09,495.35264803712846,154.60765618550025,0.02,0.005
out_6faa1ae1-68a2-4164-ba72-6113a985139a.h5,1.0048571427712552,27024491461.91151,132653861.10634232,18575.0,26891837600.80517,88.2,[0.0008 0.     0.    ],[-21608212.70690012  75638844.67171453  -2472140.71744274],1e-09,495.825008731442,154.60765618550025,0.02,0.005
out_8120bf6a-7f7c-4ecf-b8c9-b08a58731020.h5,1.0048571427712552,27017089030.74704,125251429.94187164,18575.0,26891837600.80517,88.5,[0.004 0.    0.   ],[ 18942864.08373525 -76362193.19709429  -2060220.81826565],1e-09,495.9245214815286,154.60765618550025,0.02,0.005
out_01c0c6cf-049d-4ab5-9341-487e32f69fd3.h5,1.0048571427712552,27040309401.1823,148471800.37713242,18575.0,26891837600.80517,87.5,[0.00095 0.      0.     ],[-31572661.7991489  -72011406.52283347  -3433004.06422971],1e-09,495.6128382047273,154.60765618550025,0.02,0.005
out_206638a0-54f0-4ec1-8793-0c75ecd24236.h5,1.0048571427712552,27046197510.204136,154359909.39896774,18575.0,26891837600.80517,87.2,[0.00415 0.      0.     ],[ 20944890.60258539 -75768010.0805746    3844654.14061033],1e-09,495.5340238118416,154.60765618550025,0.02,0.005
out_4b07eca1-5d0a-43c5-b30e-dcd2d54a7214.h5,1.0048571427712552,27009950179.792095,118112578.98692703,18575.0,26891837600.80517,89.4,[0.003 0.    0.   ],[-76015824.63234352 -20375875.75868444    824167.40816897],1e-09,496.0206252122267,154.60765618550025,0.02,0.005
out_b0783f64-09a6-4230-bb83-db795ecfa27b.h5,1.0048571427712552,27029527285.919914,137689685.1147461,18575.0,26891837600.80517,87.8,[0.004 0.    0.   ],[ 38118666.95712782 -68790263.68311776  -3021259.87030847],1e-09,495.75739179780555,154.60765618550025,0.02,0.005
out_f845fb38-c132-4937-a03f-f545a1ec6f63.h5,1.0048571427712552,27016509778.382988,124672177.57781982,18575.0,26891837600.80517,88.8,[0.00095 0.      0.     ],[ 71314584.53399433 -33253187.55254298   1648244.43709414],1e-09,495.93231449746645,154.60765618550025,0.02,0.005
out_cbca0b0d-94df-4b8c-a04b-9a3e95e1b314.h5,1.0048571427712552,27007484617.835194,115647017.03002548,18575.0,26891837600.80517,89.7,[0.00325 0.      0.     ],[-6768172.90670553 78410988.88073914  -412089.35290339],1e-09,496.0538474846477,154.60765618550025,0.02,0.005
out_67d24cba-8dc9-40bf-9594-0de1382fdefb.h5,1.0048571427712552,27056157608.274445,164320007.46927643,18575.0,26891837600.80517,87.0,[0.00185 0.      0.     ],[-65629166.68262339  43244736.49539322  -4119029.66409281],1e-09,495.4009069753931,154.60765618550025,0.02,0.005
out_94371e3c-2d69-44a7-920e-9a919c486191.h5,1.0048571427712552,27017259438.32747,125421837.52230072,18575.0,26891837600.80517,88.7,[0.0019 0.     0.    ],[ 28146994.06918886 -73476660.27027525   1785575.4760964 ],1e-09,495.92222905547595,154.60765618550025,0.02,0.005
out_4e46bba4-1bdd-42c6-b0c8-6132ac1d179f.h5,1.0048571427712552,27009996578.629204,118158977.82403564,18575.0,26891837600.80517,89.8,[0.0022 0.     0.    ],[ -1545738.49147149 -78687968.43872443   -274726.93265739],1e-09,496.02000016120206,154.60765618550025,0.02,0.005
out_71d2765d-e36a-441c-879a-ffafa7ba4a51.h5,1.0048571427712552,27032453328.856262,140615728.05109406,18575.0,26891837600.80517,87.8,[0.0009 0.     0.    ],[-70932004.5235398   33967394.40189414   3021259.87030847],1e-09,495.7181333349623,154.60765618550025,0.02,0.005
out_0b508faf-8ea5-4efe-b9a2-34d5cf5df1b8.h5,1.0048571427712552,27011885936.20703,120048335.4018631,18575.0,26891837600.80517,88.8,[0.00405 0.      0.     ],[64045885.91404361 45712896.94545878 -1648244.43709414],1e-09,495.9945528672405,154.60765618550025,0.02,0.005
out_e3423b60-1c8b-4d01-8d53-bf268859654b.h5,1.0048571427712552,27012663248.292786,120825647.4876175,18575.0,26891837600.80517,89.0,[0.00335 0.      0.     ],[-18943022.20202057 -76377590.82984689  -1373567.71492384],1e-09,495.9840861284725,154.60765618550025,0.02,0.005
out_65edef4d-e520-4557-bc00-b587621bdaa4.h5,1.0048571427712552,27067971345.95946,176133745.15429306,18575.0,26891837600.80517,86.7,[0.0032 0.     0.    ],[-70250227.12446706  35194336.73232421   4530497.80022054],1e-09,495.2433454366166,154.60765618550025,0.02,0.005
out_59f2461b-a2a0-4741-83a4-42ec70fb58e7.h5,1.0048571427712552,27009454484.10621,117616883.30104065,18575.0,26891837600.80517,89.3,[0.0031 0.     0.    ],[20062196.78505038 76097601.1081565   -961522.29669855],1e-09,496.02730320862685,154.60765618550025,0.02,0.005
out_c52a5f79-630e-4ceb-b526-0dcd60cfcf9d.h5,1.0048571427712552,27034497404.737514,142659803.93234634,18575.0,26891837600.80517,87.7,[0.00195 0.      0.     ],[-56326345.02239811 -54878299.73467601   3158517.69570215],1e-09,495.6907212403327,154.60765618550025,0.02,0.005
out_b3898a6b-19a5-466a-a486-9a64fc701768.h5,1.0048571427712552,27027616164.87666,135778564.07149124,18575.0,26891837600.80517,88.0,[0.0018 0.     0.    ],[-75583476.78511362  21768204.84166151  -2746717.02781569],1e-09,495.7830450639484,154.60765618550025,0.02,0.005
out_e469ecfd-6e55-4ef2-924a-a77bddda470b.h5,1.0048571427712552,27010093748.726097,118256147.92092896,18575.0,26891837600.80517,88.7,[0.005 0.    0.   ],[38053775.26459121 68869318.76907441  1785575.4760964 ],1e-09,496.0186911751815,154.60765618550025,0.02,0.005
out_4df71478-5079-44f3-acd0-4e7532c1ad77.h5,1.0048571427712552,27065094561.583797,173256960.7786293,18575.0,26891837600.80517,86.8,[0.00225 0.      0.     ],[-70401970.73206799 -34907336.02387104   4393354.99849868],1e-09,495.2816806826561,154.60765618550025,0.02,0.005
out_04fdb3b0-3593-4bfe-9821-04fc34c881be.h5,1.0048571427712552,27007146322.872746,115308722.06757736,18575.0,26891837600.80517,89.5,[0.00445 0.      0.     ],[-60287400.34086917 -50588722.17734332   -686810.00908256],1e-09,496.0584070788447,154.60765618550025,0.02,0.005
out_e6c2ead5-3e4c-4d3c-a60f-7dfbf58a153d.h5,1.0048571427712552,27027131964.945652,135294364.14048386,18575.0,26891837600.80517,87.9,[0.00345 0.      0.     ],[66400099.9604981  42154127.55484929  2883992.84163323],1e-09,495.7895460491623,154.60765618550025,0.02,0.005
out_bf0c19bd-1770-468f-b331-393939d3cf5f.h5,1.0048571427712552,27005199652.912533,113362052.10736465,18575.0,26891837600.80517,89.6,[0.0046 0.     0.    ],[-70198422.28433311  35582871.89511422    549450.51785376],1e-09,496.0846503855991,154.60765618550025,0.02,0.005
out_b7f99e82-ebbd-47d5-88cd-d701560b41ff.h5,1.0048571427712552,27038475388.94504,146637788.1398735,18575.0,26891837600.80517,87.5,[0.00265 0.      0.     ],[-78396245.33609854   6041883.78591218  -3433004.06422971],1e-09,495.63740530153933,154.60765618550025,0.02,0.005
out_e3a45cfe-64f4-444b-b551-cdb669d533eb.h5,1.0048571427712552,27022848864.213173,131011263.40800476,18575.0,26891837600.80517,88.2,[0.0027 0.     0.    ],[75620950.43771806 21670752.97617932  2472140.71744274],1e-09,495.84707835649857,154.60765618550025,0.02,0.005
out_2cbfb3dc-ae32-4a83-a3e9-a8aa560b9b97.h5,1.0048571427712552,27035975001.56477,144137400.7596016,18575.0,26891837600.80517,87.6,[0.0024 0.     0.    ],[69244250.78698024 37264363.93485571  3295765.89970319],1e-09,495.6709126194841,154.60765618550025,0.02,0.005
out_7d42c4ad-38cc-4ea2-b528-ee1001437b21.h5,1.0048571427712552,27024872373.930546,133034773.12537766,18575.0,26891837600.80517,88.1,[0.00255 0.      0.     ],[-76128835.88708708  19795261.202598     2609432.84702172],1e-09,495.81989186685786,154.60765618550025,0.02,0.005
out_052f1713-5076-43e8-8be2-3d1d7c6d7997.h5,1.0048571427712552,27013509439.702503,121671838.89733505,18575.0,26891837600.80517,88.9,[0.0034 0.     0.    ],[ -6985654.33966062 -78378434.20678651   1510908.37725346],1e-09,495.97269368942136,154.60765618550025,0.02,0.005
out_dd69b8ee-a1bd-4a8f-aadd-95f9d9f429c9.h5,1.0048571427712552,27009764564.591064,117926963.7858963,18575.0,26891837600.80517,90.0,[0.0014 0.     0.    ],[-2.76325543e+07  7.36933043e+07 -4.81920734e-09],1e-09,496.0231257396182,154.60765618550025,0.02,0.005
out_14e9d125-944f-4889-a0b4-30604fd76b19.h5,1.0048571427712552,27007264346.374733,115426745.56956482,18575.0,26891837600.80517,89.1,[0.0047 0.     0.    ],[47840074.06758628 62482479.34911489  1236222.86846876],1e-09,496.05681630526186,154.60765618550025,0.02,0.005
out_4b4ce941-4ebd-4071-9deb-8696f983bdaa.h5,1.0048571427712552,27070287343.969627,178449743.16445923,18575.0,26891837600.80517,86.6,[0.00465 0.      0.     ],[-76118909.47361691  19452147.43869438   4667626.80126039],1e-09,495.21249842133693,154.60765618550025,0.02,0.005
out_9a55de3a-570b-4bb7-a99d-69fa1907c1b0.h5,1.0048571427712552,27006759905.930763,114922305.1255951,18575.0,26891837600.80517,89.2,[0.00455 0.      0.     ],[21157493.05560021 75798510.02728473 -1098874.25626444],1e-09,496.06361563234606,154.60765618550025,0.02,0.005
out_8efb916e-3522-4682-a386-f8f2bffdb63f.h5,1.0048571427712552,27077249847.069004,185412246.2638359,18575.0,26891837600.80517,86.5,[0.0044 0.     0.    ],[-78367362.74326296   5452712.56926518   4804741.58389951],1e-09,495.11984645667513,154.60765618550025,0.02,0.005
out_d7351e5e-ff2f-4420-add8-4f4565758a54.h5,1.0048571427712552,27051948910.78224,160111309.97707367,18575.0,26891837600.80517,87.1,[0.0025 0.     0.    ],[ 70717761.52109572 -34313324.69461329  -3981847.96705131],1e-09,495.45712524397084,154.60765618550025,0.02,0.005
out_ccf6aa6a-b4ea-474b-971e-ccb1229ce8dd.h5,1.0048571427712552,27016973379.796867,125135778.99169922,18575.0,26891837600.80517,88.6,[0.00245 0.      0.     ],[-43018082.69853386  65878738.38940405  -1922901.07592613],1e-09,495.9260773310232,154.60765618550025,0.02,0.005
out_c7909705-3c1e-430a-98ec-a78e5565a9c1.h5,1.0048571427712552,27048353322.64786,156515721.84269333,18575.0,26891837600.80517,87.2,[0.00275 0.      0.     ],[-43556440.99229007 -65439408.93688968  -3844654.14061033],1e-09,495.5051897786758,154.60765618550025,0.02,0.005
out_20e5d3ca-3392-46b9-b315-629760cf1e81.h5,1.0048571427712552,27019125195.98067,127287595.17550278,18575.0,26891837600.80517,88.5,[0.0026 0.     0.    ],[-17047622.41941161 -76807520.59147851   2060220.81826565],1e-09,495.89713466874946,154.60765618550025,0.02,0.005
out_e97e7190-777e-4063-a1d0-f8e8d6096fb9.h5,1.0048571427712552,27030495133.279327,138657532.47415924,18575.0,26891837600.80517,87.8,[0.0026 0.     0.    ],[-26860339.92191821  73916542.71853025   3021259.87030847],1e-09,495.7444038307323,154.60765618550025,0.02,0.005
out_79c0901e-a0f6-4dc8-9b4f-9b16e2def782.h5,1.0048571427712552,27020616802.238194,128779201.43302536,18575.0,26891837600.80517,88.3,[0.00355 0.      0.     ],[ 55107277.48944327 -56142654.41109733   2334841.05729442],1e-09,495.8770790857104,154.60765618550025,0.02,0.005
out_ed954735-79be-4c30-bc52-fc718663d6d5.h5,1.0048571427712552,27040851202.15699,149013601.3518219,18575.0,26891837600.80517,87.4,[0.0034 0.     0.    ],[ 50437172.97991411 -60312570.71522614  -3570231.77123046],1e-09,495.60558228743395,154.60765618550025,0.02,0.005
out_9eb83a79-ba24-4167-aa7d-3e7ef63a1183.h5,1.0048571427712552,27025200728.415474,133363127.61030579,18575.0,26891837600.80517,88.0,[0.0037 0.     0.    ],[-77342031.55697204 -14315266.66166875   2746717.02781569],1e-09,495.81548131853003,154.60765618550025,0.02,0.005
out_0523f481-1133-48c6-a0c3-20ca771fda53.h5,1.0048571427712552,27032518278.07737,140680677.27220154,18575.0,26891837600.80517,87.7,[0.00365 0.      0.     ],[-34657739.90167058 -70591260.01325747  -3158517.69570215],1e-09,495.717262167338,154.60765618550025,0.02,0.005
out_b889048e-6a04-4597-8e3a-522aff82ea83.h5,1.0048571427712552,27005318917.11315,113481316.3079834,18575.0,26891837600.80517,89.8,[0.0044 0.     0.    ],[73445176.7076673  28284124.57328726   274726.93265739],1e-09,496.0830422866699,154.60765618550025,0.02,0.005
out_17d2fb10-9309-45d9-a8d5-774c3ededc04.h5,1.0048571427712552,27014813667.85548,122976067.05031204,18575.0,26891837600.80517,88.8,[0.00265 0.      0.     ],[-78165962.04160066   9034756.65260931  -1648244.43709414],1e-09,495.95513824645377,154.60765618550025,0.02,0.005
out_6d74f261-e487-4dad-aa49-b46656493326.h5,1.0048571427712552,27014743517.273605,122905916.4684372,18575.0,26891837600.80517,88.7,[0.0036 0.     0.    ],[-73730078.53835897 -27476324.32353019   1785575.4760964 ],1e-09,495.9560823897655,154.60765618550025,0.02,0.005
out_77026789-ced5-4ff7-94b5-894b14524b31.h5,1.0048571427712552,27052706556.903828,160868956.09865952,18575.0,26891837600.80517,87.0,[0.00375 0.      0.     ],[-13881511.78837446  77360186.04218052  -4119029.66409281],1e-09,495.44700152999013,154.60765618550025,0.02,0.005
out_3e0a7b59-5e8e-4247-b0cf-2fe31978e97c.h5,1.0048571427712552,27059594182.01292,167756581.20775223,18575.0,26891837600.80517,86.8,[0.00445 0.      0.     ],[-15021194.53719915  77131856.62174885  -4393354.99849868],1e-09,495.35503609272433,154.60765618550025,0.02,0.005
out_c1627af9-335c-4874-a678-5ad5e350272c.h5,1.0048571427712552,27018591700.6585,126754099.85333252,18575.0,26891837600.80517,88.4,[0.00345 0.      0.     ],[-78509933.82110347   5061846.88214207  -2197534.28481529],1e-09,495.9043092458636,154.60765618550025,0.02,0.005
out_dbd737c0-9695-4a82-8bcb-ef61351b7c7f.h5,1.0048571427712552,27043976373.24922,152138772.44405365,18575.0,26891837600.80517,87.3,[0.0035 0.     0.    ],[  8562090.17724169 -78148618.64448057  -3707448.60268611],1e-09,495.5637440413243,154.60765618550025,0.02,0.005
out_37c9a547-cb84-42ec-a9ae-adc0763df980.h5,1.0048571427712552,27053346830.258053,161509229.45288467,18575.0,26891837600.80517,87.1,[0.00065 0.      0.     ],[-41818550.19951897 -66555352.1917121    3981847.96705131],1e-09,495.4384473049852,154.60765618550025,0.02,0.005
out_3c6e266b-8286-4b6b-b103-10e58c392033.h5,1.0048571427712552,27018981915.98923,127144315.18406296,18575.0,26891837600.80517,88.6,[0.0007 0.     0.    ],[  7965599.1525504  -78275876.49447514  -1922901.07592613],1e-09,495.89906146120364,154.60765618550025,0.02,0.005
out_b33eef26-ec62-4998-880a-bbe83769cd5b.h5,1.0048571427712552,27049610969.027603,157773368.222435,18575.0,26891837600.80517,87.2,[0.0004 0.     0.    ],[ 59437848.0302244  -51445330.35621672   3844654.14061033],1e-09,495.4883742418289,154.60765618550025,0.02,0.005
out_c89e2611-e0d8-480a-8d05-bd0355541e64.h5,1.0048571427712552,27020081261.126606,128243660.32143784,18575.0,26891837600.80517,88.5,[0.00055 0.      0.     ],[-40495643.78396633  67454573.48532662   2060220.81826565],1e-09,495.8842791101759,154.60765618550025,0.02,0.005
out_300d9320-36bd-4941-a300-6b7829af1423.h5,1.0048571427712552,27015257479.574673,123419878.76950455,18575.0,26891837600.80517,88.9,[0.00175 0.      0.     ],[-29985739.9004214  -72751864.016567    -1510908.37725346],1e-09,495.94916536452297,154.60765618550025,0.02,0.005
out_4fc5c323-85a6-4cde-b6a4-c05fdef6a0e6.h5,1.0048571427712552,27007817416.953148,115979816.14797974,18575.0,26891837600.80517,90.0,[0.00375 0.      0.     ],[ 1.64303682e+07 -7.69695015e+07 -4.81920734e-09],1e-09,496.0493622541898,154.60765618550025,0.02,0.005
out_757d6d1a-fcfb-43af-98d9-634bc0a12832.h5,1.0048571427712552,27040107216.061867,148269615.2566986,18575.0,26891837600.80517,87.5,[0.0005 0.     0.    ],[-18840425.6116523   76338155.63171548   3433004.06422971],1e-09,495.6155461055434,154.60765618550025,0.02,0.005
out_ee4bea55-6131-4c86-abec-3e1c33b5a519.h5,1.0048571427712552,27024843642.381927,133006041.57675934,18575.0,26891837600.80517,88.2,[0.00045 0.      0.     ],[-74981754.79760937 -23788361.16947911  -2472140.71744274],1e-09,495.82027781022117,154.60765618550025,0.02,0.005
out_d27ef93d-19b2-48f6-94f5-3cf5505f7800.h5,1.0048571427712552,27037576357.49083,145738756.68566132,18575.0,26891837600.80517,87.6,[0.00075 0.      0.     ],[-49578806.78202723 -61035571.63318782   3295765.89970319],1e-09,495.64945123511603,154.60765618550025,0.02,0.005
out_18d00b72-cec7-4583-a3db-86fb012b6f15.h5,1.0048571427712552,27026397993.345108,134560392.53993988,18575.0,26891837600.80517,88.1,[0.0006 0.     0.    ],[50512905.60346559 60298411.14903024 -2609432.84702172],1e-09,495.7994016831121,154.60765618550025,0.02,0.005
out_28f5b1a0-0ef7-490b-83c3-f77929501b5a.h5,1.0048571427712552,27029857903.27028,138020302.46511078,18575.0,26891837600.80517,87.9,[0.0017 0.     0.    ],[78166978.03256612 -8710183.11695976 -2883992.84163323],1e-09,495.7529548272721,154.60765618550025,0.02,0.005
out_fb58a254-3d84-42a3-a671-253c78f6bf9d.h5,1.0048571427712552,27017347878.872356,125510278.06718826,18575.0,26891837600.80517,88.7,[0.00155 0.      0.     ],[ 65153501.72309577 -44114556.47315245   1785575.4760964 ],1e-09,495.9210393292928,154.60765618550025,0.02,0.005
out_9afde51e-7615-4506-bed7-e3c7b43d7b9b.h5,1.0048571427712552,27057063789.12757,165226188.32240295,18575.0,26891837600.80517,87.0,[0.0014 0.     0.    ],[ 15490450.54395275 -77054141.32904807   4119029.66409281],1e-09,495.3888084721756,154.60765618550025,0.02,0.005
