File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_e2cb8be3-b898-4417-92ec-903ef9a590db.h5,[ 4.11246088e+07 -1.00000000e+00],1.0048897590285832,[ -1.         522.40789408],1e+18,0.0,26760643051.162266,[87.57387448 84.58353221],[18229.32825358 18229.19840364],[2.70539056e+10 2.71652241e+10],[2.93262553e+08 4.04581010e+08],[0.00000000e+00 1.86738521e-05],1e-09,448.0128997879945,155.64586390071958,0.02,0.006,[-0.0023256  -0.00112217],[-0.00105274  0.00234418],[0.01152114 0.07498744],[0.         0.00730197]
out_35c9da47-4205-4a6d-a268-a642b5dc9dc0.h5,[ 3.78512375e+07  4.12187442e+07 -1.00000000e+00],1.0048897590285832,[-1.        18.7591291 74.3907658],1e+18,0.0,26760643051.162266,[87.33417227 87.58114925 85.83214168],[18536.99754443 18535.9137936  18516.39321694],[2.70456102e+10 2.70394749e+10 2.71302633e+10],[2.84967128e+08 2.78831821e+08 3.69620298e+08],[0.         0.00015325 0.00026108],1e-09,448.06984049300144,155.64586390071958,0.02,0.006,[-0.00199302  0.00232676 -0.00237659],[-0.00064851  0.00105716  0.00170455],[ 0.01343569  0.01155602 -0.00741554],[ 0.         -0.01147293 -0.0073945 ]
out_677e1023-5906-4e88-bdd7-54b6f7ef253e.h5,"[54042903.26362998 50346026.1904203  47579078.828916   40962455.33995148
 30551570.01602082 30561940.54217424 28759202.56727434 17798262.42170051
 23082074.048151   37587869.53956294 37877777.38213386 34456745.82372504
 34456745.82372504 11998331.13500749 11999930.27284651 11998331.1350231
 37830032.28454342 31499292.18790153 28561534.36731625 29822946.94840137
 27500145.64347403]",1.0048897590285832,"[-1.         29.22569617 15.16942311 23.22325942 25.72079937  0.3703262
 25.59768529 17.17337309 16.64495062 26.98780827 19.71407003 66.633849
  0.44189667 15.16748304  0.39084925  0.3790731  28.47667828 25.14300167
 14.60518961 15.79706347 26.87070219]",1e+18,0.0,26760643051.162266,"[89.83934177 88.69945709 88.29753982 87.63156919 86.94190239 86.94244072
 86.84954315 86.39236893 86.59140867 87.381956   87.40405182 87.17753104
 87.17751996 86.21673768 86.21674299 86.21671761 87.40889191 87.00523904
 86.84852548 86.9147569  86.79763035]","[18201.85786025 18201.18804483 18171.8857317  18156.68450083
 18133.22911807 18106.96846238 18106.22060997 18079.97873785
 18062.50069453 18045.79667655 18018.63610752 17998.11995396
 17931.32418838 17930.17054647 17914.56659426 17913.95511148
 17913.51635204 17884.75529439 17859.36574309 17844.40990251
 17828.27365701]","[2.70288166e+10 2.70374676e+10 2.70437001e+10 2.70584765e+10
 2.70824677e+10 2.70824596e+10 2.70881439e+10 2.71153668e+10
 2.71029789e+10 2.70711913e+10 2.70715636e+10 2.70824006e+10
 2.70824870e+10 2.71384935e+10 2.71385244e+10 2.71385556e+10
 2.70772400e+10 2.70925958e+10 2.71000880e+10 2.70979208e+10
 2.71047271e+10]","[2.68173526e+08 2.76824512e+08 2.83057036e+08 2.97833421e+08
 3.21824658e+08 3.21816505e+08 3.27500828e+08 3.54723760e+08
 3.42335859e+08 3.10548274e+08 3.10920510e+08 3.21757588e+08
 3.21843970e+08 3.77850484e+08 3.77881352e+08 3.77912526e+08
 3.16596923e+08 3.31952705e+08 3.39444996e+08 3.37277701e+08
 3.44084061e+08]","[0.00000000e+00 9.65863493e-05 1.07649056e-04 1.12244464e-04
 1.45800039e-04 2.23843892e-04 2.78423216e-04 3.71660429e-04
 4.15710758e-04 4.24267657e-04 4.49388128e-04 5.66149508e-04
 5.89796455e-04 6.93747658e-04 7.57283456e-04 7.89401877e-04
 7.98090854e-04 8.39747567e-04 8.75882213e-04 9.27292976e-04
 9.77076631e-04]",1e-09,448.1853408057773,155.64586390071958,0.02,0.006,"[ 1.56481507e-03  1.32295047e-03 -1.74589987e-03  5.49744970e-05
 -7.13518685e-04 -1.12365112e-03 -1.76083674e-03 -1.45277185e-03
  1.42721314e-04  1.01282455e-03 -1.54482149e-03 -9.13815184e-04
  3.07551898e-04 -1.21798888e-03  1.72642827e-03  1.48978447e-03
  2.33078919e-03 -1.60712143e-03 -1.97574880e-03 -2.20221132e-03
 -1.62342789e-03]","[ 8.45435195e-04 -1.80716775e-03  1.30594520e-03  1.56948463e-03
 -1.30989114e-03 -1.00813542e-03 -9.92211569e-04 -6.43360319e-04
 -1.53574638e-03 -1.38884462e-03 -3.77495551e-04  2.09567683e-03
  1.47954166e-03 -1.02064251e-03 -1.17950041e-03 -4.84919901e-05
  1.69189297e-04 -5.14666172e-04 -5.14218456e-04 -8.79943878e-05
 -3.91685402e-04]","[0.00064354 0.00545625 0.00740984 0.01134143 0.01752082 0.01751421
 0.01870145 0.0280669  0.02296099 0.01320365 0.01302681 0.01499618
 0.01499624 0.03612592 0.03612333 0.03612495 0.01298791 0.01678261
 0.01871531 0.01785489 0.01943329]","[ 0.00000000e+00  4.55279606e-04  1.89459165e-04 -5.82233210e-03
  3.37676444e-03  2.89162797e-04 -9.91878918e-03 -1.43035485e-02
 -5.66867844e-03  2.93509543e-03 -1.30266534e-02  1.29183854e-02
 -4.15053910e-05 -7.76749360e-03  3.46528432e-02 -3.58890001e-02
 -7.76503520e-03 -1.22657572e-02  8.68616444e-03  1.77121215e-02
 -1.52377398e-02]"
out_1121ce97-d278-400d-9ab1-79465a33c664.h5,"[ 4.79933245e+07  4.79847985e+07  4.75790788e+07  4.75790788e+07
  2.79295244e+07 -1.00000000e+00]",1.0048897590285832,[-1.          0.40610969 44.3670035   0.38412393 18.84635544 34.1369602 ],1e+18,0.0,26760643051.162266,[88.18955755 88.18908903 88.14508531 88.14560006 86.76738428 86.64687945],"[18421.08294478 18419.73462911 18418.93024739 18374.26012422
 18373.80503509 18354.72072773]","[2.70308228e+10 2.70309190e+10 2.70339379e+10 2.70339296e+10
 2.70766819e+10 2.71420571e+10]","[2.70179719e+08 2.70275961e+08 2.73294804e+08 2.73286563e+08
 3.16038850e+08 3.81414064e+08]",[0.         0.00019206 0.00024879 0.00029207 0.0003022  0.00033613],1e-09,448.17152691084846,155.64586390071958,0.02,0.006,[ 0.00247399  0.00276706  0.00129103  0.00134016 -0.00252352 -0.00268876],[-0.00033934 -0.00164698  0.00221527 -0.00207951 -0.00029935 -0.00185985],[0.00781012 0.00781274 0.0080385  0.00803587 0.01944462 0.07499223],[ 0.         -0.00522543  0.00770618  0.00213863 -0.00451452  0.01449346]
out_194a988b-2241-4d94-96e4-8a82efe6e504.h5,"[ 5.23462075e+07  5.22247545e+07  4.71636861e+07  4.88173560e+07
  5.02617102e+07  5.02617102e+07  5.27964094e+07  4.80787523e+07
  4.63383823e+07  4.26304341e+07  2.91691610e+07  2.96429357e+07
  3.67142083e+07  4.58273550e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          59.04334951  17.73045413  42.8151951   18.0570713
   0.52994909  21.64960406  57.79740856  34.90525721  24.29442831
  55.1080652   22.09900085 150.37104293  20.06474268  64.1779745 ]",1e+18,0.0,26760643051.162266,"[89.16103553 89.15268648 88.27975869 88.5118607  88.75164586 88.75138435
 89.3811946  88.42306494 88.20416295 87.81602709 86.88589604 86.91188022
 87.35770529 88.18773857 83.2474427 ]","[17847.04378452 17846.0087885  17786.6156006  17768.34017605
 17724.86244302 17705.3240478  17704.67941762 17682.98355881
 17623.78931821 17588.86018188 17564.55386904 17509.06446592
 17486.78825427 17336.03394707 17315.93148651]","[2.70495221e+10 2.70526624e+10 2.70635423e+10 2.70623690e+10
 2.70604025e+10 2.70605193e+10 2.70565702e+10 2.70687148e+10
 2.70740365e+10 2.70828290e+10 2.71153000e+10 2.71153906e+10
 2.71068215e+10 2.70883718e+10 2.71872201e+10]","[2.88879046e+08 2.92019343e+08 3.02899294e+08 3.01725995e+08
 2.99759468e+08 2.99876237e+08 2.95927103e+08 3.08071751e+08
 3.13393441e+08 3.22185962e+08 3.54656971e+08 3.54747579e+08
 3.46178413e+08 3.27728733e+08 4.26577025e+08]","[0.         0.00015215 0.00020375 0.00028417 0.0003822  0.00060163
 0.00061862 0.00062548 0.0008333  0.00083686 0.00083863 0.00089561
 0.00092212 0.00098    0.00098571]",1e-09,448.04297943002143,155.64586390071958,0.02,0.006,"[ 0.00225117 -0.00172412  0.00230244 -0.00229745  0.0014212   0.00095604
  0.00206928  0.00045914 -0.00242003 -0.00205096 -0.00192392 -0.00217941
 -0.00125029  0.00168732 -0.00120245]","[-0.00068992 -0.00043483  0.00058294  0.00018918 -0.00117576 -0.00243115
  0.00159625 -0.00199419 -0.00095243  0.00033202  0.00163906  0.00133504
  0.00168453 -0.00182556 -0.00223801]","[ 0.00340545  0.00344081  0.00746652  0.00631149  0.00519225  0.00519332
  0.00249029  0.00674242  0.00785866  0.0100791   0.01813506  0.01780507
  0.01334806  0.00795225 -0.00694636]","[ 0.         -0.00296755  0.00247596 -0.00111109  0.00507924  0.00288099
 -0.00152851 -0.00147841  0.00094762  0.00358855  0.00280643 -0.01753391
 -0.01294904  0.00199845 -0.00691333]"
out_1d206a66-9e81-4779-a1ba-3a7150c9d59f.h5,"[ 5.55545929e+07  5.57495213e+07  4.48756322e+07  3.55449968e+07
  1.65496251e+07  2.43361051e+07  1.73970392e+07  2.00420294e+07
 -1.00000000e+00]",1.0048897590285832,"[ -1.          24.85480664  33.06011315  16.47842266  16.80191577
  15.83717853  17.94180044  19.65567577 444.20780178]",1e+18,0.0,26760643051.162266,"[89.509914   89.63464694 87.84309565 87.15975216 86.31803944 86.60024274
 86.34566252 86.43611892 85.53560669]","[18464.34267134 18463.97683616 18438.96494109 18405.42882225
 18388.48027775 18371.53380487 18355.38120513 18336.78901127
 18316.80329204]","[2.70147142e+10 2.70155627e+10 2.70379623e+10 2.70580098e+10
 2.71032230e+10 2.70852399e+10 2.71028533e+10 2.70972915e+10
 2.71694290e+10]","[2.54071159e+08 2.54919658e+08 2.77319202e+08 2.97366713e+08
 3.42579943e+08 3.24596873e+08 3.42210288e+08 3.36648422e+08
 4.08785987e+08]","[0.00000000e+00 5.20208871e-05 7.43882864e-05 1.42224084e-04
 2.09208737e-04 2.29757504e-04 2.74701721e-04 3.67343180e-04
 4.14430522e-04]",1e-09,448.28256741201307,155.64586390071958,0.02,0.006,"[ 0.00024963  0.00216365 -0.0019905   0.0029397  -0.00078578  0.00078804
  0.00323057 -0.00217788 -0.00282411]","[-0.00269188 -0.00242738 -0.00271904  0.00108104 -0.00283442 -0.00349086
 -0.00109284  0.00285794 -0.00153573]","[ 0.00191703  0.0014251   0.0096863   0.01475681  0.02962185  0.02209112
  0.02860617  0.0258128  -0.02541435]","[ 0.         -0.00141142 -0.00142055  0.00671448  0.00498269 -0.01133002
  0.02146582  0.01016196 -0.02539207]"
out_e40f810e-8c94-43d8-8c1f-f3f85e019182.h5,[ 3.62656325e+07 -1.00000000e+00],1.0048897590285832,[ -1.         148.91709842],1e+18,0.0,26760643051.162266,[87.28746691 85.91738739],[17691.08687386 17691.06076113],[2.70904511e+10 2.71797186e+10],[3.29808003e+08 4.19075545e+08],[0.00000000e+00 3.86559409e-06],1e-09,447.7629274073786,155.64586390071958,0.02,0.006,[-0.00245735 -0.00212571],[-0.00090097  0.00030628],[ 0.0138591  -0.01291016],[ 0.         -0.01289004]
out_63df4516-c05f-4cea-9a05-9ecf9986a337.h5,"[ 4.49129416e+07  2.79642231e+07  2.72862340e+07  3.17193859e+06
 -1.00000000e+00]",1.0048897590285832,[ -1.          51.84806395 163.61825282  41.25631771 137.27567097],1e+18,0.0,26760643051.162266,[87.95067933 86.79487228 86.76897317 86.01564787 84.17952755],"[18097.03342109 18096.97177634 18044.46500677 17880.45301718
 17838.45309014]","[2.70524272e+10 2.70917100e+10 2.71012432e+10 2.71689039e+10
 2.71522052e+10]","[2.91784180e+08 3.31066915e+08 3.40600149e+08 4.08260818e+08
 3.91562115e+08]","[0.00000000e+00 8.93269403e-06 1.04443319e-04 1.62044226e-04
 2.70474279e-04]",1e-09,448.0230420814452,155.64586390071958,0.02,0.006,[0.00239162 0.00175187 0.00279285 0.0025303  0.00046613],[ 0.00170068 -0.00124138 -0.00041389  0.00091016  0.00220871],[0.00920905 0.01924987 0.01963975 0.07106013 0.05292592],[ 0.         -0.00906468 -0.01903041 -0.00809587  0.05294722]
out_c45fdde9-34ea-4dcb-a816-13ae4ec39c29.h5,"[39402834.5020602  46698898.77448614 42349706.88485352 49388632.38462913
 46219443.96161676 52458036.61136777 45190970.472054   44185576.72361194
 42489606.81321309 42489606.81321309 47933705.5034174  47925200.58743279
 46266945.95962958 46893477.51945007]",1.0048897590285832,"[ -1.         100.02091027  90.70744211  19.97416136  14.71388191
 113.86249886  18.33098033  18.85061047  21.0004924    0.38259932
  42.77096992   0.58408683  15.44545091  41.58875618]",1e+18,0.0,26760643051.162266,"[87.51389044 88.21982689 87.78022903 88.61675841 88.18568134 89.35278627
 88.08915016 87.98366127 87.81860916 87.81878811 88.44664386 88.44705634
 88.23075665 88.31690879]","[17811.72525673 17811.67058005 17711.43190525 17620.20944678
 17600.21253079 17585.11732203 17470.60742556 17451.99441547
 17433.10210913 17411.90254659 17411.25153281 17367.79682356
 17364.57437706 17349.03832455]","[2.70777244e+10 2.70673541e+10 2.70808316e+10 2.70673443e+10
 2.70744227e+10 2.70675183e+10 2.70830309e+10 2.70860371e+10
 2.70906315e+10 2.70906595e+10 2.70815364e+10 2.70815796e+10
 2.70858161e+10 2.70865830e+10]","[3.17081390e+08 3.06711083e+08 3.20188598e+08 3.06701269e+08
 3.13779676e+08 3.06875290e+08 3.22387870e+08 3.25394071e+08
 3.29988417e+08 3.30016448e+08 3.20893362e+08 3.20936509e+08
 3.25173007e+08 3.25939991e+08]","[0.00000000e+00 8.04314368e-06 4.02808448e-05 1.16877769e-04
 1.20268167e-04 1.77116472e-04 2.74305664e-04 3.16662681e-04
 3.22930945e-04 3.52888235e-04 3.93282291e-04 4.96487155e-04
 8.94775886e-04 9.08464117e-04]",1e-09,447.8498156523559,155.64586390071958,0.02,0.006,"[-0.00186692 -0.00214532 -0.00161296  0.00193682  0.00016233  0.0011094
 -0.00037567  0.001395    0.00230443 -0.00146723 -0.00146211  0.0022171
  0.00038499  0.00084723]","[ 9.84012927e-05  1.66205282e-03  1.33764300e-03 -1.45784044e-03
 -2.20684891e-03  1.68364616e-03  2.48508967e-03  1.51580289e-03
  5.65370149e-04  1.47494682e-03 -1.02104860e-03 -3.01448982e-04
  2.09785632e-03 -2.08416165e-03]","[0.01210369 0.00776325 0.01029407 0.00580666 0.00795016 0.00260516
 0.00847714 0.00907427 0.01006152 0.0100611  0.00662377 0.00662206
 0.00771773 0.00727283]","[ 0.00000000e+00 -6.88659445e-03  5.38853681e-03 -5.06724591e-03
  5.73481230e-03 -1.84754840e-03  7.21429987e-05  7.99572136e-03
  8.95770960e-03  9.96239546e-03 -1.04024931e-03  6.03758589e-03
  4.52024584e-03 -7.23417149e-03]"
out_e3e3edf5-eca3-408e-b109-3b85842d3e37.h5,"[48138732.93737706 48994455.01753568 49752519.89531676 45999051.51767718
 40447204.32938605 37572183.96323991 37240649.45702232 24878551.21225549
 38515104.87826955 38520597.62001321 39715693.35556287 50771885.43461196
 50762343.64063798]",1.0048897590285832,"[ -1.          27.95101251  16.67550408 207.95568203  17.07333814
  36.56768948  22.01404727  44.5197776   16.29426958   0.42436459
  36.24768215  32.72758396   0.66368929]",1e+18,0.0,26760643051.162266,"[88.35793836 88.48142393 88.59923515 88.13134792 87.60238304 87.38578442
 87.36315136 86.67242092 87.46009984 87.46035892 87.55583189 88.86805606
 88.86674166]","[18213.19561483 18212.48587749 18183.59753354 18166.34475292
 17958.14254588 17940.83796    17903.66368882 17881.48513653
 17836.33151939 17819.72696978 17818.74412556 17781.52879067
 17747.60527275]","[2.70398459e+10 2.70395377e+10 2.70389053e+10 2.70565960e+10
 2.70689978e+10 2.70768924e+10 2.70787213e+10 2.71094282e+10
 2.70790445e+10 2.70790776e+10 2.70783984e+10 2.70572286e+10
 2.70573340e+10]","[2.79202858e+08 2.78894629e+08 2.78262200e+08 2.95952999e+08
 3.08354794e+08 3.16249328e+08 3.18078221e+08 3.48785159e+08
 3.18401490e+08 3.18434584e+08 3.17755371e+08 2.96585520e+08
 2.96690940e+08]","[0.         0.00010223 0.00023747 0.00032084 0.00035684 0.00039062
 0.00047938 0.00050348 0.00059639 0.00064201 0.00072412 0.00086671
 0.00093056]",1e-09,448.10945074013745,155.64586390071958,0.02,0.006,"[ 2.16811346e-03 -1.38377475e-03 -2.03930320e-03 -1.00005990e-03
 -1.72307746e-04 -2.42481251e-05  1.77316522e-03 -9.53405697e-04
  1.16060514e-03 -1.06470380e-03 -1.75729313e-03 -1.89475396e-03
 -1.99856723e-03]","[ 0.00020477 -0.0006554  -0.000599    0.00164036  0.00157225 -0.00159775
 -0.00159383 -0.00178259 -0.00149135  0.00119904  0.00098986  0.00150703
 -0.00104006]","[0.00709803 0.00648544 0.00592127 0.00828044 0.01153077 0.01315774
 0.01333924 0.02140154 0.01256864 0.01256658 0.01185803 0.00468589
 0.00469189]","[ 0.         -0.00565783 -0.00145263 -0.00561311 -0.00777019 -0.00621676
 -0.0128716   0.01328986  0.00828783  0.00962417  0.01080511 -0.00313065
  0.0017609 ]"
out_e4823c36-c9f8-4d0f-bbbb-870b141906b8.h5,"[ 4.57497342e+07  4.44473310e+07  4.87380784e+07  4.85192079e+07
 -1.00000000e+00]",1.0048897590285832,[-1.         14.25422866 31.41045333 22.01907921 63.76451826],1e+18,0.0,26760643051.162266,[88.06612447 87.93326241 88.43644278 88.40931423 86.16837316],"[18202.89496073 18202.73259535 18188.40856674 18156.32501114
 18133.75141768]","[2.70452434e+10 2.70485853e+10 2.70414689e+10 2.70430268e+10
 2.71525083e+10]","[2.84600376e+08 2.87942222e+08 2.80825823e+08 2.82383798e+08
 3.91865224e+08]","[0.00000000e+00 2.33949325e-05 3.34588179e-05 1.30714904e-04
 2.10933275e-04]",1e-09,448.0723596305101,155.64586390071958,0.02,0.006,"[-9.61679505e-05  1.26371374e-03  1.45649299e-03 -1.61784969e-03
 -1.47461117e-03]",[-0.00180078  0.00110868 -0.00164712  0.00155349 -0.00133696],[0.00863314 0.00939707 0.0066937  0.00682765 0.07499685],[ 0.          0.00848459 -0.00662326 -0.00544608  0.00632527]
out_60a66f5a-a1c4-4aed-bce7-13665e09c71c.h5,"[ 4.85802933e+07  2.12715727e+07  1.84625038e+07  1.98651490e+07
  1.65638334e+07  1.83160257e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          25.70858496  14.86650023  14.34062412  94.05708464
  15.65848723 113.4265862 ]",1e+18,0.0,26760643051.162266,"[88.56632891 86.53540253 86.43004181 86.4817094  86.36651523 86.42734415
 86.78186728]","[17756.58790239 17756.54416086 17730.36943487 17715.25118662
 17700.83207271 17606.6006293  17590.79116024]","[2.70607660e+10 2.71232269e+10 2.71312270e+10 2.71282619e+10
 2.71416420e+10 2.71377030e+10 2.71877272e+10]","[3.00122975e+08 3.62583823e+08 3.70583953e+08 3.67618816e+08
 3.80998968e+08 3.77059967e+08 4.27084108e+08]","[0.00000000e+00 6.46042012e-06 7.51484643e-05 1.12255223e-04
 1.23837003e-04 1.49682607e-04 1.72091351e-04]",1e-09,447.96586503773307,155.64586390071958,0.02,0.006,"[ 0.00093322 -0.00038323  0.00092884  0.00022818  0.00058569 -0.00025092
 -0.00142016]","[ 1.92732516e-05 -1.34584712e-03  4.49018032e-05  9.73567861e-04
  1.54336488e-03  1.04575206e-03  2.00297334e-04]","[ 0.00613118  0.02439414  0.02717215  0.02571932  0.02928048  0.02726432
 -0.02008955]","[ 0.         -0.00415473  0.01703113  0.02462496  0.02564647  0.00983689
 -0.02007365]"
out_bc7be24a-f5bf-48ac-9781-18bfd26263df.h5,"[ 3.68947453e+07  2.90187398e+07  2.90125060e+07  2.90156226e+07
  2.68923169e+07  2.80951145e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         18.21160428 27.88335708  0.494157   19.14546605 24.86275562
 57.21531515]",1e+18,0.0,26760643051.162266,"[87.24757532 86.81212296 86.81261462 86.8126964  86.71437629 86.77088319
 86.62091282]","[18451.73065418 18451.48982283 18432.88119985 18404.98521036
 18404.20444435 18383.5649532  18358.67664245]","[2.70520843e+10 2.70701785e+10 2.70716488e+10 2.70716676e+10
 2.70776541e+10 2.70760978e+10 2.71430630e+10]","[2.91441214e+08 3.09535406e+08 3.11005754e+08 3.11024563e+08
 3.17011081e+08 3.15454723e+08 3.82419900e+08]","[0.00000000e+00 3.42053500e-05 9.05862817e-05 9.23829009e-05
 1.33146976e-04 3.45795772e-04 3.49438834e-04]",1e-09,448.0253953144953,155.64586390071958,0.02,0.006,"[ 0.00118577 -0.00264633 -0.00315132 -0.00235434 -0.00277012  0.00286164
  0.00255387]","[-0.00268401 -0.0002141  -0.00119529 -0.00160013 -0.00208799  0.00155538
  0.00081041]","[0.0140098  0.01874952 0.01874282 0.01874016 0.02019133 0.01933703
 0.07499461]","[ 0.          0.00032171 -0.01811716 -0.01744952 -0.00350645 -0.01922759
  0.01472672]"
out_d5af135a-fc10-4d34-8819-7cff8994aade.h5,[ 2.56389588e+07  2.67061925e+07 -1.00000000e+00],1.0048897590285832,[ -1.          22.51566461 382.95156469],1e+18,0.0,26760643051.162266,[86.67801955 86.72686133 83.99237361],[18128.2747486  18126.1804921  18103.22344453],[2.70929636e+10 2.70919534e+10 2.71721901e+10],[3.32320564e+08 3.31310394e+08 4.11547070e+08],[0.         0.00030218 0.00036596],1e-09,447.7457938714066,155.64586390071958,0.02,0.006,[ 0.00083304 -0.00160288 -0.00045048],[-0.00234793 -0.00159969 -0.00289533],[0.02097363 0.02017448 0.07497469],[ 0.         -0.01941129  0.01645742]
out_7d1e8199-ba9e-4eef-af5e-c90e9ab75aeb.h5,"[37777123.14847869 28903844.89156127 26954039.56806637 24979786.41558802
 24492784.77616641 51586407.66069294 52724269.08294994 17412740.49198846
 40350527.41439341 40392766.63861862 34911003.03888104 38182984.2395987
 43551504.43589608 45259120.39386178 45032749.33485799 46046101.34868996
 36047835.38131999 27311064.76359978]",1.0048897590285832,"[ -1.          16.31452675  85.54599012  13.98119919  38.79057009
  30.40174062  28.09900417 160.75867093  64.78663078  34.14076594
 181.11953617  18.38742703  16.41912362  15.26552798  14.99027299
  14.39638654 142.51762729  23.82747711]",1e+18,0.0,26760643051.162266,"[87.34223011 86.82714813 86.73743502 86.64904857 86.6290096  88.81234217
 89.0495653  86.36260267 87.56590092 87.57221347 87.19640818 87.42061321
 87.86844288 88.04131506 88.02091163 88.1319852  87.28496803 86.7819083 ]","[17835.52580649 17835.18066068 17818.50501574 17732.69782445
 17718.08245751 17678.29614394 17647.78235658 17619.21290044
 17457.54631387 17392.55218817 17358.06399436 17176.6572901
 17157.70807396 17141.21997253 17125.89017802 17110.25719375
 17095.52284792 16952.51178612]","[2.70804269e+10 2.71010329e+10 2.71096390e+10 2.71151087e+10
 2.71181802e+10 2.70615833e+10 2.70608064e+10 2.71471782e+10
 2.70967015e+10 2.70982167e+10 2.71190708e+10 2.71128471e+10
 2.71022475e+10 2.70995791e+10 2.71007070e+10 2.70994033e+10
 2.71274877e+10 2.71486328e+10]","[3.19783817e+08 3.40389849e+08 3.48995926e+08 3.54465619e+08
 3.57537192e+08 3.00940287e+08 3.00163365e+08 3.86535161e+08
 3.36058399e+08 3.37573666e+08 3.58427756e+08 3.52204066e+08
 3.41604484e+08 3.38936031e+08 3.40063995e+08 3.38760278e+08
 3.66844614e+08 3.87989704e+08]","[0.00000000e+00 5.06955434e-05 1.03719270e-04 1.42242691e-04
 1.64028915e-04 3.11266423e-04 3.27919760e-04 3.97959703e-04
 5.33695536e-04 5.64947116e-04 6.17376993e-04 6.61134288e-04
 7.46865927e-04 7.57408892e-04 7.67242117e-04 8.65666270e-04
 9.17470649e-04 9.93649241e-04]",1e-09,447.8313509265621,155.64586390071958,0.02,0.006,"[ 0.00210805 -0.00208837 -0.00133109 -0.00053816  0.00033765  0.00089087
 -0.00310868  0.00122806  0.00061741 -0.00072239 -0.00338536 -0.00055233
 -0.00137759  0.00295348  0.00083216 -0.00145308  0.00219967  0.00015274]","[ 0.00168511 -0.00176965 -0.0027246  -0.00256917 -0.00266809  0.00316728
  0.00044622  0.00233485 -0.00275741  0.00259538 -0.00074192  0.00305547
  0.0030852   0.00172096 -0.00265934  0.00310412 -0.00270051  0.00264981]","[0.01319265 0.01851846 0.0198188  0.02126925 0.02162604 0.00481483
 0.00379589 0.02813062 0.01150727 0.01146415 0.01445249 0.01257465
 0.00955794 0.00856622 0.00868109 0.00807558 0.01366598 0.01914309]","[ 0.          0.0060235  -0.01821602  0.00030848  0.02095192 -0.00055544
 -0.00313332  0.00186537 -0.00903843 -0.01125665  0.00749958 -0.01216232
 -0.00418233  0.00612254  0.00672868 -0.0080157  -0.00706822 -0.00779961]"
out_1836ea89-d797-40be-97ef-08f74b02d619.h5,"[ 1.71235217e+07  1.77339919e+07  2.10478010e+07  2.02372391e+07
  1.80951585e+07 -1.00000000e+00]",1.0048897590285832,[-1.         51.22308225 15.63332922 21.84468943 18.86899829 17.52149381],1e+18,0.0,26760643051.162266,[86.38033658 86.40191452 86.52420986 86.49338134 86.41552381 85.8519788 ],"[17862.79026917 17862.37544294 17811.08479175 17794.9448052
 17772.7699398  17753.52929982]","[2.71271206e+10 2.71285576e+10 2.71206949e+10 2.71234894e+10
 2.71300823e+10 2.71572289e+10]","[3.66477531e+08 3.67914509e+08 3.60051887e+08 3.62846363e+08
 3.69439265e+08 3.96585809e+08]","[0.00000000e+00 6.06303651e-05 7.05354995e-05 1.44923619e-04
 1.93452495e-04 2.48110409e-04]",1e-09,447.51353861298236,155.64586390071958,0.02,0.006,[-0.00132321 -0.00057293 -0.00066371  0.00127878  0.00104577 -0.00099572],"[ 1.28910698e-03 -1.16645623e-03 -8.13055626e-04  9.86084091e-05
  8.72367319e-04  4.60054452e-04]",[0.0287493  0.02802205 0.02463545 0.02539309 0.02758991 0.01544642],[ 0.          0.02717554 -0.02458489  0.02205449  0.02015557  0.01546135]
