File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_1379d740-242c-4b44-bf57-d227ab04dee4.h5,"[ 5.28687474e+07  5.21642392e+07  5.09923410e+07  5.00382420e+07
  4.98351348e+07  4.88261805e+07  4.85279250e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         99.7697105  28.64795465 25.44600713 39.86680447 18.31683344
 30.71187409 24.03392946]",1e+18,0.0,26760643051.162266,"[89.51633814 89.29288314 88.98406554 88.79285309 88.76206589 88.59397805
 88.55269524 85.23119702]","[18169.61314002 18169.4981565  18069.30483083 18040.36230943
 18014.37586533 17974.18776876 17955.62490714 17924.29063702]","[2.70320048e+10 2.70382198e+10 2.70419679e+10 2.70451277e+10
 2.70475294e+10 2.70504206e+10 2.70525584e+10 2.71488708e+10]","[2.71361728e+08 2.77576722e+08 2.81324802e+08 2.84484671e+08
 2.86886308e+08 2.89777556e+08 2.91915314e+08 3.88227777e+08]","[0.00000000e+00 1.66075149e-05 7.81237357e-05 1.20963859e-04
 1.99666517e-04 2.46558241e-04 2.82498922e-04 3.73574149e-04]",1e-09,448.16339008007105,155.64586390071958,0.02,0.006,"[-1.43008197e-04  3.86229510e-04  4.66713690e-04  3.01327415e-04
 -9.18800320e-04 -6.81765017e-04  5.48169584e-05  9.71972196e-04]","[-0.00144204 -0.00040882 -0.00136764 -0.00049599  0.00013889 -0.00019279
  0.00056791 -0.00103118]","[0.00197306 0.00290527 0.0042353  0.0050932  0.00523398 0.00602231
 0.00622093 0.07499541]","[ 0.          0.00044545  0.00287666 -0.00413904  0.00445987 -0.00523378
 -0.00502373 -0.00129742]"
out_104a238c-dda9-4387-905b-830b21cd6c5f.h5,"[ 4.64499451e+07  1.72437711e+07  2.51355323e+07  9.82955823e+06
  9.83528495e+06 -1.00000000e+00]",1.0048897590285832,"[ 22.96233713 365.44236255  45.67299173  23.72026802   0.40161419
  24.47587666]",1e+18,0.0,26760643051.162266,[88.25807621 86.39433893 86.71065861 86.17597569 86.17611573 88.53082194],"[18084.49007343 18061.26441089 17695.61233981 17649.43122984
 17625.57341305 17623.37835444]","[2.70500685e+10 2.71354692e+10 2.71175356e+10 2.71597537e+10
 2.71589866e+10 2.71873894e+10]","[2.89425487e+08 3.74826177e+08 3.56892596e+08 3.99110684e+08
 3.98343557e+08 4.26746367e+08]","[3.25487929e-07 3.85629921e-05 6.94992946e-05 1.44765006e-04
 1.65100009e-04 4.30261691e-04]",1e-09,448.0392286224389,155.64586390071958,0.02,0.006,[-0.00013728  0.00084339  0.00077029  0.00012154 -0.00093483  0.00049216],[ 0.0002626  -0.00028413  0.00067955  0.00051774  0.00035521  0.00045466],[0.00773052 0.02853454 0.02109559 0.04040217 0.0403887  0.0749994 ],[-0.00176322 -0.00765098 -0.00632624 -0.02069086  0.02351507  0.03772219]
out_27beac56-f1e4-44d8-9a6e-74620cdfedc6.h5,[ 5.12244321e+07  5.01869994e+07 -1.00000000e+00],1.0048897590285832,[ -1.          28.51899272 175.1714864 ],1e+18,0.0,26760643051.162266,[88.82738323 88.65257294 84.47165804],[18341.00086677 18340.07696909 18311.3777358 ],[2.70274861e+10 2.70309610e+10 2.71355002e+10],[2.66843053e+08 2.70317899e+08 3.74857118e+08],[0.         0.0001322  0.00015803],1e-09,448.1945043433085,155.64586390071958,0.02,0.006,[0.00195937 0.0014841  0.00175088],[-0.00075096  0.00119057  0.00066565],[ 4.87980096e-03  5.68062072e-03 -6.31976983e-05],[ 0.00000000e+00  3.75177645e-03 -3.54442749e-05]
out_9343a69e-c7c0-460e-91c7-ec6565ee65c9.h5,[ 5.01562458e+06  1.47301320e+07  1.52533561e+07 -1.00000000e+00],1.0048897590285832,[-1.         19.2704511  34.99526309 97.91444939],1e+18,0.0,26760643051.162266,[86.0428957  86.28080141 86.29794529 85.66300513],[17872.88737568 17872.70385686 17852.55761133 17817.48228998],[2.71609582e+10 2.71345042e+10 2.71347961e+10 2.71725439e+10],[4.00315144e+08 3.73861196e+08 3.74153072e+08 4.11900848e+08],[0.00000000e+00 2.67255113e-05 1.54729418e-04 1.66454859e-04],1e-09,447.2846723032184,155.64586390071958,0.02,0.006,[-2.48388868e-04  7.20712253e-05 -4.23856152e-04 -1.18292250e-03],[-0.00297437 -0.00226356  0.00257948  0.0022923 ],[ 0.05729807  0.03173816  0.03100856 -0.01626118],[ 0.          0.03055836 -0.03060926 -0.01623972]
out_7a21de50-46c1-4504-8bfc-4c3050debb91.h5,"[ 5.35606644e+07  2.14950207e+07  1.33537564e+07  1.37682960e+07
  1.26159005e+07  1.25153568e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.         106.85222024  20.11108433  17.0804489   26.04257351
  16.24895097  44.38558945]",1e+18,0.0,26760643051.162266,"[89.85453705 86.53713412 86.2631156  86.2752613  86.24277057 86.24011798
 86.52940036]","[18358.28151885 18357.89579971 18251.00011042 18230.7261523
 18213.39400455 18187.27071438 18170.94837206]","[2.70215023e+10 2.70967928e+10 2.71186184e+10 2.71184227e+10
 2.71232400e+10 2.71241537e+10 2.71565735e+10]","[2.60859251e+08 3.36149759e+08 3.57975360e+08 3.57779629e+08
 3.62596980e+08 3.63510599e+08 3.95930476e+08]","[0.00000000e+00 5.51514479e-05 6.13770904e-05 8.46891554e-05
 1.20751834e-04 1.32329967e-04 1.42866415e-04]",1e-09,448.2357410534576,155.64586390071958,0.02,0.006,"[-0.00116476 -0.00129112 -0.00134712 -0.0008947  -0.00014839  0.00034591
  0.00037729]","[ 1.32272609e-05  5.97449289e-04  4.41790065e-04 -7.34871633e-04
 -5.14039882e-04 -1.16464714e-03 -5.57156815e-04]","[0.00059025 0.02446272 0.03406245 0.03341143 0.03524297 0.03540406
 0.07499908]","[ 0.          0.00037829  0.02317293 -0.03339887  0.03339037  0.03523283
  0.02573021]"
out_d9d014a4-723a-490d-aa11-ece1a4f38a96.h5,"[ 4.89146017e+07  1.18436565e+07  2.14438259e+07  4.55261134e+07
  4.42434776e+07  4.00276275e+07  4.52515380e+07  4.83714954e+07
  4.74870658e+07  4.74787187e+07  2.23913148e+07  3.03422187e+07
  3.46157158e+07  2.03730902e+07  1.39611532e+07  1.50695398e+07
 -1.00000000e+00]",1.0048897590285832,"[ -1.          20.92025529  19.73792697  16.48972026 289.36216605
  31.67594126  18.07001816  17.49541648  59.43022567   0.48583579
  34.3199622   31.07806647  26.39840334  19.11200717  18.41689538
  36.77265791  64.96808084]",1e+18,0.0,26760643051.162266,"[88.53561191 86.2123217  86.53037184 88.10617735 88.00917949 87.61635127
 88.12722419 88.54207976 88.43632547 88.4362122  86.58244004 86.96997837
 87.23261013 86.50238528 86.27998582 86.315109   81.99933729]","[17778.12825545 17778.03197643 17756.75091651 17736.51655528
 17719.37519799 17429.29276607 17397.11434709 17378.78568643
 17282.81006489 17222.69717541 17222.11018746 17187.225026
 17156.09722893 17129.39674966 17109.68764956 17090.97271535
 17054.1706732 ]","[2.70595139e+10 2.71469295e+10 2.71225565e+10 2.70691981e+10
 2.70859993e+10 2.70964690e+10 2.70862931e+10 2.70808214e+10
 2.70893245e+10 2.70893826e+10 2.71478591e+10 2.71298824e+10
 2.71216037e+10 2.71565129e+10 2.71746699e+10 2.71735273e+10
 2.71801358e+10]","[2.98870885e+08 3.86286457e+08 3.61913446e+08 3.08555086e+08
 3.25356262e+08 3.35825937e+08 3.25650020e+08 3.20178348e+08
 3.28681472e+08 3.28739503e+08 3.87216033e+08 3.69239380e+08
 3.60960675e+08 3.95869829e+08 4.14026897e+08 4.12884261e+08
 4.19492777e+08]","[0.00000000e+00 1.42033660e-05 6.71827107e-05 1.40311762e-04
 2.36725297e-04 3.45027056e-04 4.20684476e-04 4.59690761e-04
 5.19740030e-04 6.23634128e-04 6.39029170e-04 7.24925479e-04
 7.32507268e-04 7.78659957e-04 8.69773187e-04 9.15238451e-04
 9.19731670e-04]",1e-09,447.97444553492716,155.64586390071958,0.02,0.006,"[ 0.00121359 -0.00129909  0.00096035  0.00128166 -0.00164524  0.00019338
 -0.00133515 -0.00133363 -0.00168941  0.00158191 -0.00131353 -0.00152081
 -0.00131552 -0.00082538 -0.00049     0.00145812  0.00099049]","[ 0.00214396 -0.00106464 -0.00135629  0.00161455  0.00071686 -0.0017175
 -0.00201379 -0.00117566  0.00166008 -0.00185022  0.00139686 -0.00105161
 -0.00097747  0.00223891 -0.00175897 -0.00197264 -0.00150445]","[0.00621371 0.03631046 0.02423191 0.00841187 0.00896393 0.01143363
 0.00830386 0.00618796 0.0067005  0.00670102 0.02310046 0.01715482
 0.01445989 0.02489727 0.03245275 0.03086308 0.07497012]","[ 0.         -0.00591056  0.01979917  0.00031579 -0.00796126 -0.00786962
 -0.0057405  -0.00067762  0.00459129 -0.00662505 -0.00658335 -0.01635826
 -0.01437673  0.01410479 -0.01762803  0.03069766 -0.0159134 ]"
out_c4043e9d-fb4f-4db3-b727-7189ae645b8f.h5,"[ 4.58896416e+07  4.51004225e+07  4.45352730e+07  4.45352730e+07
  1.61721010e+07  1.61730693e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         40.1937692  23.59368492  0.37730919 19.36994991  0.36476581
 24.81172757]",1e+18,0.0,26760643051.162266,"[88.14537368 88.06206695 88.00422903 88.00469181 86.35080257 86.35084768
 76.85679996]","[18390.99514119 18390.74869386 18350.16718022 18326.40315943
 18325.56455649 18306.13556138 18305.64937455]","[2.70351926e+10 2.70387927e+10 2.70411002e+10 2.70411077e+10
 2.71073657e+10 2.71078110e+10 2.71496816e+10]","[2.74549584e+08 2.78149611e+08 2.80457115e+08 2.80464662e+08
 3.46722635e+08 3.47167936e+08 3.89038505e+08]","[0.00000000e+00 3.51531366e-05 9.05769067e-05 1.14954309e-04
 1.80974280e-04 1.89396538e-04 2.06716522e-04]",1e-09,448.14145271783195,155.64586390071958,0.02,0.006,"[ 7.81275258e-05 -1.43977936e-04  2.53164759e-04  1.70399968e-04
 -8.01969676e-07  7.76172543e-04  1.25576400e-04]","[-9.11572493e-04 -8.36119161e-04  5.49792509e-04 -1.23103479e-04
  1.31398358e-04 -1.07760886e-05  8.07611637e-04]","[ 0.00834318  0.0088105   0.00914388  0.00914116  0.03015519  0.03015359
 -0.02926181]","[ 0.         -0.00832701  0.00672281  0.00141001  0.00189351 -0.02912037
 -0.02919606]"
out_f6a67038-0503-4e5d-9720-99b68011ec6e.h5,"[ 5.34546666e+07  5.35182149e+07  5.30452534e+07  5.30556729e+07
  5.27551622e+07  4.25699654e+07  2.34589570e+07  2.14796366e+07
 -1.00000000e+00]",1.0048897590285832,"[-1.         39.35115755 17.1869777  16.88328835 16.9816799  48.36203487
 61.17111719 15.4780148  43.60660799]",1e+18,0.0,26760643051.162266,"[89.44670156 89.49123163 89.32053393 89.33482697 89.2455306  87.78168033
 86.60535791 86.52441232 85.70400627]","[17627.4321117  17626.99756707 17587.51088764 17570.18562631
 17552.75663987 17534.48419452 17485.76877474 17424.25744257
 17408.76982968]","[2.70585069e+10 2.70603347e+10 2.70620777e+10 2.70628670e+10
 2.70642939e+10 2.70871068e+10 2.71333011e+10 2.71389649e+10
 2.71721666e+10]","[2.97863855e+08 2.99691612e+08 3.01434619e+08 3.02223917e+08
 3.03650894e+08 3.26463743e+08 3.72658031e+08 3.78321833e+08
 4.11523562e+08]","[0.00000000e+00 6.46694129e-05 8.48827654e-05 1.05527455e-04
 1.12839084e-04 3.05917336e-04 3.58875229e-04 4.09896234e-04
 4.11336376e-04]",1e-09,447.98134787729106,155.64586390071958,0.02,0.006,"[ 0.00097    -0.00304292 -0.00279    -0.00199921  0.00216202 -0.00219738
 -0.00261972 -0.0010354  -0.00094488]","[-0.0022164   0.00017353  0.00113324  0.00164997  0.00102313 -0.00044458
 -0.00038906 -0.00248629 -0.00251269]","[0.00219812 0.00201824 0.00271062 0.00265221 0.0030188  0.0101966
 0.02232216 0.02401591 0.07499301]","[ 0.          0.00029278 -0.00183267 -0.00143685 -0.00226251  0.00262553
 -0.010189   -0.01913659 -0.02297981]"
out_e29eb9a0-67f1-4658-865a-59c8cb088095.h5,"[ 4.94428758e+07  2.94329771e+07  2.24807682e+07  1.70985903e+07
  1.70661800e+07 -1.00000000e+00]",1.0048897590285832,[-1.         45.17185792 40.32160984 17.06590127  0.75734983 45.00988728],1e+18,0.0,26760643051.162266,[88.7598188  86.921029   86.59201735 86.38857431 86.38749052 85.54866018],"[17725.08810818 17724.81181002 17679.34151441 17638.85368878
 17621.59251427 17620.09861475]","[2.70603575e+10 2.71061422e+10 2.71248084e+10 2.71391042e+10
 2.71394388e+10 2.71645779e+10]","[2.99714404e+08 3.45499190e+08 3.64165371e+08 3.78461180e+08
 3.78795768e+08 4.03934838e+08]","[0.00000000e+00 4.08826277e-05 8.50473035e-05 1.09671043e-04
 1.38596101e-04 2.47704917e-04]",1e-09,447.96866476800363,155.64586390071958,0.02,0.006,[-0.00114907  0.00013246  0.00015643 -0.00020059  0.00096515 -0.00099652],"[ 5.49023256e-04 -5.67061180e-04 -1.01626315e-03 -8.12697877e-04
 -8.58057899e-05  3.93716752e-04]",[0.00524892 0.01800292 0.02326963 0.02866094 0.02869809 0.00557665],[ 0.          0.00173127  0.0156827  -0.00815233 -0.00523566  0.00559768]
out_8a9971e1-a24e-4f89-bb8c-70b09fef0467.h5,"[ 5.02430116e+07  3.93225259e+07  3.66544213e+07  5.69520380e+06
 -1.00000000e+00]",1.0048897590285832,[-1.         91.14993575 16.64328763 40.56067676 23.86255759],1e+18,0.0,26760643051.162266,[88.96469068 87.59286412 87.38560598 86.08357668 88.81298508],"[17654.55247468 17654.14107098 17562.52414936 17545.83697548
 17505.15970569]","[2.70620423e+10 2.70894981e+10 2.70961079e+10 2.71777230e+10
 2.71952832e+10]","[3.01399262e+08 3.28855016e+08 3.35464820e+08 4.17079942e+08
 4.34640191e+08]","[0.00000000e+00 6.11174862e-05 1.30772992e-04 1.37323095e-04
 1.54656720e-04]",1e-09,447.9571204446279,155.64586390071958,0.02,0.006,[ 0.00019317 -0.00024533 -0.00026641  0.00020838 -0.00060156],"[4.09321389e-05 8.97089885e-04 6.96358357e-05 5.46889344e-04
 9.16564466e-04]",[ 0.00433316  0.01178012  0.01336462  0.05368644 -0.05328234],[ 0.         -0.00141195 -0.00323511  0.0029562  -0.05327648]
out_df8524e4-6be4-426f-968c-522ae101beff.h5,"[ 5.31182754e+07  4.31962947e+07  4.29558573e+07  4.14846307e+07
  2.00897308e+07 -1.00000000e+00]",1.0048897590285832,[-1.         49.16108994 21.51602919 19.76332096 33.27295939 30.40974795],1e+18,0.0,26760643051.162266,[89.3363437  87.83044953 87.8101328  87.68193299 86.47029509 85.85405975],"[17798.89114643 17798.76354239 17749.32646257 17727.7830749
 17707.61708622 17674.09663317]","[2.70505862e+10 2.70727702e+10 2.70743713e+10 2.70784312e+10
 2.71291671e+10 2.71612836e+10]","[2.89943180e+08 3.12127151e+08 3.13728298e+08 3.17788162e+08
 3.68524026e+08 4.00640590e+08]","[0.00000000e+00 1.88094607e-05 5.95664872e-05 6.36114355e-05
 1.23202428e-04 1.59777735e-04]",1e-09,448.03567543498053,155.64586390071958,0.02,0.006,[0.00129067 0.00173275 0.00262078 0.00203214 0.00237345 0.00180644],"[-1.72239831e-03 -1.29374925e-03  7.33010554e-04 -7.97929700e-05
 -1.20955467e-03  1.02610379e-03]",[0.00266063 0.00994174 0.01006836 0.01089255 0.0254611  0.07499766],[ 0.          0.00225013  0.00991367  0.00178173  0.00881292 -0.02363345]
out_e9eb3a9b-4b3d-4d86-8e2d-6cee215bf2c7.h5,"[ 4.92266139e+07  4.62986682e+07  4.40199528e+07  4.41062101e+07
  4.23629910e+07 -1.00000000e+00]",1.0048897590285832,[-1.         40.16845464 18.26790165 17.04157359 22.17908695 75.21651819],1e+18,0.0,26760643051.162266,[88.53223653 88.15767369 87.91841058 87.92800885 87.76601437 85.16491793],"[17634.66722092 17634.54524303 17594.33869367 17575.71825247
 17558.55138697 17536.3583465 ]","[2.70662908e+10 2.70741121e+10 2.70796672e+10 2.70803792e+10
 2.70851130e+10 2.71673864e+10]","[3.05647784e+08 3.13469019e+08 3.19024137e+08 3.19736138e+08
 3.24469913e+08 4.06743353e+08]","[0.00000000e+00 1.81392727e-05 2.38156019e-05 7.63885058e-05
 9.50911183e-05 9.71762008e-05]",1e-09,447.9280239412366,155.64586390071958,0.02,0.006,[ 0.00218206 -0.00214256  0.00089282  0.00289221 -0.00283513 -0.00228985],[ 0.00108164  0.001999    0.0020399  -0.0004322  -0.00093742 -0.00056108],[0.00616312 0.00804565 0.00938728 0.00933016 0.01031772 0.00585108],[ 0.         -0.00234644 -0.00804482  0.00932357  0.00530967  0.00587385]
out_63f1e2ce-5b41-4af3-882f-30cefc015f3e.h5,[ 4.43816021e+07  2.12816286e+07  2.12933725e+07 -1.00000000e+00],1.0048897590285832,[ -1.         361.34011761   0.38700169  48.86734681],1e+18,0.0,26760643051.162266,[88.00370219 86.54186075 86.54231701 85.39336482],[18196.31538697 18196.28205103 17834.47590532 17833.74020015],[2.70477989e+10 2.71178861e+10 2.71179649e+10 2.71465097e+10],[2.87155893e+08 3.57243089e+08 3.57321813e+08 3.85866633e+08],[0.00000000e+00 4.80439333e-06 7.30812250e-05 1.24171363e-04],1e-09,448.0548093770277,155.64586390071958,0.02,0.006,[-7.65507503e-04 -4.00046837e-04  6.31845955e-05  3.21997993e-04],[ 2.96928757e-04  7.36544858e-04 -6.18471228e-04  4.96680081e-05],[0.00914722 0.02444638 0.02443554 0.02330246],[0.         0.00891394 0.00625538 0.0233179 ]
out_f2700c7f-7c6d-4df0-850c-b920aa641ffd.h5,"[ 5.35606644e+07  5.35500457e+07  5.15077099e+07  5.35606644e+07
  5.38060619e+07  5.36244651e+07 -1.00000000e+00]",1.0048897590285832,"[-1.          0.36786615 24.83603797 15.83680939 18.19563961 16.37073747
 57.84973656]",1e+18,0.0,26760643051.162266,"[89.49131748 89.49142441 88.91540623 89.52294797 89.69357758 89.59012061
 85.36832798]","[18138.47836036 18138.30728506 18137.76884106 18112.71186915
 18096.492838   18078.2034412  18061.29010677]","[2.70329076e+10 2.70329374e+10 2.70381222e+10 2.70349197e+10
 2.70353150e+10 2.70364650e+10 2.71462901e+10]","[2.72264527e+08 2.72294354e+08 2.77479128e+08 2.74276639e+08
 2.74671928e+08 2.75821923e+08 3.85647024e+08]","[0.00000000e+00 2.47529204e-05 4.94345682e-05 8.14408077e-05
 1.36869069e-04 1.50479391e-04 2.29316739e-04]",1e-09,448.1571763192195,155.64586390071958,0.02,0.006,"[ 0.00021775  0.00187224 -0.00117097  0.00013454 -0.00063776 -0.00197379
 -0.00153563]","[ 2.36044840e-03 -1.04965287e-03 -1.20545809e-03  1.89554985e-03
  1.69684638e-03 -7.28712239e-05  1.83077310e-03]","[0.00204601 0.0020456  0.00447538 0.00191772 0.00122745 0.00164511
 0.07499078]","[ 0.         -0.00200065 -0.0010823   0.00173216 -0.00121875  0.0010511
  0.00082291]"
out_04e5cf6e-2240-4fa4-859b-1182d6def72a.h5,[ 3.65898714e+07  3.75565115e+07 -1.00000000e+00],1.0048897590285832,[-1.         39.44226305 49.99227316],1e+18,0.0,26760643051.162266,[87.34107519 87.41343481 82.82269488],[17942.25167121 17942.1235887  17901.95855727],[2.70769342e+10 2.70768474e+10 2.71393047e+10],[3.16291117e+08 3.16204322e+08 3.78661676e+08],[0.00000000e+00 1.86999836e-05 1.24468570e-04],1e-09,447.8552167779666,155.64586390071958,0.02,0.006,[1.57563037e-05 7.74531986e-04 1.63104387e-03],[ 0.00079039  0.0007967  -0.00019158],[0.01367119 0.01307697 0.07499799],[ 0.         -0.01263356 -0.00915783]
out_b3966249-75b6-4c0a-9ec9-46717bb8c102.h5,[ 2.27075604e+07  3.19576941e+07  4.63861292e+07 -1.00000000e+00],1.0048897590285832,[ -1.          18.36172245 410.94805453 127.47894868],1e+18,0.0,26760643051.162266,[86.58553609 87.03364774 88.26388591 80.68528478],[18426.13897913 18424.69641067 18406.12648089 17994.48401786],[2.70850043e+10 2.70643380e+10 2.70534160e+10 2.71477810e+10],[3.24361266e+08 3.03694989e+08 2.92772911e+08 3.87137941e+08],[0.         0.00020473 0.00023435 0.00033555],1e-09,447.80009265996307,155.64586390071958,0.02,0.006,[-0.00070511 -0.0003387   0.00063374  0.0002568 ],[0.00042189 0.00024666 0.00056327 0.00054724],[ 0.02347976  0.01672142  0.00770468 -0.00131704],[ 0.         -0.01661194  0.00182997 -0.00127074]
out_7b2de239-92ba-48ed-89a5-71d7eeac3fbf.h5,"[ 4.71801625e+07  4.74453593e+07  3.45139829e+07  3.45139829e+07
 -1.00000000e+00]",1.0048897590285832,[-1.         69.35662402 35.17803133  0.9101759  39.87720528],1e+18,0.0,26760643051.162266,[88.17576408 88.21712137 87.14754637 87.14779119 85.69577267],"[17715.39085363 17715.03542598 17645.59502756 17609.93932521
 17608.95725276]","[2.70668884e+10 2.70697610e+10 2.70985200e+10 2.70986004e+10
 2.71638990e+10]","[3.06245358e+08 3.09117912e+08 3.37876986e+08 3.37957350e+08
 4.03255976e+08]","[0.00000000e+00 5.26089694e-05 6.50573513e-05 1.36072298e-04
 1.46761815e-04]",1e-09,447.9239329358328,155.64586390071958,0.02,0.006,[-0.00279328  0.00298799 -0.00253987  0.00141138  0.0024282 ],[ 0.00030847 -0.00176567 -0.00066343  0.00217769  0.00134739],[0.00784999 0.00763476 0.01492126 0.01491914 0.01212525],[ 0.         -0.00695368  0.00643328  0.01457847  0.01214258]
out_121c2113-c618-422b-9bbd-801346f6d6fd.h5,"[ 4.99641936e+07  3.07463211e+07  2.46133070e+07  2.37832553e+07
  3.28596631e+07 -1.00000000e+00]",1.0048897590285832,"[-1.00000000e+00  2.44866399e+01  1.43357585e+02  1.58177837e+01
  8.17100570e+01  1.86512778e+03]",1e+18,0.0,26760643051.162266,[88.72703402 86.96842028 86.67202536 86.63639984 87.1016428  71.86517535],"[18323.69029793 18323.21528758 18298.0899117  18154.2383883
 18137.82305501 18055.98103218]","[2.70302090e+10 2.70723671e+10 2.70940131e+10 2.70965219e+10
 2.70797542e+10 2.72206664e+10]","[2.69565906e+08 3.11724056e+08 3.33370097e+08 3.35878824e+08
 3.19111196e+08 4.60023331e+08]","[0.00000000e+00 6.80258408e-05 1.59417108e-04 2.30570697e-04
 3.16713747e-04 3.35851231e-04]",1e-09,448.175752937219,155.64586390071958,0.02,0.006,"[ 6.88076332e-04  7.12591654e-05  5.02076160e-04 -2.21275016e-04
 -6.33964312e-04 -8.34251246e-04]","[ 2.61544864e-04  4.75283162e-04  8.51766650e-04  2.36245467e-05
 -5.74276899e-04 -7.04777191e-04]",[0.00540986 0.01745234 0.02176751 0.02242953 0.01597224 0.07495181],[ 0.          0.00435999  0.01378344  0.0179669   0.00805913 -0.0120561 ]
out_6cae2cf5-30fe-426c-83d2-deaa584b3b13.h5,"[ 5.09634775e+07  3.72509213e+07  2.41922464e+07  3.47225132e+07
  3.85866329e+07  2.75309785e+07  3.17026327e+07  4.27789722e+07
  2.27343179e+07  1.94727439e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          31.8420958   24.98422997  20.229152    24.51976447
  31.44362639 103.14196015  19.49054318  25.09416768  18.31026907
  76.9974615 ]",1e+18,0.0,26760643051.162266,"[88.76060367 87.33770691 86.62648635 87.1750492  87.43841726 86.78096954
 87.00349534 87.79497079 86.57118964 86.44416222 83.97120924]","[17665.16593879 17664.70010565 17632.75430561 17606.9302271
 17585.75614506 17560.90753429 17529.42202329 17426.030811
 17405.55557008 17379.7338856  17361.12760783]","[2.70616510e+10 2.70912634e+10 2.71221537e+10 2.70989843e+10
 2.70920202e+10 2.71182747e+10 2.71137419e+10 2.70907049e+10
 2.71373890e+10 2.71464237e+10 2.71669234e+10]","[3.01007984e+08 3.30620326e+08 3.61510655e+08 3.38341199e+08
 3.31377124e+08 3.57631635e+08 3.53098884e+08 3.30061828e+08
 3.76745925e+08 3.85780625e+08 4.06280325e+08]","[0.00000000e+00 6.91662938e-05 8.45700300e-05 2.09246130e-04
 3.49921049e-04 3.98971190e-04 4.05219842e-04 4.42646773e-04
 5.90883564e-04 7.00246590e-04 7.44763014e-04]",1e-09,447.95980113706355,155.64586390071958,0.02,0.006,"[ 0.00245332  0.00145455  0.0023658  -0.00228039 -0.0027338   0.00309625
  0.00320794  0.00215455  0.00300616 -0.00161167 -0.00290154]","[ 6.97473537e-04  2.46653988e-03 -5.73024829e-05  2.28709002e-03
 -8.68825060e-04 -2.51111483e-04  4.59840562e-05 -1.54423636e-03
 -1.18334155e-03  2.29276891e-03  2.85126809e-04]","[0.00507881 0.01332272 0.02182638 0.01475037 0.01252455 0.01929602
 0.01649091 0.01007469 0.02290246 0.02589289 0.02507179]","[ 0.          0.00486099  0.01257596  0.0123674   0.01199068 -0.00656676
 -0.00050867  0.0004604   0.00532623  0.0221051   0.02509584]"
out_2d3fa37b-e1dc-4d8c-b3f4-f9e7de629eeb.h5,"[ 3.91061866e+07  3.75304197e+07  3.75512902e+07  3.56152994e+07
  2.54265679e+07 -1.00000000e+00]",1.0048897590285832,[-1.         15.65669433  0.95669367 19.15181535 18.3873507  21.72664797],1e+18,0.0,26760643051.162266,[87.42630943 87.31789719 87.31937323 87.1952827  86.66051852 82.89407711],"[17716.2424891  17715.69382534 17699.98516478 17698.77206366
 17679.53998457 17660.4999782 ]","[2.70835371e+10 2.70877309e+10 2.70876872e+10 2.70927789e+10
 2.71168786e+10 2.71725442e+10]","[3.22894074e+08 3.27087847e+08 3.27044192e+08 3.32135808e+08
 3.56235572e+08 4.11901188e+08]","[0.00000000e+00 8.11370283e-05 8.88271681e-05 1.26773654e-04
 1.38661949e-04 2.35280610e-04]",1e-09,447.8101093139234,155.64586390071958,0.02,0.006,[-0.00251118 -0.00181481 -0.00347735  0.00130299  0.00220661 -0.00269012],[-0.00144588 -0.00254327 -0.00138921  0.0032473   0.00284327  0.00184402],[0.01244603 0.01330336 0.01329111 0.01436398 0.02090329 0.07498595],[ 0.          0.01046065 -0.00290086 -0.01047673  0.01369813  0.01192585]
out_61a745ba-f0c8-4250-ac1e-df03c6549ef8.h5,[ 5.30660964e+07  5.30660964e+07  3.02369227e+07 -1.00000000e+00],1.0048897590285832,[-1.00000000e+00  4.42600111e-01  4.11137364e+01  2.17862621e+03],1e+18,0.0,26760643051.162266,[89.20991478 89.21039417 86.91335815 81.1721548 ],[18298.71399668 18298.34540765 18297.79523777 18256.41934576],[2.70261764e+10 2.70262205e+10 2.70759314e+10 2.72563955e+10],[2.65533339e+08 2.65577486e+08 3.15288303e+08 4.95752452e+08],[0.00000000e+00 5.28690435e-05 6.82990146e-05 1.05890060e-04],1e-09,448.2035267772204,155.64586390071958,0.02,0.006,[ 0.00135215  0.0004604  -0.00173196 -0.0016344 ],[-0.00097424  0.00194284  0.00066027  0.00040242],[0.00320483 0.00320305 0.01781265 0.0749926 ],[ 0.         -0.00240855 -0.00140879  0.01619657]
