File_name,signal,trap,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting x position [metres],Starting y position [metres],Starting z position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_c6bcd2e8-a146-4db9-a30b-f21241b5f855.h5,signal1,Bathtub,1.0,27023909470.89741,213266419.73514557,18575.0,26810643051.162266,90.0,0.0014841184573227393,0.0032838406489573806,0.0,[ 6.85277945e+07  3.87066214e+07 -4.81920734e-09],1e-09,0.1,495.8328274527528,154.60765618550025,0.02
out_0990c34a-88f3-41e6-ab9b-1a5b2f1e06ed.h5,signal1,Bathtub,1.0,27024030080.83908,213387029.67681503,18575.0,26810643051.162266,90.0,-0.0016681296350759718,0.00026307189613316526,0.0,[-7.35579473e+06  7.83591312e+07 -4.81920734e-09],1e-09,0.1,495.8312070542722,154.60765618550025,0.02
out_6d630f80-52ee-47d0-9e25-c71ca163450b.h5,signal1,Bathtub,1.0,27024033734.68322,213390683.52095413,18575.0,26810643051.162266,90.0,0.0018566380582330005,-0.0004168637833367007,0.0,[ 7.10470546e+07 -3.38611457e+07  4.81920734e-09],1e-09,0.1,495.8311579653442,154.60765618550025,0.02
out_604ca612-4807-482a-a1cc-7e09f423a808.h5,signal1,Bathtub,1.0,27023997990.074703,213354938.91243744,18575.0,26810643051.162266,90.0,0.0021927152678651723,0.0021314550133596337,0.0,[-7.74594202e+07  1.39391315e+07  4.81920734e-09],1e-09,0.1,495.8316381910636,154.60765618550025,0.02
out_7886a05f-571b-45a9-91fc-2635825c01a3.h5,signal1,Bathtub,1.0,27023941444.627827,213298393.4655609,18575.0,26810643051.162266,90.0,-0.0007831050835246317,-0.002992020634908572,0.0,[-6.07338722e+07  5.00565473e+07 -4.81920734e-09],1e-09,0.1,495.8323978809859,154.60765618550025,0.02
out_be12bcc8-8ee1-44ef-87c1-881728a50e01.h5,signal1,Bathtub,1.0,27023989482.074738,213346430.91247177,18575.0,26810643051.162266,90.0,-0.002485100667652221,-1.8342274723927646e-05,0.0,[ 5.07681223e+07  6.01403269e+07 -4.81920734e-09],1e-09,0.1,495.8317524957926,154.60765618550025,0.02
out_7f4abd97-9b6c-4338-8c6a-18408ed32727.h5,signal1,Bathtub,1.0,27024017565.66351,213374514.5012436,18575.0,26810643051.162266,90.0,-0.0008842337767330491,0.00198372870664917,0.0,[-4.29912519e+06  7.85861227e+07 -4.81920734e-09],1e-09,0.1,495.83137519431455,154.60765618550025,0.02
out_141435b9-13b8-4a18-bad4-92f2700915fc.h5,signal1,Bathtub,1.0,27023941865.406147,213298814.24388123,18575.0,26810643051.162266,90.0,0.0029646842492040567,0.0007276273747452136,0.0,[ 1.19725375e+07 -7.77876565e+07 -4.81920734e-09],1e-09,0.1,495.832392227785,154.60765618550025,0.02
out_200d81bb-ab7d-4715-8d70-8ef6f6b201f5.h5,signal1,Bathtub,1.0,27023980496.045536,213337444.88327026,18575.0,26810643051.162266,90.0,-0.002501427583839035,0.0005872535324294813,0.0,[-1.87165205e+07  7.64457521e+07 -4.81920734e-09],1e-09,0.1,495.8318732230333,154.60765618550025,0.02
out_ed912bee-4ed7-4713-a87a-619d28163662.h5,signal1,Bathtub,1.0,27023937620.790546,213294569.62828064,18575.0,26810643051.162266,90.0,0.0026039771693749784,0.0021222737644194453,0.0,[-3.78218225e+07 -6.90200761e+07  4.81920734e-09],1e-09,0.1,495.8324492546627,154.60765618550025,0.02
out_8a6c2592-0a83-4223-bee0-52c4f8c2444d.h5,signal1,Bathtub,1.0,27024074299.028008,213431247.86574173,18575.0,26810643051.162266,90.0,0.0003560069698833676,-0.0009976775513558342,0.0,[ 3.21460455e+07  7.18393549e+07 -4.81920734e-09],1e-09,0.1,495.83061299088376,154.60765618550025,0.02
out_0db3c843-db87-4036-a65f-3882c986deb8.h5,signal1,Bathtub,1.0,27023959751.02228,213316699.86001587,18575.0,26810643051.162266,90.0,-0.002647721149198461,0.0011357189578430173,0.0,[-1.29486602e+07  7.76311365e+07  4.81920734e-09],1e-09,0.1,495.8321519330754,154.60765618550025,0.02
out_2414dbd8-e53d-41cd-af94-4f877e46596c.h5,signal1,Bathtub,1.0,27023888256.799255,213245205.6369896,18575.0,26810643051.162266,90.0,-0.00044244605681392215,-0.0037244416175599058,0.0,[-5.71889545e+07  5.40711073e+07 -4.81920734e-09],1e-09,0.1,495.8331124687365,154.60765618550025,0.02
out_a09b2508-bfa2-42a6-8575-58b6e8fdc410.h5,signal1,Bathtub,1.0,27024006635.13281,213363583.9705429,18575.0,26810643051.162266,90.0,0.0028062988617357605,0.0008599389524674015,0.0,[-5.87840381e+07  5.23325714e+07  4.81920734e-09],1e-09,0.1,495.83152204515414,154.60765618550025,0.02
out_f8ebbcbe-5bb7-48be-bf48-eb8aefd93d71.h5,signal1,Bathtub,1.0,27024060931.71951,213417880.55724335,18575.0,26810643051.162266,90.0,-0.0015076356198641672,0.0009801507602329451,0.0,[-3.65563175e+07 -6.96986141e+07  4.81920734e-09],1e-09,0.1,495.8307925777285,154.60765618550025,0.02
out_8a95f49a-7d4c-4e0e-a2cd-07fab36e5878.h5,signal1,Bathtub,1.0,27023922180.811897,213279129.6496315,18575.0,26810643051.162266,90.0,-0.00112071392752402,0.003276190054764767,0.0,[2.20251931e+07 7.55589308e+07 4.81920734e-09],1e-09,0.1,495.8326566928676,154.60765618550025,0.02
out_a90ac003-7018-4880-a9f0-56beeb6b2088.h5,signal1,Bathtub,1.0,27023952233.8187,213309182.6564331,18575.0,26810643051.162266,90.0,0.002334484150263201,-0.0021191342800054333,0.0,[-7.51589882e+07  2.33535361e+07 -4.81920734e-09],1e-09,0.1,495.8322529272171,154.60765618550025,0.02
out_050703bd-6948-43ed-be40-56ea5451a866.h5,signal1,Bathtub,1.0,27024021791.908363,213378740.74609756,18575.0,26810643051.162266,90.0,0.002236780119015228,0.0015047564466486385,0.0,[-1.50203812e+07  7.72570340e+07 -4.81920734e-09],1e-09,0.1,495.83131841512267,154.60765618550025,0.02
out_f4b1b296-912c-4741-9e68-2324b256c9a7.h5,signal1,Bathtub,1.0,27023969759.025272,213326707.8630066,18575.0,26810643051.162266,90.0,0.002892733203562473,-0.0020134311669054,0.0,[6.90853729e+07 3.77024191e+07 4.81920734e-09],1e-09,0.1,495.83201747510054,154.60765618550025,0.02
out_faf77642-41a6-4cdb-ae10-50bb3f247aa3.h5,signal1,Bathtub,1.0,27023977066.884167,213334015.72190094,18575.0,26810643051.162266,90.0,-0.0026950690489739226,-0.00044462416334394424,0.0,[-6.93379474e+07  3.72358726e+07  4.81920734e-09],1e-09,0.1,495.83191929384776,154.60765618550025,0.02
out_91eae6e0-f92a-47cf-880c-0c74aa7a281f.h5,signal1,Bathtub,1.0,27024078485.767582,213435434.60531616,18575.0,26810643051.162266,90.0,0.0007076282815062679,0.0003562333682334985,0.0,[2.09843927e+07 7.58545742e+07 4.81920734e-09],1e-09,0.1,495.83055674305507,154.60765618550025,0.02
out_a4475135-c6dc-4a2d-8ba1-eac05405305b.h5,signal1,Bathtub,1.0,27023977970.653095,213334919.49082947,18575.0,26810643051.162266,90.0,-0.001860168394371009,0.0027607078827266893,0.0,[-1.86414904e+07 -7.64640830e+07  4.81920734e-09],1e-09,0.1,495.83190715170105,154.60765618550025,0.02
out_30e0ccb2-a4fd-45f6-a7a8-ed064b66c510.h5,signal1,Bathtub,1.0,27024007669.975235,213364618.8129692,18575.0,26810643051.162266,90.0,-0.0022304702669728206,-0.001315722690863263,0.0,[ 7.40226539e+07  2.67377612e+07 -4.81920734e-09],1e-09,0.1,495.83150814211245,154.60765618550025,0.02
out_db303984-2267-4727-81c0-ad17a829d32c.h5,signal1,Bathtub,1.0,27024018116.80494,213375065.6426735,18575.0,26810643051.162266,90.0,-0.0003851730289939715,-0.0025710264663146997,0.0,[5.59504242e+07 5.53517045e+07 4.81920734e-09],1e-09,0.1,495.83136778978,154.60765618550025,0.02
out_1e66fede-5dc2-4f95-a507-8ae8803b97fe.h5,signal1,Bathtub,1.0,27023915246.86678,213272195.70451355,18575.0,26810643051.162266,90.0,-0.002925385629798698,-0.0016812141072396827,0.0,[-4.72392414e+07  6.29501011e+07  4.81920734e-09],1e-09,0.1,495.83274985156004,154.60765618550025,0.02
out_f084b63b-8259-4e95-8434-da0a20bfdcb5.h5,signal1,Bathtub,1.0,27023964747.194637,213321696.03237152,18575.0,26810643051.162266,90.0,-0.0024468940628018325,-0.0016400750048777303,0.0,[ 3.35233559e+07  7.12070626e+07 -4.81920734e-09],1e-09,0.1,495.8320848092405,154.60765618550025,0.02
out_d7f7a5ed-6016-4410-8e54-b3535b61e402.h5,signal1,Bathtub,1.0,27024072791.193295,213429740.03102875,18575.0,26810643051.162266,90.0,-0.0012074650293484284,-0.0002906229024203879,0.0,[ 5.60117356e+07 -5.52896612e+07  4.81920734e-09],1e-09,0.1,495.83063324828794,154.60765618550025,0.02
out_e0f33844-3205-45ef-a9fa-a8ceedf78b6b.h5,signal1,Bathtub,1.0,27023938893.197403,213295842.03513718,18575.0,26810643051.162266,90.0,-0.0027939720766168665,-0.0015128401812270788,0.0,[1.45416300e+07 7.73485757e+07 4.81920734e-09],1e-09,0.1,495.8324321597317,154.60765618550025,0.02
out_cd4627be-ab77-49a4-a8d3-69d957897a71.h5,signal1,Bathtub,1.0,27023978162.61837,213335111.45610428,18575.0,26810643051.162266,90.0,-0.0008735034508689597,-0.0027534262085513136,0.0,[-3.82359647e+07 -6.87915123e+07 -4.81920734e-09],1e-09,0.1,495.8319045726454,154.60765618550025,0.02
out_d4948ff2-97dd-428b-b948-78b45aea63c1.h5,signal1,Bathtub,1.0,27023996547.32574,213353496.16347504,18575.0,26810643051.162266,90.0,0.002761125377922082,0.001559905609714396,0.0,[-4.88670560e+07  6.16949916e+07  4.81920734e-09],1e-09,0.1,495.8316575743403,154.60765618550025,0.02
out_a0d7353b-7927-4d66-9e2b-0ebc972d7e82.h5,signal1,Bathtub,1.0,27023976686.50587,213333635.34360504,18575.0,26810643051.162266,90.0,-0.0024115138665682895,-0.002442494561796526,0.0,[ 2.76526199e+07 -7.36857773e+07 -4.81920734e-09],1e-09,0.1,495.83192440423556,154.60765618550025,0.02
out_382def20-187b-4100-8f32-4f1e4f76d6ca.h5,signal1,Bathtub,1.0,27023887928.290848,213244877.128582,18575.0,26810643051.162266,90.0,0.003412856416686024,-0.0015627884311666491,0.0,[-6.89057027e+07 -3.80297949e+07  4.81920734e-09],1e-09,0.1,495.8331168823269,154.60765618550025,0.02
out_ca075ca9-1f0e-4968-b9e4-12797c3b8490.h5,signal1,Bathtub,1.0,27023999435.986732,213356384.8244667,18575.0,26810643051.162266,90.0,0.0022529557451747783,0.00016878844409538006,0.0,[-2.24779575e+07 -7.54254770e+07 -4.81920734e-09],1e-09,0.1,495.83161876529664,154.60765618550025,0.02
out_dd1d9405-807f-48ff-b036-69469087600f.h5,signal1,Bathtub,1.0,27023936241.85142,213293190.68915558,18575.0,26810643051.162266,90.0,-0.0028448414428467175,0.0018830739381588135,0.0,[ 7.55040526e+07 -2.22125909e+07  4.81920734e-09],1e-09,0.1,495.8324677808717,154.60765618550025,0.02
out_82cb3ab0-7f01-4aae-a37f-7ebece9d64fc.h5,signal1,Bathtub,1.0,27024060397.09972,213417345.93745422,18575.0,26810643051.162266,90.0,0.0008388392425215729,-0.0013378937581415584,0.0,[ 7.26597782e+07 -3.02459548e+07  4.81920734e-09],1e-09,0.1,495.83079976023714,154.60765618550025,0.02
out_78d3aab3-1ae6-44c1-958c-e681d39664f8.h5,signal1,Bathtub,1.0,27024080445.960533,213437394.79826736,18575.0,26810643051.162266,90.0,0.00012296616296324778,0.00019373252133712398,0.0,[-5.27305284e+06  7.85267857e+07  4.81920734e-09],1e-09,0.1,495.8305304083546,154.60765618550025,0.02
out_7fe31146-82cc-4e64-bd4e-836c3d37599c.h5,signal1,Bathtub,1.0,27024011948.229378,213368897.06711197,18575.0,26810643051.162266,90.0,-0.0012417023423659315,-0.002596325224541063,0.0,[ 5.24488616e+07 -5.86803040e+07  4.81920734e-09],1e-09,0.1,495.8314506640716,154.60765618550025,0.02
out_5228bb2a-0245-43bf-8b3b-54906a6a25f4.h5,signal1,Bathtub,1.0,27024003620.668983,213360569.50671768,18575.0,26810643051.162266,90.0,0.0012464580830924804,0.0026022610635319946,0.0,[-2.08500040e+07  7.58916233e+07  4.81920734e-09],1e-09,0.1,495.8315625442981,154.60765618550025,0.02
out_91441937-202d-44bc-910a-00ce2d5710b7.h5,signal1,Bathtub,1.0,27023932267.64971,213289216.48744583,18575.0,26810643051.162266,90.0,-0.0009991676060093274,0.0032030822894970204,0.0,[ 6.04186916e+07 -5.04365231e+07 -4.81920734e-09],1e-09,0.1,495.83252117476525,154.60765618550025,0.02
out_31f1ca1d-25db-49e6-ad35-1cf54b6c4289.h5,signal1,Bathtub,1.0,27023984350.91411,213341299.7518425,18575.0,26810643051.162266,90.0,4.558435996196763e-05,0.002507523280536704,0.0,[7.15803245e+07 3.27187760e+07 4.81920734e-09],1e-09,0.1,495.83182143287496,154.60765618550025,0.02
out_20585efe-f637-4a0b-ab85-51f303128824.h5,signal1,Bathtub,1.0,27024005967.13451,213362915.97224426,18575.0,26810643051.162266,90.0,-0.001051205159285915,0.0019947239085450494,0.0,[ 1.87546824e+07  7.64363987e+07 -4.81920734e-09],1e-09,0.1,495.8315310196699,154.60765618550025,0.02
out_3ea293ad-a941-4095-817d-4783346c8153.h5,signal1,Bathtub,1.0,27024057801.76808,213414750.6058159,18575.0,26810643051.162266,90.0,-0.0006038225861659889,0.0012026540386762213,0.0,[-2.99356695e+07  7.27881642e+07  4.81920734e-09],1e-09,0.1,495.830834628003,154.60765618550025,0.02
out_fe0fae02-1c99-4f26-841a-2240cb2e6826.h5,signal1,Bathtub,1.0,27023988082.501556,213345031.33929062,18575.0,26810643051.162266,90.0,-0.002936929267636394,-7.56661646365081e-05,0.0,[ 7.68026299e+07 -1.71935221e+07 -4.81920734e-09],1e-09,0.1,495.83177129903487,154.60765618550025,0.02
out_de9366cb-03b6-4347-a7d3-733bf6984b02.h5,signal1,Bathtub,1.0,27024063981.593998,213420930.43173218,18575.0,26810643051.162266,90.0,-0.001046346962094765,0.0007912319989762473,0.0,[-7.42370640e+07  2.61365547e+07 -4.81920734e-09],1e-09,0.1,495.83075160329605,154.60765618550025,0.02
out_e3e5293c-f526-4ed5-9980-e57e7f350043.h5,signal1,Bathtub,1.0,27024022700.749435,213379649.58716965,18575.0,26810643051.162266,90.0,0.000977767586047025,-0.0018805244121311954,0.0,[-5.24652290e+07  5.86656706e+07  4.81920734e-09],1e-09,0.1,495.8313062049367,154.60765618550025,0.02
out_f0a8b983-cf29-4dbb-8c7c-05a0319b3efa.h5,signal1,Bathtub,1.0,27024053700.644,213410649.48173523,18575.0,26810643051.162266,90.0,-0.00012240689985338837,0.001130628178382578,0.0,[ 7.68294102e+07 -1.70734558e+07 -4.81920734e-09],1e-09,0.1,495.83088972582726,154.60765618550025,0.02
out_2340d84a-773e-4c6a-b484-4eaffe1af509.h5,signal1,Bathtub,1.0,27023933695.31488,213290644.1526146,18575.0,26810643051.162266,90.0,0.0031691267162379665,0.0023543563695703966,0.0,[6.18907043e+05 7.87011951e+07 4.81920734e-09],1e-09,0.1,495.8325019939017,154.60765618550025,0.02
out_1c963949-924b-4450-960d-10cd566acc0b.h5,signal1,Bathtub,1.0,27024067225.76008,213424174.59781265,18575.0,26810643051.162266,90.0,0.00013308227649620088,0.0009412821737666847,0.0,[2.69929334e+07 7.39299852e+07 4.81920734e-09],1e-09,0.1,495.83070801862266,154.60765618550025,0.02
out_7c718a34-86f6-4bd3-b450-dea78c702a4f.h5,signal1,Bathtub,1.0,27024042213.785217,213399162.6229515,18575.0,26810643051.162266,90.0,-0.00011258904308865248,-0.0022669052360930887,0.0,[7.45282837e+07 2.52941908e+07 4.81920734e-09],1e-09,0.1,495.8310440498276,154.60765618550025,0.02
out_c18c46c2-d992-4f2b-8ebd-1b6ce0c462cf.h5,signal1,Bathtub,1.0,27024062793.83056,213419742.668293,18575.0,26810643051.162266,90.0,0.0017280113304614353,-0.00019975967664165203,0.0,[9.18690448e+06 7.81656059e+07 4.81920734e-09],1e-09,0.1,495.8307675606491,154.60765618550025,0.02
out_828efb14-11e3-4c10-bca7-0c35dbb2e885.h5,signal1,Bathtub,1.0,27024011521.442024,213368470.27975845,18575.0,26810643051.162266,90.0,0.0015963753095596318,-0.0017882239062554897,0.0,[-5.74830188e+07  5.37583827e+07  4.81920734e-09],1e-09,0.1,495.8314563979274,154.60765618550025,0.02
out_0ff50b88-b5cb-4d81-96c4-31b10d72be41.h5,signal1,Bathtub,1.0,27023890179.97389,213247128.81162262,18575.0,26810643051.162266,90.0,-0.0008141829913311688,0.0038479063104919446,0.0,[ 9.16407126e+06  7.81682861e+07 -4.81920734e-09],1e-09,0.1,495.83308663042266,154.60765618550025,0.02
out_8c38af2e-f486-4c15-a409-ea94c2ab2750.h5,signal1,Bathtub,1.0,27024070326.375286,213427275.21302032,18575.0,26810643051.162266,90.0,-0.0012539414020744078,-0.0005424496763353953,0.0,[ 6.35642687e+07 -4.64095346e+07  4.81920734e-09],1e-09,0.1,495.8306663625497,154.60765618550025,0.02
out_190af83e-d47b-43f4-ab18-4e1f2e912b18.h5,signal1,Bathtub,1.0,27023935346.268055,213292295.10578918,18575.0,26810643051.162266,90.0,0.0022290829801517127,0.0027556755658296205,0.0,[-4.84341182e+07 -6.20354524e+07  4.81920734e-09],1e-09,0.1,495.83247981314184,154.60765618550025,0.02
out_2ffe9ec7-f172-48e0-a07a-a176fdb2af61.h5,signal1,Bathtub,1.0,27024066279.512062,213423228.3497963,18575.0,26810643051.162266,90.0,-0.00026209208189004884,0.00147667618681556,0.0,[-5.44921854e+07 -5.67878763e+07 -4.81920734e-09],1e-09,0.1,495.83072073125834,154.60765618550025,0.02
out_be55496a-aef9-490d-a3c1-ae3d0ed80181.h5,signal1,Bathtub,1.0,27023929539.475224,213286488.31295776,18575.0,26810643051.162266,90.0,-0.0022919346475705257,-0.002377002244333405,0.0,[-6.57035500e+06  7.84288952e+07  4.81920734e-09],1e-09,0.1,495.8325578281521,154.60765618550025,0.02
out_39074837-c967-44c1-9582-9958f1e9facd.h5,signal1,Bathtub,1.0,27024066815.691746,213423764.52947998,18575.0,26810643051.162266,90.0,0.0004771643359868156,0.0006484218349902674,0.0,[ 7.66379767e+07  1.79131706e+07 -4.81920734e-09],1e-09,0.1,495.83071352780087,154.60765618550025,0.02
out_698a69ab-9beb-4aad-bd56-731cabd26372.h5,signal1,Bathtub,1.0,27024076149.68286,213433098.52059555,18575.0,26810643051.162266,90.0,0.000559033209227482,0.0007969750296533606,0.0,[-7.80343466e+07 -1.02421635e+07  4.81920734e-09],1e-09,0.1,495.83058812778,154.60765618550025,0.02
out_ddc6b42e-f28b-4ece-b381-70ffb73a2dca.h5,signal1,Bathtub,1.0,27023994032.97488,213350981.81261444,18575.0,26810643051.162266,90.0,-0.0023162755822037175,0.0004128440426175851,0.0,[ 4.35889142e+07  6.55306624e+07 -4.81920734e-09],1e-09,0.1,495.83169135455984,154.60765618550025,0.02
out_aff0c602-7ad8-4a9d-b6d2-6b03dfd9b825.h5,signal1,Bathtub,1.0,27024004881.5977,213361830.43543243,18575.0,26810643051.162266,90.0,-0.001511340513659391,0.0018548126423022103,0.0,[-2.35351364e+07  7.51023203e+07  4.81920734e-09],1e-09,0.1,495.83154560379216,154.60765618550025,0.02
out_047fe736-6132-4cc5-a4ad-fc3eb3f32d76.h5,signal1,Bathtub,1.0,27024007793.383575,213364742.22130966,18575.0,26810643051.162266,90.0,0.0017605666096918344,-0.002216915293082801,0.0,[7.02047071e+06 7.83898855e+07 4.81920734e-09],1e-09,0.1,495.8315064841295,154.60765618550025,0.02
out_f1acdabe-8050-4f3f-bfe3-298b7f3d044c.h5,signal1,Bathtub,1.0,27023977844.02333,213334792.8610649,18575.0,26810643051.162266,90.0,0.003393750987869414,-0.0001712900460907218,0.0,[-3.48219115e+07  7.05811280e+07  4.81920734e-09],1e-09,0.1,495.8319088529734,154.60765618550025,0.02
out_2d718578-c283-4198-8273-1bec2ee48894.h5,signal1,Bathtub,1.0,27023981722.275856,213338671.11359024,18575.0,26810643051.162266,90.0,-0.0003963106293041921,0.0025855372342948363,0.0,[ 6.47616166e+07 -4.47235305e+07  4.81920734e-09],1e-09,0.1,495.8318567486251,154.60765618550025,0.02
out_ef8d7d95-47f7-4df8-9dc6-f8bd662723da.h5,signal1,Bathtub,1.0,27023891337.89601,213248286.73374557,18575.0,26810643051.162266,90.0,-0.0036426646245083694,-5.1692654799948556e-05,0.0,[1.16943399e+07 7.78299658e+07 4.81920734e-09],1e-09,0.1,495.8330710734649,154.60765618550025,0.02
out_9824651a-6fb4-4f5d-9c72-5ba81b79630a.h5,signal1,Bathtub,1.0,27024061891.107563,213418839.94529724,18575.0,26810643051.162266,90.0,-0.0009110806948038772,0.0008401211549667279,0.0,[-5.73995602e+07  5.38474850e+07 -4.81920734e-09],1e-09,0.1,495.83077968854593,154.60765618550025,0.02
out_428de74e-ecf5-4127-bdd9-cf73607f7f29.h5,signal1,Bathtub,1.0,27023986341.085716,213343289.92345047,18575.0,26810643051.162266,90.0,0.003041435190817164,-0.0012390365630843673,0.0,[5.87472008e+07 5.23739206e+07 4.81920734e-09],1e-09,0.1,495.83179469493484,154.60765618550025,0.02
out_067252a5-2e2c-4ead-b3e4-33f1b7952558.h5,signal1,Bathtub,1.0,27023980745.806686,213337694.64442062,18575.0,26810643051.162266,90.0,-0.0017137852996016042,0.0018656910304370858,0.0,[ 4.48006069e+07  6.47083208e+07 -4.81920734e-09],1e-09,0.1,495.8318698674911,154.60765618550025,0.02
out_6219cc2f-5bf8-4ea3-9564-77c5084dc960.h5,signal1,Bathtub,1.0,27024049295.715588,213406244.55332184,18575.0,26810643051.162266,90.0,0.0011714881079121278,-0.0007003549386327101,0.0,[-7.77933705e+07 -1.19353533e+07 -4.81920734e-09],1e-09,0.1,495.8309489052533,154.60765618550025,0.02
out_df02c790-7b12-43ae-b489-68f73b5d576c.h5,signal1,Bathtub,1.0,27024068516.91934,213425465.75707245,18575.0,26810643051.162266,90.0,-0.0013990390677516367,-0.0005539939395756432,0.0,[ 4.81708723e+07 -6.22400853e+07  4.81920734e-09],1e-09,0.1,495.83069067218327,154.60765618550025,0.02
out_1ab240ef-9bcf-472d-bb00-a8024b8f8059.h5,signal1,Bathtub,1.0,27024049587.2053,213406536.0430336,18575.0,26810643051.162266,90.0,-0.0010033660379241713,-0.000714475228292058,0.0,[-3.99904930e+07  6.77865889e+07  4.81920734e-09],1e-09,0.1,495.8309449891396,154.60765618550025,0.02
out_f2570d7c-a6c1-4ef1-baf9-fd873afb005d.h5,signal1,Bathtub,1.0,27024031930.55906,213388879.39679337,18575.0,26810643051.162266,90.0,0.00020081981306963015,0.0016531395446134423,0.0,[ 6.88765636e+07 -3.80825439e+07 -4.81920734e-09],1e-09,0.1,495.8311822035168,154.60765618550025,0.02
out_b812bb04-f24b-418d-87c9-0d15df203135.h5,signal1,Bathtub,1.0,27023972521.8302,213329470.66793442,18575.0,26810643051.162266,90.0,-0.0024500322860405645,-0.0018570360053441022,0.0,[ 6.43703338e+07  4.52848903e+07 -4.81920734e-09],1e-09,0.1,495.8319803567364,154.60765618550025,0.02
out_7aa06460-98a3-4da3-bbe2-7f5e7029741d.h5,signal1,Bathtub,1.0,27023998770.852276,213355719.69001007,18575.0,26810643051.162266,90.0,-0.0001693264901229684,0.002453094978755302,0.0,[3.10964781e+07 7.22998631e+07 4.81920734e-09],1e-09,0.1,495.83162770134925,154.60765618550025,0.02
out_b3ea1b66-03c4-4e44-9f34-4608455889ec.h5,signal1,Bathtub,1.0,27024075796.868008,213432745.70574188,18575.0,26810643051.162266,90.0,0.00013707152139211986,0.00026308340102855737,0.0,[ 7.82744985e+07 -8.20756000e+06  4.81920734e-09],1e-09,0.1,495.8305928677622,154.60765618550025,0.02
out_7186f271-fb0c-4ea6-abcc-aeec9e1db6ad.h5,signal1,Bathtub,1.0,27023966185.38055,213323134.2182846,18575.0,26810643051.162266,90.0,0.002387150079539303,-0.001972181480693144,0.0,[-6.60674412e+07  4.27709525e+07 -4.81920734e-09],1e-09,0.1,495.83206548715,154.60765618550025,0.02
out_1a61267b-63d9-42e4-afc9-22b4c0a2e3e2.h5,signal1,Bathtub,1.0,27023941641.956684,213298590.79441833,18575.0,26810643051.162266,90.0,-0.002687288504509292,-0.002846285392527138,0.0,[ 7.31712879e+07 -2.89866139e+07  4.81920734e-09],1e-09,0.1,495.83239522985195,154.60765618550025,0.02
out_a1541fb1-405f-4bbb-8655-9dd657ce7d5b.h5,signal1,Bathtub,1.0,27024070112.53398,213427061.37171555,18575.0,26810643051.162266,90.0,-0.0004748520164671083,-0.0006073112365371913,0.0,[2.44426430e+07 7.48118865e+07 4.81920734e-09],1e-09,0.1,495.8306692354591,154.60765618550025,0.02
out_cdeb273b-03de-4ce0-89c0-a582040b6d3c.h5,signal1,Bathtub,1.0,27023963601.111725,213320549.94945908,18575.0,26810643051.162266,90.0,-0.0031734120708589646,0.00031964106070602236,0.0,[ 7.81989966e+07 -8.89820724e+06  4.81920734e-09],1e-09,0.1,495.8321002069181,154.60765618550025,0.02
out_0c082821-28ea-4f86-8992-7b8be3236e0a.h5,signal1,Bathtub,1.0,27024016629.591633,213373578.42936707,18575.0,26810643051.162266,90.0,-0.0020763983549307178,0.0017093715993186714,0.0,[ 5.93115414e+06 -7.84798227e+07 -4.81920734e-09],1e-09,0.1,495.83138777035623,154.60765618550025,0.02
out_e7ef5217-959f-4816-af58-c3d741d56904.h5,signal1,Bathtub,1.0,27023997512.82703,213354461.6647644,18575.0,26810643051.162266,90.0,-0.0018849499082372262,0.0017214811984403858,0.0,[-4.07028699e+07  6.73612466e+07  4.81920734e-09],1e-09,0.1,495.8316446028671,154.60765618550025,0.02
out_f291e980-c8a1-4d09-8bb8-08dfd22b15de.h5,signal1,Bathtub,1.0,27024003310.039864,213360258.8775978,18575.0,26810643051.162266,90.0,0.0025090299885726524,-0.0017618263356396233,0.0,[4.93970642e+07 6.12714551e+07 4.81920734e-09],1e-09,0.1,495.83156671758337,154.60765618550025,0.02
out_45e42d78-8c92-4da1-a5db-272f31f7e3ef.h5,signal1,Bathtub,1.0,27024020321.11173,213377269.9494629,18575.0,26810643051.162266,90.0,0.0012285299553848284,0.002327080590397993,0.0,[-2.71954463e+07  7.38557300e+07  4.81920734e-09],1e-09,0.1,495.83133817512834,154.60765618550025,0.02
out_aa1e4e22-2cd4-49c1-a530-08276a843838.h5,signal1,Bathtub,1.0,27023972803.805927,213329752.6436615,18575.0,26810643051.162266,90.0,0.0031183933201389164,0.0013828279158957194,0.0,[-7.12740493e+07  3.33806989e+07  4.81920734e-09],1e-09,0.1,495.83197656838547,154.60765618550025,0.02
out_f6dc093e-efbb-4a44-b25a-79294fa4411a.h5,signal1,Bathtub,1.0,27024031250.960583,213388199.79831696,18575.0,26810643051.162266,90.0,0.0006177625916881711,0.0024737983075268704,0.0,[-7.60245701e+07  2.03599092e+07  4.81920734e-09],1e-09,0.1,495.8311913338359,154.60765618550025,0.02
out_563e5b39-3c82-473a-970e-300828e6a69f.h5,signal1,Bathtub,1.0,27024009398.723587,213366347.56132126,18575.0,26810643051.162266,90.0,-0.0019343631220809427,0.0013730701148553103,0.0,[ 7.30629099e+07 -2.92587142e+07 -4.81920734e-09],1e-09,0.1,495.8314849164953,154.60765618550025,0.02
