File_name,signal,trap,Axial Frequency [Hertz],B_bkg [Tesla],Gas density [m^-3],LO frequency [Hertz],Pitch angle [degrees],Energy [eV],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Time [seconds],Time step [seconds],i_coil [Amps],r_coil [metres],r_wg [metres],Starting x position [metres],Starting y position [metres],Maxmimum z position [metres],Starting z position [metres]
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,17791898.123472925,0.7033999999398786,1e+18,18657450135.813583,86.40664505904158,17604.49687560088,18996999388.159866,339549252.34628296,0.00036302234572597753,1e-09,594.11461269292,108.22535932985018,0.02,-0.0022298144249911058,0.0014748247344187708,0.027742542477636516,-0.023639139859864433
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,20202425.617931087,0.7033999999398786,1e+18,18657450135.813583,86.49502307154474,17584.508945871417,18994669162.533916,337219026.7203331,0.0005049630664853884,1e-09,594.11461269292,108.22535932985018,0.02,0.00042789323470945797,0.0028219266589103857,0.025220087131565695,0.02479653711875241
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,85.39757226889178,17538.222079118867,19012264509.03849,354814373.2249069,0.0006201617518900545,1e-09,594.11461269292,108.22535932985018,0.02,0.002092152565540663,-0.0018968839810202726,0.018729277725721295,0.018753007600353214
out_067a160d-82ad-4358-b70d-e93706d516c1.h5,signal1,Harmonic,26484731.945389524,0.7033999999398786,1e+18,18657450135.813583,86.71655311892349,18048.12453406011,18966230778.791348,308780642.9777641,0.0,1e-09,592.6793662691418,108.22535932985018,0.02,-0.0018835554893239773,-0.0018641420347411438,0.020253803442304655,0.0
out_067a160d-82ad-4358-b70d-e93706d516c1.h5,signal1,Harmonic,26115262.61852669,0.7033999999398786,1e+18,18657450135.813583,86.70019661257929,18048.09514391903,18967511366.757927,310061230.94434357,8.69345146063119e-06,1e-09,592.6793662691418,108.22535932985018,0.02,-0.0020225713894788887,-0.002504642599627262,0.02051274064770338,-0.020253639128174513
out_067a160d-82ad-4358-b70d-e93706d516c1.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,84.51946900764378,18030.300590201914,19007219382.76565,349769246.9520683,6.079809237854884e-05,1e-09,592.6793662691418,108.22535932985018,0.02,0.0012197234999818507,-0.002410972184659655,-0.010208674013924288,-0.010169658272094425
out_2fe0c0ad-f447-46b8-841e-3eacf9a5169d.h5,signal1,Harmonic,52755162.20930129,0.7033999999398786,1e+18,18657450135.813583,89.98291627993322,17949.05213997479,18929688875.26983,272238739.4562454,0.0,1e-09,594.3758338251779,108.22535932985018,0.02,-0.00019054730919886625,-0.0005463064675169896,6.966242374265494e-05,0.0
out_2fe0c0ad-f447-46b8-841e-3eacf9a5169d.h5,signal1,Harmonic,52491532.85895448,0.7033999999398786,1e+18,18657450135.813583,89.71741697361689,17947.764512754435,18932508409.02281,275058273.2092285,0.0003841642658224813,1e-09,594.3758338251779,108.22535932985018,0.02,-0.00020462739779207646,-0.00017162732623127484,0.001154802350546678,-3.9138639428384025e-05
out_2fe0c0ad-f447-46b8-841e-3eacf9a5169d.h5,signal1,Harmonic,51687944.60299485,0.7033999999398786,1e+18,18657450135.813583,89.3359546745188,17876.63527808488,18934343686.93935,276893551.12576675,0.00043263904657908604,1e-09,594.3758338251779,108.22535932985018,0.02,0.00043351094893496437,-0.0011361841227676694,0.0027399488010869787,0.0007868429678995792
out_2fe0c0ad-f447-46b8-841e-3eacf9a5169d.h5,signal1,Harmonic,32945548.241512068,0.7033999999398786,1e+18,18657450135.813583,87.16920528714321,17854.733358478934,18984861589.428535,327411453.6149521,0.00047627807744116563,1e-09,594.3758338251779,108.22535932985018,0.02,-0.0007936892285622142,-0.0005562340788882251,0.015372161072557764,0.002526145981493876
out_2fe0c0ad-f447-46b8-841e-3eacf9a5169d.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,82.60807790450582,17197.713640177837,19037138534.923584,379688399.1100006,0.000492714720022142,1e-09,594.3758338251779,108.22535932985018,0.02,-0.0003548674709988904,-0.000991818730298114,-0.006571419032583808,-0.006519982849939302
out_b480488a-fd55-4f51-905c-5a5a751ed245.h5,signal1,Harmonic,43525437.69754508,0.7033999999398786,1e+18,18657450135.813583,87.97701481807937,17592.79467893326,18955142193.375175,297692057.5615921,0.0,1e-09,593.1915858301588,108.22535932985018,0.02,-0.0011262697924961118,-0.0009906607255910874,0.00927634238530857,0.0
out_b480488a-fd55-4f51-905c-5a5a751ed245.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,84.18700178585819,17592.72251696336,19019160099.603874,361709963.79029083,2.194042544183336e-05,1e-09,593.1915858301588,108.22535932985018,0.02,0.000650277128460029,-0.0002477229185798703,-0.0077111600277538364,-0.007670086837672132
out_a49d5246-39bf-448b-9302-6454777eacf5.h5,signal1,Harmonic,24596656.86979782,0.7033999999398786,1e+18,18657450135.813583,86.6909585924376,17581.71732940854,18985250201.15661,327800065.3430252,0.0,1e-09,591.8059527738309,108.22535932985018,0.02,0.0017532760019129583,-0.0007320292972609953,0.021421524737441466,0.0
out_a49d5246-39bf-448b-9302-6454777eacf5.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,83.5459904267225,17580.095884118222,19025044644.84447,367594509.0308876,0.0004920194226708032,1e-09,591.8059527738309,108.22535932985018,0.02,-0.0006685973302097613,-0.0016784805203798711,0.07496140196078954,0.016690046247223086
out_a457762b-0d13-4e67-9308-d273ae74956c.h5,signal1,Harmonic,18034576.6270637,0.7033999999398786,1e+18,18657450135.813583,86.40624928508521,17849.72702137792,18987414906.378304,329964770.56472015,0.0,1e-09,591.7069552145817,108.22535932985018,0.02,0.00225005826912681,7.244832596431117e-05,0.027607315797728717,0.0
out_a457762b-0d13-4e67-9308-d273ae74956c.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,81.67829208038458,17849.58061681716,19003572326.839394,346122191.02581024,4.371120875969124e-05,1e-09,591.7069552145817,108.22535932985018,0.02,-0.0006328975935204508,0.0017398659721358524,0.027359437380118156,0.02741249177063941
out_6853c9bd-6481-492e-9397-b6491d3c14fc.h5,signal1,Harmonic,53562181.68785717,0.7033999999398786,1e+18,18657450135.813583,89.62601442979707,18552.794181211262,18908323138.69253,250873002.8789482,0.0,1e-09,595.3791206960856,108.22535932985018,0.02,0.000839429493789182,0.0003573581480112602,0.0015229109823355596,0.0
out_6853c9bd-6481-492e-9397-b6491d3c14fc.h5,signal1,Harmonic,53531852.02667369,0.7033999999398786,1e+18,18657450135.813583,89.62277250429514,18552.576929920935,18908830200.855946,251380065.0423622,6.274099317882216e-05,1e-09,595.3791206960856,108.22535932985018,0.02,0.00016888308584698842,0.0006655473358378453,0.0015362452858689016,0.001514877647130723
out_6853c9bd-6481-492e-9397-b6491d3c14fc.h5,signal1,Harmonic,53320502.35702835,0.7033999999398786,1e+18,18657450135.813583,89.53158275838535,18538.742252756234,18910030156.97891,252580021.16532516,8.874636124633616e-05,1e-09,595.3791206960856,108.22535932985018,0.02,0.00034817344483113884,0.0004478351557665456,0.0019115515408664647,0.0013038350437256606
out_6853c9bd-6481-492e-9397-b6491d3c14fc.h5,signal1,Harmonic,53516700.07297365,0.7033999999398786,1e+18,18657450135.813583,89.67375134755827,18510.922120776948,18911025226.33645,253575090.5228653,0.00027036098803811756,1e-09,595.3791206960856,108.22535932985018,0.02,-0.0004393838222527507,0.0014414420169052736,0.0013273520308041571,0.0010484871104143466
out_6853c9bd-6481-492e-9397-b6491d3c14fc.h5,signal1,Harmonic,46940045.02442088,0.7033999999398786,1e+18,18657450135.813583,88.25079382740844,18474.39431850738,18920156453.410168,262706317.59658432,0.00028358983688887965,1e-09,595.3791206960856,108.22535932985018,0.02,-0.00030232733452207255,0.001521569033415221,0.007758050762142177,0.0009392924627009923
out_6853c9bd-6481-492e-9397-b6491d3c14fc.h5,signal1,Harmonic,36103590.10082531,0.7033999999398786,1e+18,18657450135.813583,87.29528772200133,18474.254228626764,18938610896.920006,281160761.1064224,0.00032419333944927215,1e-09,595.3791206960856,108.22535932985018,0.02,-0.0006034352466443257,4.2963036088448204e-05,0.01414034027407261,-0.005820602478935723
out_6853c9bd-6481-492e-9397-b6491d3c14fc.h5,signal1,Harmonic,15883274.643650185,0.7033999999398786,1e+18,18657450135.813583,86.34872315229643,18396.205762565707,18973079350.58441,315629214.77082825,0.00041942823294711603,1e-09,595.3791206960856,108.22535932985018,0.02,-0.0006111812442306799,-0.0001529487558368979,0.03047550855749794,-0.004852072237374088
out_6853c9bd-6481-492e-9397-b6491d3c14fc.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,86.60320259335629,18331.780292788277,19002839002.440834,345388866.6272507,0.0004402807697602739,1e-09,595.3791206960856,108.22535932985018,0.02,-0.000781297987733018,-0.0013889962657604243,0.07499415536728041,0.02485321264545935
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,21662981.36550594,0.7033999999398786,1e+18,18657450135.813583,86.53715681828034,18023.831272413103,18974958417.94133,317508282.1277466,0.0,1e-09,592.2777680319315,108.22535932985018,0.02,0.002114149053086862,-0.0019896315429294856,0.024110274075239406,0.0
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,24783654.65436271,0.7033999999398786,1e+18,18657450135.813583,86.66587078676572,18023.663221209652,18969659150.30923,312209014.49564743,4.97324860436311e-05,1e-09,592.2777680319315,108.22535932985018,0.02,0.0021592089884039647,0.0021257598015973185,0.021510153842002888,0.021345761107482576
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,27022224.004290663,0.7033999999398786,1e+18,18657450135.813583,86.76781292440945,18023.247625230215,18966640829.38181,309190693.56822586,0.00017279439990755882,1e-09,592.2777680319315,108.22535932985018,0.02,-0.0020418021353594998,-0.0022562950577152095,0.019828534645916978,-0.018500802698018726
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,21386099.01121103,0.7033999999398786,1e+18,18657450135.813583,86.52728864246272,18007.055881408145,18976912443.784904,319462307.9713211,0.00018906785284752926,1e-09,592.2777680319315,108.22535932985018,0.02,-0.0009143017625359924,-0.001548215406950003,0.024342130758890603,-0.009062393575775839
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,20558280.021548282,0.7033999999398786,1e+18,18657450135.813583,86.49633809239576,17989.000542453927,18978821137.09547,321371001.28188705,0.0002067046678386931,1e-09,592.2777680319315,108.22535932985018,0.02,0.0007725141136508088,-0.0019404140933162765,0.02510006080369178,-0.024184867160804233
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,21263439.199073978,0.7033999999398786,1e+18,18657450135.813583,86.52377011333363,17971.17505804258,18978350751.33312,320900615.51953506,0.00035777980909158254,1e-09,592.2777680319315,108.22535932985018,0.02,-0.000982890542261928,-0.0014846699344542998,0.024431197230753068,-0.023833257083281427
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,10114722.161136055,0.7033999999398786,1e+18,18657450135.813583,86.17227205348101,17944.42601732111,18999721275.220524,342271139.40694046,0.00037940165112017234,1e-09,592.2777680319315,108.22535932985018,0.02,0.00017556804931681482,-0.0018142985740266506,0.039781680810634844,-0.009925366248798619
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,13476443.432513604,0.7033999999398786,1e+18,18657450135.813583,86.26258489546296,17925.939928698725,18993677666.65545,336227530.84186554,0.0003921663919110444,1e-09,592.2777680319315,108.22535932985018,0.02,0.0007338533620853084,-0.0017801431538490699,0.03356060563087333,-0.03345815190008194
out_e3df278c-280d-4d5b-bcf2-d607bc7e3a11.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,86.69524052097026,17912.107394416624,19014749634.986706,357299499.1731224,0.0004382705462913776,1e-09,592.2777680319315,108.22535932985018,0.02,0.0013669392094841808,0.0011474699109972994,0.07499845827797468,0.014065869003055365
out_394dbd6d-525d-47fb-a09d-bd1563501e4e.h5,signal1,Harmonic,53562181.68785719,0.7033999999398786,1e+18,18657450135.813583,89.18399855861988,17968.21895906121,18929369605.152653,271919469.33906937,0.0,1e-09,594.3907637833536,108.22535932985018,0.02,-0.0011090495935237013,-0.0024612662399024865,0.0032480339414069593,0.0
out_394dbd6d-525d-47fb-a09d-bd1563501e4e.h5,signal1,Harmonic,29724021.593796346,0.7033999999398786,1e+18,18657450135.813583,86.87850278978894,17929.62363967485,18965041104.28058,307590968.46699524,9.800374914066993e-06,1e-09,594.3907637833536,108.22535932985018,0.02,0.003187373413091246,0.001440310926632911,0.017972949744284733,-0.0020045236781728515
out_394dbd6d-525d-47fb-a09d-bd1563501e4e.h5,signal1,Harmonic,19090721.05796817,0.7033999999398786,1e+18,18657450135.813583,86.42608571696555,17929.39886576964,18983477626.79173,326027490.9781456,7.675556934306589e-05,1e-09,594.3907637833536,108.22535932985018,0.02,0.0036290758905288944,0.0006408667811558029,0.026494082732105777,0.007866238491151548
out_394dbd6d-525d-47fb-a09d-bd1563501e4e.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,85.82704127090251,17911.522335903785,19014652420.394703,357202284.58111954,8.773288243970936e-05,1e-09,594.3907637833536,108.22535932985018,0.02,0.0029785318349636906,0.002180600131487197,-0.016837266466743373,-0.016807559589849357
out_7c8b80dc-c051-4e12-90f1-dab03d09265d.h5,signal1,Harmonic,49072022.15368177,0.7033999999398786,1e+18,18657450135.813583,88.53184952441147,17823.278992291795,18939808585.248756,282358449.43517303,0.0,1e-09,593.903580469955,108.22535932985018,0.02,-0.002374988503090925,0.001505193842995384,0.006214971263416723,0.0
out_7c8b80dc-c051-4e12-90f1-dab03d09265d.h5,signal1,Harmonic,50881189.81651763,0.7033999999398786,1e+18,18657450135.813583,88.84413544252166,17823.155550454034,18938106982.749737,280656846.9361534,3.707273032402675e-05,1e-09,593.903580469955,108.22535932985018,0.02,-0.0014300039155115175,0.0009440347233659555,0.004775348205492173,-0.0029394295897007686
out_7c8b80dc-c051-4e12-90f1-dab03d09265d.h5,signal1,Harmonic,8161019.56828959,0.7033999999398786,1e+18,18657450135.813583,86.12878561888239,17799.099252496304,19010818270.43366,353368134.6200752,0.0002405458836242117,1e-09,593.903580469955,108.22535932985018,0.02,0.0009340846331778829,-0.0025057983007767764,0.04462268633164181,0.0008754915149887114
out_7c8b80dc-c051-4e12-90f1-dab03d09265d.h5,signal1,Harmonic,16084602.412427304,0.7033999999398786,1e+18,18657450135.813583,86.34666116291022,17721.620254601887,18995981107.75969,338530971.94610596,0.0004132629489367037,1e-09,593.903580469955,108.22535932985018,0.02,-0.002816089329812097,0.0003570289134802682,0.029822765848757808,-0.004408254193856934
out_7c8b80dc-c051-4e12-90f1-dab03d09265d.h5,signal1,Harmonic,13602482.112095684,0.7033999999398786,1e+18,18657450135.813583,86.27058581418078,17706.32623350026,19001715116.88552,344264981.07193756,0.0004263980516721902,1e-09,593.903580469955,108.22535932985018,0.02,-0.0014234753439774665,-0.0013082669649688693,0.033243164556671076,-0.029541059320711126
out_7c8b80dc-c051-4e12-90f1-dab03d09265d.h5,signal1,Harmonic,4742869.719255958,0.7033999999398786,1e+18,18657450135.813583,86.05859745040328,17681.37034761132,19020012423.93567,362562288.1220856,0.00048523118316319834,1e-09,593.903580469955,108.22535932985018,0.02,0.0021379158647046124,-0.0005645529465066357,0.058642742424427276,-0.02120461081786985
